"Ativo","Nome","Código","Ativo Tot| < Dez 2002| personalizado| consolid:sim*","Imobil| < Dez 2002| personalizado| consolid:sim*","Lucro Liquido| < Dez 2002| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2002| personalizado| consolid:sim*","PasNoCir| < Dez 2002| personalizado| consolid:sim*","Receita| < Dez 2002| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2002| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2002| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2002| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2002| personalizado| consolid:sim*","DpInCP| < Dez 2002| personalizado| consolid:sim*","DivPag| < Dez 2002| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez02","Dividendos| < Dez 2002| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez02|1 tri","Divid por Ação|30Dez02|1 tri","Patrim Liq| < Dez 2002| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez02|personalizado","DesFin| < Dez 2002| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2002| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2002| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2002| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2002| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2002| de 12 meses| consolid:sim*","Fechamento|30Dez02|ajus p/prov ed"
"CLSC4<XBSP>","Celesc","CLSC4",6864487592,3271927163.8,-758724662.46,1418839531,3780949833.7,4563556718.8,204441434.02,"-",204441434.02,"-",211276861.91,"-",771432000,0,0,0,1664698227.3,1087645808.8,979364337.35,-1013202055.2,-496866156.38,-610394832.97,1.182166172,-0.62325613635,28.198099348
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",7118607286.7,2234879439.1,33636675.877,1506287577.7,2738797730.9,2506087703.5,162671695.55,"-",162671695.55,"-",372995566.18,"-",71329792000,31955233.723,0,0,2873521978,1117548688.5,1041823124.9,62894813.723,255814191.5,247589746.18,-1.2833845363,0.23765046125,15.665610126
"MAPT4<XBSP>","Cemepe","MAPT4",85139980.103,0,-10804049.117,0,535241.67932,0,8814516.6312,"-",8814516.6312,"-",0,"-",9188948000,0,"-",0,84604738.423,"-",33942.155274,-10793605.377,-9339314.5705,-10775328.832,375.18181818,-317.46153846,"-"
"CMIG4<XBSP>","Cemig","CMIG4",36067158735,20620595613,-2615720865,7730054326.5,13428879534,13364493876,1437353671.3,"-",1437353671.3,"-",321079734.22,"-",1.62084691E11,574405704.64,2.3815410388,0.21185362371,14832416375,10647553036,3296731046.5,-234976319.09,1371949749,-1428429495.4,1.3834395388,-0.43328663309,8.6232001354
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",53970752702,47182493969,-8922933097,6323222485.6,30731676466,4858474884.1,1142720097.9,"-",1142720097.9,"-",354860011.52,"-",93698262000,0,"-","-",16915853750,1659280161.8,2366452287.6,-8896150125.6,-6981781236.9,-7008564208.3,3.6610311888,-2.9616334312,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1903904261.1,625029123.76,-331030007.58,496686001.87,1388223707,816209618.81,41182278.088,"-",41182278.088,"-",65779896.921,"-",3.30946814E11,0,0,0,18806564.957,239209144.16,815324511.84,-348562436.25,136946152.79,72568327.976,-0.15408667306,0.089005453561,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",140.99049114,0,-67255.075208,67779.873148,15890.150538,0,0,"-",0,"-",133.15768608,"-",110000,0,"-","-",-83529.033195,"-",0,-67255.075208,-67255.075208,-67255.075208,"-","-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",81852812.911,68181957.141,-366220189.8,2945857932.8,711310082.47,1375962.7561,"-","-","-","-",18276.545148,"-",102584000,0,"-",0,-3575315202.4,"-",282975748.52,-362050526.57,-20041537.222,-83471592.624,0.29521487802,-0.29497790203,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10972284715,3918298070.5,321009238.97,2369217267.8,4238398704.1,3769386002.5,386849187.4,"-",386849187.4,"-",193198747.82,"-",18817734000,182765451.48,0,0,4364668743.5,2212217124.3,1683426464.2,168843945.94,640744341.66,683266029.41,-2.0091361361,0.40587815621,"-"
"COCE5<XBSP>","Coelce","COCE5",6546809906.1,3931540732.9,217600546.53,1484222565.8,2006057093.8,2391462434.2,321270332.48,"-",321270332.48,"-",170026699.51,"-",1.557106E11,206720780.3,0,0,3056530246.5,1222160851,364167994.87,167180780.34,444720562.14,421937543.15,-3.0723778019,1.1586343366,15.665610262
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5754764490.9,2333909593.5,281315193.85,2054455996.3,1384552732.3,3306804033.9,263884591.65,"-",263884591.65,"-",171911794.59,"-",11982280000,69194999.929,0,0,2315755762.3,1661231116.5,398352967.1,419451933.01,795280363.68,654608406.62,-1.741774579,1.6432873875,13.834634919
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",192068155.52,167234795.36,15860798.406,48959402.351,83813048.095,114285717.19,"-","-","-","-",13030487.403,"-",83880,"-","-","-",59295705.07,"-",16879290.216,29694600.021,43760485.038,43766281.314,-3.1115199122,2.5928982056,"-"
"CALI4<XBSP>","Const A Lind","CALI4",108460851.71,5036493.6557,91382.725738,61046271.728,23869167.963,39056976.981,0,"-",0,"-",1477789.2219,"-",69000000,0,"-",0,14830110.919,"-",2396838.3494,4574358.157,4597856.5721,3853740.0911,-164,1.6078431373,"-"
"CSMG3<XBSP>","Copasa","CSMG3",6645879224.6,5822267605,-234853605.15,890522051.38,2309685338.4,2291306966.7,429752071.67,"-",429752071.67,"-",29574060.984,"-","-",0,"-","-",3445671834.8,"-",598144325.85,-230775324.64,313878775.43,309800494.93,-0.56880228182,0.5179360257,"-"
"CPLE6<XBSP>","Copel","CPLE6",22316123761,13927150374,-835548814.51,2075037997.1,7901613644.8,6967413261.5,737301940.61,"-",737301940.61,"-",521975518.48,"-",2.73655376E11,0,0,0,12339472118,6386768900.1,2006803821.2,-884519511.77,287286402.24,151692713.79,-0.13856684594,0.075589209162,26.109349627
"CORR4<XBSP>","Cor Ribeiro","CORR4",20247801.089,9678736.1232,-2540439.7755,8339326.4574,19112044.354,2010419.9662,1133145.7992,"-",1133145.7992,"-",1407293.9764,"-",463073000,0,"-",0,-7203569.7232,"-",1527396.9873,-4582190.962,-3161842.3105,-1091370.8388,0.76838235294,-0.71452991453,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",3453366260.3,813316702.81,80168759.823,964962419.77,1193346127.9,1147605157.3,103774223.34,"-",103774223.34,"-",18281767.018,"-",168074000,19038938.174,"-",0,1295057712.6,"-",478070035.17,128001089.4,178512238.33,176381715.35,-3.4919363176,0.3689453477,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4369290098.5,2243542521.5,402663620.82,852971583.91,374577792.8,2354193947.7,187141378.57,"-",187141378.57,"-",408984694.51,"-",6076838000,143859908.73,2.8008147163,3.7733763402,3139960064.1,3877477828,165645550.54,552935985.96,505304698.37,470845577.96,6.6586419525,2.842488533,134.72423999
"CPFE3<XBSP>","CPFL Energia","CPFE3",32276015811,7986074781.8,-1817375263.6,12634865474,13516865433,8630001853.3,1264118132.6,"-",1264118132.6,"-",461245169.89,"-",3390998447,0,"-","-",5617941052.1,"-",4736053362.8,-2140256543,1080415355.5,1096791139.9,-0.34054730643,0.23158335768,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5641230592.5,1602492700.4,-185590483.17,1196562799.9,2641268864.2,701751449.36,183470403.93,"-",183470403.93,"-",125458038.69,"-",1.37487533E11,0,0,0,1803398928.4,1322758030.7,612204210.94,-231514219.26,353048022.62,346074215.18,-0.59202286837,0.5652921182,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4185929353.9,1595615497.6,-159961545,1818127212.9,1780213825.4,3840066624.4,146449956.27,"-",146449956.27,"-",133037583.06,"-",53031258862,0,0,0,587588315.56,913843728.44,1102704907.7,-197793993.46,205407479.98,216634500.57,-0.53728598441,0.19645736502,0.017232171139
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1182852780.1,777215304.27,132476232.03,254613161.39,99591505.445,774695751.98,31876905.673,"-",31876905.673,"-",129384884.97,"-",2321291000,31516596.64,0,0,828648113.25,247520623.29,51505915.161,218563981.55,240190356.33,237527202.61,-10.594386863,4.611649009,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1516177799.6,183940372.24,123857535.53,366713656.52,413577329.21,385261738.91,4770178.2835,"-",4770178.2835,"-",356144591.55,"-",79780800,29417404.883,"-","-",709751354.26,531692110.76,36171893.782,153588252.62,149627464.19,149627464.19,37.777191826,4.1365670564,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",379126041.61,55670356.52,16127745.625,140904330.28,7323672.7342,1252750121.5,12746584.773,"-",12746584.773,"-",8524702.8439,"-",4859000,0,3.8745195803,0.033144341715,230898038.59,123213800.87,24916152.906,11608217.103,27401763.046,28780336.738,-3.6152836996,1.1550874987,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",691691516.72,176326885.71,49284009.458,92902289.921,38902931.814,500137657.97,33970875.559,"-",33970875.559,"-",158554251.03,"-",398160000,16049417.575,5.4545453363,0.27774668437,559439825.1,291885251.78,21665538.805,58312622.761,41782793.143,42163989.656,1.3126066813,1.946131598,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",25307793.159,12049465.122,-12934572.094,31649754.326,8689191.7502,23822171.132,0,"-",0,"-",295035.65738,"-",16368500,"-","-","-",-15031152.916,"-",3660530.8996,-12934572.094,-10028601.416,-10028601.416,3.4510332435,-2.739657632,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
