"Ativo","Nome","Código","Ativo Tot| < Dez 2013| personalizado| consolid:sim*","Imobil| < Dez 2013| personalizado| consolid:sim*","Lucro Liquido| < Dez 2013| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2013| personalizado| consolid:sim*","PasNoCir| < Dez 2013| personalizado| consolid:sim*","Receita| < Dez 2013| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2013| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2013| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2013| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2013| personalizado| consolid:sim*","DpInCP| < Dez 2013| personalizado| consolid:sim*","DivPag| < Dez 2013| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez13","Dividendos| < Dez 2013| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez13|1 tri","Divid por Ação|30Dez13|1 tri","Patrim Liq| < Dez 2013| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez13|personalizado","DesFin| < Dez 2013| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2013| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2013| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2013| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2013| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2013| de 12 meses| consolid:sim*","Fechamento|30Dez13|ajus p/prov ed"
"ALTR3<XBSP>","Altere Sec","ALTR3",1419517.5418,0,-33498.93904,2791.5782533,0,36290.517293,"-","-","-",30707.360786,"-",0,23247000,"-","-","-",1416725.9636,"-",9770.5238866,-33498.93904,-89330.504106,-89330.504106,-1.6,-9.1428571428,"-"
"ALUP11<XBSP>","Alupar","ALUP11",11669013446,3496845374.8,404570874.15,1639565093.4,4303717570,1801727874.1,"-",49399768.771,49399768.771,725885718.47,"-",-507369347.54,624901800,"-",0,0,3581932680,4724585329,347974416.64,"-","-",1347857728,-5.2991274763,3.8734391483,21.140747481
"ABEV3<XBSP>","Ambev S/A","ABEV3",95854449004,19454172462,13308806053,23980469545,10462889729,48561445259,"-",2920278385.5,2920278385.5,15752642986,"-",-10062816087,15662590670,"-",0,0,59793900531,3.7864418939E11,3483775205.4,"-","-",21460411359,-9.8342422347,6.1601022149,24.172814132
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",7973319765,69873203.68,718913751.78,1332471944.5,3178139260.4,5372995329.4,"-",306162157.56,306162157.56,242021459.83,"-",-177685351.61,3.922515918E12,"-",0,0,3462708560.1,7127733885.4,462254651.39,1086137496.3,1044414567.7,1044414567.7,25.03214907,2.2593922302,"-"
"ANIM3<XBSP>","Anima","ANIM3",1210181276,123838598.68,53542470.898,162666660.61,381700869.31,643866357.81,"-",17464113.553,17464113.553,17031418.923,"-",-1027300.7972,82866371,"-","-","-",674531844.92,2452076367.7,39425459.671,"-","-",55693381.943,-4.9982462733,1.4126247964,29.590729485
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",982448509.42,95671574.108,154311466.9,200798223.76,63458156.854,1344075139.5,"-",15311806.719,15311806.719,19242348.9,"-",-27423068.971,88637000,"-",0.36570354898,0.15185739858,718192128.81,3680627184.4,23185453.183,"-","-",207260727.42,19.46899174,8.9392571188,41.524726518
"ARTR3<XBSP>","Arteris","ARTR3",10285585428,64732512.327,650912301.32,1256895546.4,6405202325.4,4714240089,"-",398839764,398839764,1297959662.6,"-",-267688626.08,344444000,"-",1.2250363597,0.32573450802,2623487556.1,9158691168.4,472932438.21,"-","-",1321844406.1,-3.4094150853,2.7949962813,26.589782863
"ATMP3<XBSP>","Atmasa","ATMP3",3682951522.2,709634545.67,142729208.72,1302657888.8,1768590444.5,5049912020.2,"-",289174008.1,289174008.1,535578245.79,"-",-87461542.465,345319196,"-",0,0,611701793.18,2061939629.6,226702674.16,"-","-",274085527.64,-1.9499712022,1.2090087982,22946.773242
"ATOM3<XBSP>","Atompar","ATOM3",752330.33927,0,-2265365.7526,9760753.3627,685332.46119,0,"-",0,0,0,"-","-",313485218.68,"-",0,0,-9693755.4846,52507111.152,1698675.3671,"-","-",-602980.90271,0.36272040302,-0.35497124076,2.512420428
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",9231017890.2,446144453.29,-222714904.63,3568066910.8,4504902427.3,8498262097.6,"-",143769071.62,143769071.62,124924522.62,"-",0,158999202,"-",0,0,1158048552.1,3388861285.9,1048847593.9,"-","-",381008557.9,-0.5322380633,0.3632639862,18.49338515
"BAHI3<XBSP>","Bahema","BAHI3",64386356.623,30707.360786,-3747693.8051,279157.82533,7601467.5837,0,"-",0,0,4187.36738,"-",-8369151.6034,5996334,"-",0,0,56505731.214,43522012.544,164703.11694,"-","-",-4837805.113,-4.437900128,-29.372881356,64.311623106
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3429970326.2,122829.44314,266290045.37,1111025812.2,777635996.13,3637219887.3,"-",167884120.36,167884120.36,466178214.62,"-",-48599981.601,39091735000,"-","-",0,1541308517.8,"-",139160175.93,"-","-",418661365.38,-8.7754827384,3.0084854564,"-"
"BTTL3<XBSP>","Battistella","BTTL3",491326147.32,38459573.596,38349306.255,360338316.73,182922352.42,1665805929,"-",7669861.251,7669861.251,13431678.765,"-",0,149678000,"-",0,0,-51934521.824,192037480.67,80703131.514,"-","-",70808382.395,-0.94148432715,0.87739324444,"-"
"BALM4<XBSP>","Baumer","BALM4",173905554.66,28869106.507,18323919.655,50307031.703,18146654.436,151718090.7,"-",3042820.2961,3042820.2961,9963142.786,"-",-2713414.0622,980000,"-",0,0,94585650.168,144948066.54,3433641.2516,"-","-",27367237.406,33.345238095,7.9703252033,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",292543443.06,1217128.1184,10905300.446,10753159.431,23098914.257,48234284.85,"-",422924.10538,422924.10538,215057605.48,"-",-25365675.799,454750,"-",0,0,255726713.26,211389640.2,682540.88293,"-","-",1111048.1448,0.061127322992,1.6278118609,"-"
"BIOM3<XBSP>","Biomm","BIOM3",192727771.03,22504308.089,-14040242.825,14292880.656,26383206.072,0,"-",301490.45136,301490.45136,28864919.139,"-",0,29890076,"-",0,0,152051684.3,416785228.33,7205063.4718,"-","-",-10490751.075,2.9555642941,-1.4560247966,13.361302363
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",991849149.19,432455949.32,-215005961.28,528271289.71,636471467.02,1619080492.2,"-",31949613.109,31949613.109,37222904.43,"-",0,54065000,"-",0,0,-172893607.54,481456103.66,380469783.3,"-","-",51649780.843,-0.19701422608,0.13575264872,8.905134628
"BBRK3<XBSP>","BR Brokers","BBRK3",1279059282,74498848.846,112455938.35,141421354.31,44916494.096,521701310.29,"-",24570075.996,24570075.996,36974453.965,"-",-82047276.443,190814000,"-",0,0,967248365.83,1558066222.5,3069340.2895,"-","-",125872263.44,2.192773428,41.009549795,76.253626665
"BRML3<XBSP>","BR Malls Par","BRML3",26269937784,14224486.989,949066816.67,1950096070.9,11105548729,1741152021.8,"-",14051409.138,14051409.138,98415695.531,"-",-300793952.58,456006000,"-",0,0,12269152522,10852124091,2121099780,"-","-",2528787451.3,-3.1384541295,1.1922057958,15.918531511
"BRPR3<XBSP>","BR Propert","BRPR3",21583397131,12002390.7,113285037.09,1633609261.2,9186627608.6,1289248542.6,"-",527608.28987,527608.28987,1327205632.1,"-",-223326260.26,312653000,"-",0,0,10678402361,8116996435.4,1061838203.3,"-","-",992778744.75,-1.1584077628,0.93496235264,25.961677756
"BRAP4<XBSP>","Bradespar","BRAP4",15156550303,37686.30642,-66591703.443,46703104.178,2499974176.3,0,"-",0,0,361059939.7,"-",-590670042.62,349548000,"-",2.8783581287,1.0076093094,12609873022,11418956288,136799896.51,"-","-",27349092.148,-0.2976635372,0.19992041547,35.006391296
"AGRO3<XBSP>","Brasilagro","AGRO3",1108178402.4,20307336.004,-6208470.0353,219050958.17,73545524.872,60782429.098,"-",12083346.469,33342610.657,88659129.536,"-",0,58326500,"-",1.0754589121,0.14185525936,815581919.33,769338622.98,17035606.291,"-","-",-21313699.964,-0.80347675996,-0.24832342631,13.190207246
"BRKM5<XBSP>","Braskem","BRKM5",67480936968,35471953968,711429530.49,18975475415,37783939077,57184768667,"-",2869865273.8,2869865273.8,6051944846.9,"-",-48852.619433,796110590,"-",0,0,10530137453,20498298738,3558021416.4,"-","-",3824351939.7,-1.5427717651,1.074853547,29.31157166
"BFRE3<XBSP>","Brazilian Fr","BFRE3",67836747.344,972865.02128,37837051.645,14668347.932,3430849.6733,19648523.536,"-",2300260.4807,2300260.4807,18145.258646,"-",-118642075.76,51,"-","-","-",49737549.739,"-",174875628.1,"-","-",-133521187.85,-0.70880260818,-0.76352084797,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",45188071390,15104640905,1482928241.8,11774920341,12900419091,42601223299,"-",1641568050.8,1641568050.8,4365630588.3,"-",-808231693.79,870314042,"-",0,0,20455388752,59827662672,2870613416.8,"-","-",2735255370.5,-2.6214764239,0.95284699585,68.742614488
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",26519.993406,0,-115850.49751,29311.57166,0,0,"-",0,0,25124.20428,"-",0,204000,"-","-","-",-2791.5782533,"-",0,-115850.49751,-118642.07576,-118642.07576,-42.5,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",8374.7347599,0,-114454.70838,30707.360786,125621.02139,0,"-",0,0,8374.7347599,"-",0,999753,"-","-","-",-147953.64743,"-",0,-114454.70838,-114454.70838,-114454.70838,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",19541.047773,0,-120037.86489,30707.360786,139578.91267,0,"-",0,0,19541.047773,"-",0,1210123,"-","-","-",-150745.22568,"-",0,-120037.86489,-120037.86489,-120037.86489,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",375983717.05,100223242.45,368488.32944,182481283.05,168678324.38,395408914.32,"-",13613131.352,13613131.352,32619591.89,"-",0,38552249,"-","-","-",24738966.481,112464592.82,51224065.159,"-","-",38797354.564,-1.0095888421,0.75740483392,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3250664463.4,406171844.28,58042495.043,361347472.26,1186069018.8,921153825.71,"-",99000531.175,99000531.175,26221294.533,"-",-14842821.572,715094432,"-","-",0,1703247972.3,"-",65021440.676,"-","-",144197578.89,-2.8719281664,2.21769277,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",19587122772,769010019.33,1885698548,4670727758.7,10051314785,8397846236.3,"-",788778580.73,788778580.73,1766615402.9,"-",-1854460787.3,1765587200,"-",0,0,4795956563.4,43792164381,1226280307.7,"-","-",3803550494.3,-4.3051705942,3.1016974425,24.803172781
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3398510635,193326564.57,-133466752.08,1252444374.9,1388482170.6,2245368281.7,"-","-","-",135092846.41,"-",-36746940.337,9183458,"-",0,0,430383202.47,227373387.05,96344344.467,"-","-",-57852667.721,12.083965014,-0.60047808765,22.346583918
"CEDO4<XBSP>","Cedro","CEDO4",964734549.61,532641505.47,18150841.803,319804600.49,184227415.25,815754997.18,"-",20544620.155,20544620.155,30784129.188,"-",-11325432.973,10000000,"-",3.5951316806,0.56972381859,424185898.75,158470918.23,56924467.952,"-","-",55380725.178,-2.3477514793,0.97288085722,"-"
"CEED3<XBSP>","Ceee-D","CEED3",4183992361.8,288785978.73,-319036916.47,1691815063.6,1778453090.5,3159674366,"-",83369088.746,83369088.746,55436556.743,"-",0,387229828,"-","-",0,713724207.81,"-",184823417.21,"-","-",-407534134.46,-4.8561164241,-2.2049918816,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",4425811432.3,472240126.8,-267064708.34,642981427.5,1364663029.1,1026614068.9,"-",57586071.998,57586071.998,88714961.101,"-",0,387229828,"-",0,0,2418166975.6,873522844.53,74293667.844,"-","-",-498238095.07,-2.5804441489,-6.7063332519,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2995801743.6,0,476322809.99,875917695.91,791478036.9,4351706195.9,"-",141807987.9,141807987.9,79268260.292,"-","-",51927546000,"-",0.82341176471,0.19718008119,1328406010.8,6217471121.6,88290641.206,"-","-",759695918.49,-12.627943667,8.6044897636,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7855170402.8,308649453.79,277586166.77,2082042808.7,2789681375.9,6800810837.5,"-",291936274.79,291936274.79,927510249.39,"-",-2791.5782533,38571000,"-",0,0,2983446218.2,990600476.23,162169759.68,"-","-",202427109.67,0.95864070226,1.2482420278,25.68251993
"GPAR3<XBSP>","Celgpar","GPAR3",635548850.41,45548786.57,20029573.967,1526890016.2,2046500434.3,76976374.546,"-","-","-",1425100.6983,"-",0,32774000,"-","-",0,-2937841600.1,"-",25245637.934,"-","-",34931018.684,-21.208474576,1.3836457124,"-"
"CEPE5<XBSP>","Celpe","CEPE5",5291929292.7,0,149018634.53,1065923678.1,2064497739.3,4583086159.5,"-",213906079.45,213906079.45,208348047.15,"-",-21100144.228,74612000,"-",0,0,2161507875.2,1891813144.2,276156878.71,191047240.92,302417255.34,302417255.34,-2.7154279985,1.0950922416,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1078944.9949,0,-185639.95384,1395.7891267,7428389.732,0,"-",0,0,0,0,0,9188947,"-",0,0,-6350840.5263,8801804.3619,0,"-","-",-185639.95384,"-","-","-"
"CMIG4<XBSP>","Cemig","CMIG4",41614255224,8119940433.8,4332327059.7,8265362119.7,15708411825,20416598376,"-",1149666838.4,1149666838.4,3073286185.4,"-",-6421119904.6,1258305013.3,"-",3.0521212546,0.59684248422,17640481279,24717748512,1666541509.9,"-","-",6089089587.1,-14.142056892,3.6537281256,18.956082257
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",21180894816,15460791855,-272661822.73,1746309462.7,6429479285.7,5449303120.9,"-",951843041.24,951843041.24,19536860.406,"-",-642469172.9,327503000,"-",0,0,13005106067,9864372633.5,772103088.03,"-","-",237630307.23,-0.40335290299,0.3077701811,31.29359222
"HGTX3<XBSP>","Cia Hering","HGTX3",1813071452.4,388192684.54,444101018.01,436581901.98,110148698.93,2344617263.4,"-",47444268.204,47444268.204,196401488.01,"-",-290794519.28,164611000,"-",1.4335102723,0.59826253726,1266340851.5,6869891093.4,43523496.547,"-","-",565298783.66,14.082652387,12.988358668,41.734094887
"CIEL3<XBSP>","Cielo","CIEL3",18578765625,719289219.06,3731783204.8,8882747566.2,5045417579.3,9399578968.3,"-",546048060.03,546048060.03,590505339.5,"-",-2337571319.9,785590135,"-",0,0,4633775637.4,71986417758,381619913.54,5637113526.9,4444207932.9,4444207932.9,3.7255319746,11.645639483,26.514339168
"CMSA3<XBSP>","Cims","CMSA3",19130.68577,0,-159668.50557,28778.380213,66721.511832,0,"-",0,0,1409.7470179,"-",0,766243,"-","-","-",-76369.206276,"-",2647.8119733,"-","-",-163011.42052,-48.763256785,-61.564575646,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",233017224.17,230292643.8,-819970280.34,7245541.3564,7326088159.6,83747.347599,"-",0,0,0,"-","-",102584864,"-",0,0,-7100316476.8,6315911.7256,712133008.21,"-","-",-109073941.3,0.15316512512,-0.15316512512,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10645955847,0,691095674.49,2317149529.2,4850096432,6957502124.9,"-",399375747.02,399375747.02,800140304.22,"-",-236481572.78,188177000,"-",0,0,3478709886.7,8214576316.2,1090337425.8,820080547.68,1004922110.1,1004922110.1,-5.4366674721,0.92166157596,"-"
"COCE5<XBSP>","Coelce","COCE5",4705382411.2,59644860.96,218519162.51,985614159.16,1533511639.8,3977640293.1,"-",213421740.62,213421740.62,133000558.51,"-",-298471359.48,77855299,"-",0,0,2186256612.2,4738563381.3,252401943.56,"-","-",347617094.63,-3.0076323893,1.377236204,58.623143319
"COGN3<XBSP>","Cogna ON","COGN3",5693649965.5,656189780.01,721024184.94,668711404.27,1369800928.9,2813829923.6,"-",151041132.97,151041132.97,33768326.341,"-",-216269150.44,267588000,"-",0.29346517643,0.040203761553,3655137632.3,14663469481,130342976.01,"-","-",779897174.52,-22.163823879,5.983423107,13.699670278
"CGAS5<XBSP>","Comgas","CGAS5",9657826476.7,0,863869244.17,1958691340.4,3991306464.5,8844614607.3,"-",463322430.07,463322430.07,748082952.95,"-",0,119823000,"-",1.7510360787,1.4236749218,3707828671.8,8924236155.8,337822842.32,"-","-",1496091929.1,-5.6116907934,4.4286286824,81.132124834
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",334051420.1,6967779.3202,70398020.392,45456664.488,104980091.79,304146638.06,"-",23962907.726,23962907.726,16808092.663,"-",-39301234.439,86466,"-","-","-",183614663.82,"-",28799317.05,"-","-",135120762.19,-4.8599829309,4.691804391,"-"
"CALI4<XBSP>","Const A Lind","CALI4",48255221.687,6978.9456333,26179420.859,16960233.678,17284056.755,60048244.018,"-",20936.8369,20936.8369,6540667.8475,"-",0,372119,"-","-",0,14010931.253,"-",1253418.6357,"-","-",19478237.262,-45.161812298,15.540089086,"-"
"CSMG3<XBSP>","Copasa","CSMG3",13104324341,316556599.19,585945296.42,1299252163.3,4355244521.4,5211034938.1,"-",601051922.14,601051922.14,365610212.26,"-",-215516820.1,119327000,"-",0,0,7449827657.2,6195858243.1,341615201.38,"-","-",1013735122.6,-4.537554667,2.9674766187,51.079196674
"CPLE6<XBSP>","Copel","CPLE6",32258703632,11143466736,1497067585.7,4672941480.3,9539950689.2,12813642881,"-",841942792.77,841942792.77,2430951008.2,"-",-825676266.29,273655375,"-",4.1476339822,1.7674496029,17658601414,9995375479.6,519306136.15,"-","-",1711506856.6,4.3744020035,3.2957570447,42.613442037
"CORR4<XBSP>","Cor Ribeiro","CORR4",33306320.14,830494.53036,295907.29485,2681310.9123,20095176.056,13723398.693,"-","-","-",108871.55187,"-","-",23153,"-","-",0,10529833.171,"-",600189.32446,"-","-",1348332.2963,-2.8328445748,2.2465116279,"-"
"CSAN3<XBSP>","Cosan","CSAN3",39917298073,1775318148.1,326824024.01,3681054644.8,17371636940,9600536312,"-",612952420.23,1243095379.4,2058165044.1,"-",-448958364.17,404819214,"-",0,0,13590600524,22364372538,1559940906.9,"-","-",1762534115.5,-1.9837372782,1.3629767733,49.425696547
"RLOG3<XBSP>","Cosan Log","RLOG3",3564957092.6,1414142357.9,168637846.49,471203055.48,1112995270.6,1045931790.4,"-",82288747.962,82288747.962,694759620.95,"-",0,"-","-","-","-",1454918941.4,"-",40225246.841,"-","-",320964501.25,16.798305209,7.9791804018,"-"
"CSRN3<XBSP>","Cosern","CSRN3",2623809983.4,0,289862132.14,526881083.74,857229475.29,1930622021,"-",89283047.275,89283047.275,378792044.77,"-",-70723239.258,168074000,"-",0,0,1239699424.4,2385086813.2,109330766.5,336591756.31,295935210.63,295935210.63,7.2789068937,2.7067880351,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4439326858.4,1523454979.1,-27799932.036,1378907057.2,727242425.5,3347297736.2,"-",149096798.72,149096798.72,229072724.1,"-",-5038798.7472,122546000,"-",0,0,1390194803.8,375491920.54,191150529.32,-14496665.869,119402780.83,127057288.41,-0.89758911404,0.66469754944,12.562102139
"CPFE3<XBSP>","CPFL Energia","CPFE3",43329197118,10771889526,1308439247.3,6847086830.3,24200955375,20425777086,"-",1472878560.1,1472878560.1,5871278089.7,"-",-1171053119.4,962274260,"-",0,0,9803881850.9,25640388906,2331876500.2,"-","-",3476412417.8,-2.563859125,1.4908218413,25.189132004
"CPFG3<XBSP>","CPFL Geracao","CPFG3",19408467347,10609079099,334376638.97,1800930878.6,12283959053,2627885687.7,"-",666588409,666588409,1710829898.8,"-",-749048839.03,2.05487717E11,"-","-",0,2954651088.5,"-",911467049.17,"-","-",1228788540.8,-1.5613653616,1.3481436788,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3684894460.7,0,115829560.67,1237351707.1,1910709693.4,3461922730.8,"-",120499871.09,120499871.09,491187964.19,"-",0,53031259000,"-","-",0,536833060.21,"-",288018294.71,"-","-",287581412.71,-2.8710477544,0.99848314498,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",13253347163,7398258832.2,-76694425.142,1511371632.7,6747507046.6,1421766158.1,"-",486230121.21,486230121.21,1020398619.9,"-",0,441425692,"-",0,0,4975096327.3,8256238227,438616962.53,"-","-",299745714.95,-0.82863867881,0.68338833323,18.703574297
"CRDE3<XBSP>","Cr2","CRDE3",814981730,8535250.5095,-44210224.798,204014121.91,64566413.421,152671414.67,"-",3778401.1658,3778401.1658,4490253.6204,"-",-65602.088953,48443062,"-",0,0,498228324.55,256941936.96,20188693.928,"-","-",-6496002.5954,0.56839276991,-0.32176438053,106.07997362
