"Ativo","Nome","Código","Ativo Tot| < Jun 2008| personalizado| consolid:sim*","Imobil| < Jun 2008| personalizado| consolid:sim*","Lucro Liquido| < Jun 2008| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2008| personalizado| consolid:sim*","PasNoCir| < Jun 2008| personalizado| consolid:sim*","Receita| < Jun 2008| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2008| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2008| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2008| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2008| personalizado| consolid:sim*","DpInCP| < Jun 2008| personalizado| consolid:sim*","DivPag| < Jun 2008| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun08","Dividendos| < Jun 2008| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun08|1 tri","Divid por Ação|30Jun08|1 tri","Patrim Liq| < Jun 2008| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun08|personalizado","DesFin| < Jun 2008| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2008| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2008| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2008| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2008| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2008| de 12 meses| consolid:sim*","Fechamento|30Jun08|ajus p/prov ed"
"BTTL3<XBSP>","Battistella","BTTL3",886006324.41,408347939.79,5123935.5097,447330479.99,78916883.396,707104981.37,"-","-","-","-",52727252.669,"-",149678000,"-",1.6423853451,1.9141013446,329669947.66,688699306.91,22075810.257,6972991.5324,10909994.844,16485378.417,41.801242236,0.25821055862,"-"
"BALM4<XBSP>","Baumer","BALM4",98963058.406,10560122.595,1177527.0298,41896261.236,6030593.7019,58172844.923,"-","-","-","-",2198928.2712,"-",440000,"-",1.8364137359,0.15661957817,51036203.468,75051294.867,895371.99067,2227143.7751,2605231.5275,3363288.0658,-2.5839793282,1.0162601626,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",369591123.62,8419506.3661,2996486.515,29947935.848,9689204.0419,27401016.362,"-","-","-","-",748651.37035,"-",454750,"-",3.3360173895,53.735585203,309533483.04,732497901.48,4234206.6198,2842241.7603,-5737152.4612,-2424652.3025,-0.061231032272,-0.14051005395,"-"
"BIOM3<XBSP>","Biomm","BIOM3",22593094.496,1305437.3141,-4804159.7987,20569102.349,11026618.927,1190694.2649,"-","-","-","-",6154741.9191,"-",8865000,"-","-",0,-9002626.7802,100796335.1,2415247.1345,-4804159.7987,-3393384.6033,-3393384.6033,6.3547215496,-2.0204003079,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",836659289.11,328879913.55,19195947.825,425935603.89,1305964003.5,682215144.85,"-",9576342.0263,19632347.619,"-",1630856.1259,0,54065000,"-",0,0,-899747274.81,1056643064.2,84236446.4,30798163.032,71063568.142,70482328.762,-1.7544641944,1.5874079283,19.54393904
"BBRK3<XBSP>","BR Brokers","BBRK3",989026772.28,27905133.365,88865670.074,165702130.32,134409255.45,220363085.52,"-",10957020.684,"-","-",494454133.58,0,1605411,"-",0,0,688785595.2,4348558113,5503904.2956,118012285.61,96363469.979,96564740.574,"-","-",252.95535096
"BRML3<XBSP>","BR Malls Par","BRML3",6184198905.2,2999439737.7,45212523.462,383561560.12,2387979671.5,261021626.65,"-",72720758.738,"-","-",1714486879.5,0,171295000,"-",0,0,3386586547.9,4994280566.6,211480844.89,68454574.547,106334829.06,107852823.17,-0.9450534188,0.39419867467,9.7511774932
"BRPR3<XBSP>","BR Propert","BRPR3",2499111136.3,2099417832,1879152.5603,140752100.73,1063890028.2,74675152.642,"-",14152896.76,"-","-",317004948.47,0,240804000,"-","-","-",1294469007.2,"-",61980056.917,5016716.5948,45391221.653,45765547.338,-0.77856178101,0.58058522185,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",8249331137.9,238891.26642,791708229.32,53948043.472,149955998.1,0,"-",62074.108597,39874150.122,"-",561953143.06,-287429457.27,349685000,"-",1.1783996172,0.97153984172,8045427096.3,28638521558,5379756.0784,791708229.32,-19327620.177,761291916.1,33.096009051,200.88799432,82.445702419
"AGRO3<XBSP>","Brasilagro","AGRO3",1346272672.4,96459402.693,24963196.824,196682753.61,39221431.465,85378233.791,5312038.869,5312038.869,5312038.869,"-",624057348.2,0,58422400,0,0,0,1104036928.3,1429727406.4,2050326.6173,52093344.348,-9265971.4833,-26185868.66,-0.33451880332,-12.771559633,24.472247056
"BRKM5<XBSP>","Braskem","BRKM5",40487993458,18779287598,875453725.95,9775887713,17661372404,16582447274,"-",1245791619.9,2553766448.4,"-",3394400361.5,-565340884.57,518028000,"-",0,0,12958786538,13064830277,-456081048.27,1175683616.8,934834194.44,1017595910.5,14.077184615,-8.3991124886,24.001988658
"BFRE3<XBSP>","Brazilian Fr","BFRE3",2314500856.3,4490027.1885,24282262.663,729547593.17,587360263.81,153089800.07,"-","-","-","-",246148294.02,"-",405593000,"-","-","-",884806224.98,"-",59720935.571,45184307.958,74910281.842,74895233.573,-9.4120112927,2.1098283632,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",17548305356,5167346002.9,238673066.52,4934353657.9,4672299343.8,9959145529.9,"-",465576505.85,748764232.37,"-",1668698759.7,-117940806.33,206527618,"-",0.8742490694,0.35529246828,7940766387.1,16786453595,225614931.31,318985676.85,323678855.66,298568938.22,-4.9920018997,2.0801953835,40.639730795
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",585001.44769,0,0,152363.7211,86527.545317,0,"-","-","-","-",1881.0335939,"-",530544,"-","-","-",346110.18127,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",564310.07816,0,0,146720.62032,56431.007816,0,"-","-","-",0,0,"-",528192,"-","-","-",361158.45002,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",1881.0335939,0,-65836.175785,0,69598.242973,0,"-","-","-","-",1881.0335939,"-",751373,"-","-","-",-67717.209379,"-",1881.0335939,-65836.175785,-63955.142191,-63955.142191,45,-45,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",310460832.6,93681116.075,-15488430.611,203198653.98,173372985.31,167855913.78,"-","-","-","-",3810974.0611,"-",9240000,"-","-","-",-98961177.373,90176619.707,17574496.867,-15772466.684,1307318.3477,2078542.1212,-0.22550200803,"-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2632000516.6,1810186344.6,-13137138.619,217652516.11,614368144.16,398570327.17,"-","-","-","-",17064736.763,"-",702560000,"-","-",0.0046366627361,1799979856.3,19970522614,23196906.279,-2091709.3564,16810797.228,16876633.404,-1.4717782566,1.3855808523,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",9007462917.5,5217419117.2,574050070.1,2157191897.8,3565361861.7,2362015764.8,"-",320037174.62,619392384.89,"-",937563574.18,-379124201.87,403101800,"-",0,0,3238607516.1,24028879993,377169807.97,895972040.39,1131451111.9,1134344141.5,-4.5526718692,3.0579478629,14.902488647
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",686900799.53,534213.54065,124496208.4,39808313.947,1581949.2524,42951521.082,"-","-","-","-",9698609.2099,"-",9183000,"-",0,0,645510536.33,688031041.42,2800859.0212,105791210.35,60061402.652,134243724.49,23.797603486,36.049834983,86.527545317
"CEDO4<XBSP>","Cedro","CEDO4",671339008.61,334233335.16,6704003.7285,211349172.54,104728426.37,362704659.63,"-",24432745.351,"-","-",56562680.167,0,3569059,"-",0,0,329344528.85,214953101.74,25059129.537,1480373.4384,13774809.007,21882063.797,-1.3129727142,0.98946608947,20.489663232
"CEED3<XBSP>","Ceee-D","CEED3",3394801021.6,1637262926.3,5054337.2667,1116764001.6,2243683703.5,1521474022.4,"-",69084720.801,"-","-",101666103.68,0,3.87229828E11,"-","-",0,34353316.525,3008620507.1,28809910.523,23385009.639,-10797132.828,-4678130.5479,-0.37732102075,-0.26194852941,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3331790158.3,2041950374.7,128188677.35,808906519.46,1821164056.6,544596846.09,"-",57168372.984,"-","-",14867689.525,0,3.87229828E11,"-","-",0,701719582.19,"-",83309096.838,174939886.3,220302892.44,217306405.93,-4.8295139698,1.8476497102,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3207211184.4,1890397379.1,111880116.09,1008546257.8,1221893088.1,1641085186.6,"-","-","-","-",39601400.251,"-",51927546000,"-","-",0.22610519102,976771838.41,"-",161355061.68,170105629.96,248110212.06,248241884.41,-3.3875802492,2.0748402579,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8369796291.3,3371891913.5,415480819.18,2010522065.4,2934638130.4,3378791544.7,"-",137516722.95,256857018.27,"-",911104955.65,-19344549.479,38571000,"-",1.6491678358,1.4704144079,3149497311.7,3466877604.4,152734284.72,684376452.45,563222840.74,575722308.97,10.915929896,2.958123313,89.160992349
"GPAR3<XBSP>","Celgpar","GPAR3",11165815413,4484306965.4,-106050792.98,5062060790.6,4774189290.4,1673320459.3,"-","-","-","-",200424129.43,"-",32780000,"-","-","-",1287336127.9,"-",712354946.13,-157156594.7,-45280240.671,-51173518.921,"-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6238980246.5,2454626572.8,420484368.54,1268004745.6,2318298663.1,2075861648.3,"-","-","-","-",146530635.93,"-",74612000,"-",6.0061746916,3.4910252569,2652676837.8,4336743265.8,151323509.52,472047261.41,528278879.67,525205270.77,-14.247092307,2.5924765827,58.12393805
"MAPT4<XBSP>","Cemepe","MAPT4",2902434.8353,26334.470314,-1683525.0665,1047735.7117,12943392.159,0,"-","-","-","-",1881.0335939,"-",9188948,"-",0,0,-11088693.035,42471572.501,148601.65391,-1683525.0665,-1534923.4126,-1534923.4126,5.2283950617,-5.2283950617,41.382739065
"CMIG4<XBSP>","Cemig","CMIG4",44853990935,19692448523,2049493319.4,8751360193.7,17333654969,10121094998,"-",699473628.08,1450781017.9,"-",3766203580.6,-813721965.46,496089000,"-",4.5815697552,1.3210267305,17898653506,34126815401,922157909.05,3391285369.8,3193470234,3177705291.4,-27.132146798,2.7493114018,27.950394424
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",36337517287,32845485639,289976376.76,3240050268.9,13508926790,2239043193.6,"-",453031892.81,"-","-",494501159.42,-123207700.39,327503000,"-",0.055108680277,0.034000899483,19588540228,18497623509,352663702.31,212791925.3,580870697.92,641082583.25,-2.5746145512,1.7436772734,61.697901878
"HGTX3<XBSP>","Cia Hering","HGTX3",1321262449.8,424095953.04,14004295.106,291569612.21,507920453.08,420646137.42,"-",17772005.395,27858107.525,"-",269591615.7,-9132418.0982,53927000,"-",0.86294316866,0.057299845671,521729120.69,1074233700.3,70106122.043,29846360.034,43871346.509,43846893.073,-2.8484035169,0.40478476451,6.6400485863
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-",682391900,"-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",46324.214316,0,-39266.576272,10230.941717,0,0,"-","-","-","-",42264.94382,"-",366243,"-","-","-",36093.272599,"-",0,-39266.576272,-41204.040873,-41204.040873,-23.125973107,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",36943499.783,32075384.842,-265991317.41,1741837.1079,5097815477.2,41382.739065,"-","-","-","-",0,"-",102584000,"-",0,0,-5062613814.5,31728222.697,263147194.61,-264509062.93,-1363749.3555,-2846003.8275,0.20537859847,-0.20537706339,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8029910450.2,4225074201.7,758459079.51,1856918743.2,2633874026,2945401404.7,"-","-","-","-",385333493.77,"-",188177000,"-",5.2254819409,3.0470851932,3539117681,10948111831,339757930.82,853492658.74,996185986.14,992775672.23,-8.4970965954,2.7327499141,56.875446207
"COCE5<XBSP>","Coelce","COCE5",5026614593.6,3077848742.1,241063860.22,1870289130,1315474509.4,1766034724.1,"-","-","-","-",133645555.81,"-",77855000,"-",15.889239063,6.0374148768,1840850954.2,2958246983.1,95757777.162,360082498.8,402353085.72,400537888.31,-7.7541437071,3.1432398039,37.996878596
"COGN3<XBSP>","Cogna ON","COGN3",1052024468.3,179302003.2,46215114.367,143428811.53,46232043.67,265605705.52,"-",14914715.365,"-","-",439939899,0,219376000,"-","-","-",862346683.87,1915302328.4,11809128.902,65019807.205,47804587.754,48543833.957,-0.15994685472,-0.23551542513,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6578871730.7,4216662219.4,458387195.45,2473485815.6,2224450135,3393459844.7,"-","-","-","-",4403499.6432,"-",119823000,"-",5.6023051121,4.7526939776,1880935780.1,10322356356,119259410.88,691183913.03,794802529.58,739186009.31,-6.2964577356,5.6120091892,84.654530101
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",147157020.11,121206280.65,16242725.083,20507028.24,24496700.493,79289328.048,"-","-","-","-",14510293.143,"-",86466,"-","-","-",102153291.38,"-",585001.44769,31877876.315,32205176.16,32252202,3017.6666667,40.825253664,"-"
"CALI4<XBSP>","Const A Lind","CALI4",103257458.1,1730550.9063,-6897750.1887,65414824.26,57023533.398,11020975.826,"-","-","-","-",3523175.9213,"-",69000,"-","-",0,-12749645.699,"-",3829784.3971,-9792660.8896,-6961705.3308,-7200596.5973,-27.280092593,-18.075153374,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11101805720,7702121536.1,382669950.2,815283223.35,3278020813,1840963816.2,"-",112993687.98,"-","-",1585686866.2,-145014522.85,114795000,"-",0,0,6987652308.2,6406739569.2,108338129.83,593919427.96,527135211.24,527135211.24,"-","-",54.902915318
"CPLE6<XBSP>","Copel","CPLE6",23954703235,12912520636,1153109332.7,3068733253.3,5531724782.5,5019590814.1,"-",393258288.3,799870034.08,"-",2987070060.8,-323716476.33,273655375,"-",3.2168109244,1.9726029889,14764601360,16617326484,310334803.35,1766367667,1568590151.8,1595938499.3,12.173315728,4.4781743191,61.321695159
"CORR4<XBSP>","Cor Ribeiro","CORR4",20982929.739,9753159.1841,-1602640.622,869037.52036,18808454.905,865275.45317,"-","-","-","-",18810.335939,"-",23153,"-",0,0,1305437.3141,3071284.6073,30096.537502,-1792625.0149,-1694811.2681,-1497302.7407,158.28571429,-147.73333333,"-"
"CSAN3<XBSP>","Cosan","CSAN3",14121483935,5293281433.3,-91250004.231,1103388748.2,6631996827.7,5226082084.3,1036659257.9,1036659257.9,1036659257.9,"-",1929262883.8,-144806259.99,272548000,0,0,0,6352260891.1,14201012847,324462286.11,-150830383.76,-706402047.41,-674761072.63,-1.2426187646,-2.0796286703,45.604881328
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2443641336.6,767550114.87,208651770.36,516714285.13,768355197.25,725621876.06,"-","-","-","-",97187362.693,"-",168074000,"-",5.2566200667,0.9084816891,1158571854.2,2905485456.7,64352040.279,231775316.33,222977722.22,221943153.74,37.595445514,3.6917246969,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",6544181709.2,2706314510.8,11967135.724,1296831585.4,927511330.66,3006371346.5,"-","-","-","-",847855201.06,"-",116638000,"-",0,0,2762736113.4,1818420531.5,52149775.356,56148852.776,48991519.952,36595508.568,4.9412430914,-2.251016407,59.440661566
"CPFE3<XBSP>","CPFL Energia","CPFE3",28858640580,12062297213,1131584665.3,7150848901.8,12213618842,9019287094.7,"-",536004284.63,"-","-",1635767504.6,-1357316220.7,479910938,"-",0,0,9320209206,32769048051,852636788.45,1786695997.1,2273479275.6,2261912800.1,-5.2674931989,2.9652189755,32.274583341
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6967207354.1,4810972902.4,217246212.85,1090937410.3,3753352359.1,692790315.72,"-",76405703.549,"-","-",212590654.71,-258130478.02,2.05487716E11,"-","-",0,2122917584.7,"-",191227756.18,233932861.87,473875626.06,472244769.94,-2.8511165243,2.4908297653,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3243167141.5,1405079425.7,176785180.25,1434703823.7,1374813595.1,1772227086.6,"-",50755929.463,"-","-",246518857.64,-296311697.91,53031259000,"-","-",0,433649722.66,"-",72543941.58,241577382.39,277164656.95,282179492.51,-17.604216494,4.8715880817,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",921303919.8,94625394.939,-3617227.601,30971218.123,96327730.341,0,"-","-","-","-",585116190.74,"-",421384610,"-","-","-",794004971.33,"-",880323.72192,-3863643.0018,-19754614.803,-18896863.484,-1.3725694444,-15.160115052,"-"
"CRDE3<XBSP>","Cr2","CRDE3",959434351.78,1935583.5681,53133555.926,128784965,51523391.169,160083482.97,"-",532332.50706,"-","-",251321136.41,0,46136000,"-",0,0,719196265.31,760222285.16,86527.545317,22391823.901,15913544.204,44411203.151,0.6711229037,226.77011494,329.55708564
"CRPG5<XBSP>","Cristal","CRPG5",919590298.19,591255884.39,-19876881.986,134134624.54,43096360.669,222434103.51,"-","-","-","-",28055616.052,"-",2321500000,"-",3.3231156931,0.55007851844,739502022.95,451507916.66,-2227143.7751,-28298269.386,-32034002.103,-32797701.742,-19.410091743,36.635497835,16.553095626
"CARD3<XBSP>","Csu Cardsyst","CARD3",561857210.35,94717565.585,7147927.6566,173100235.44,157848815.06,324399291.53,"-",31885400.449,63479240.692,"-",5029883.83,0,48572000,"-",0,0,230908159.85,475100931.35,18785882.502,10917518.978,26086173.88,26054196.308,-1.2006959895,1.0056861621,9.781374688
