"Ativo","Nome","Código","Ativo Tot| < Mar 2014| personalizado| consolid:sim*","Imobil| < Mar 2014| personalizado| consolid:sim*","Lucro Liquido| < Mar 2014| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2014| personalizado| consolid:sim*","PasNoCir| < Mar 2014| personalizado| consolid:sim*","Receita| < Mar 2014| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2014| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2014| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2014| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2014| personalizado| consolid:sim*","DpInCP| < Mar 2014| personalizado| consolid:sim*","DivPag| < Mar 2014| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar14","Dividendos| < Mar 2014| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar14|1 tri","Divid por Ação|31Mar14|1 tri","Patrim Liq| < Mar 2014| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar14|personalizado","DesFin| < Mar 2014| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2014| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2014| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2014| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2014| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2014| de 12 meses| consolid:sim*","Fechamento|31Mar14|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",580310870.79,421534848.33,2431611.3154,92976347.043,120821028.75,22885833.914,"-",1049144.6574,4152864.269,640688.59939,"-",0,182155,"-","-",0,366379619.76,"-",867456.84566,"-","-",3848229.8177,10.519872814,3.1153483992,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",7494369511.8,4039083984.4,117994622.11,1048029941.2,3861605046,675415560.77,"-",43428851.308,166752527.21,1508525213.6,"-",-56009024.68,765326706,"-","-","-",2584734524.6,"-",109657473.88,"-","-",207644579.52,-3.0934163193,2.0657912526,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",4680213825.7,810300319.01,159323818.04,1400621778.4,686841401.8,1192723109.2,"-",24695881.663,93850634.258,379286284.77,"-",-4335918.1545,421519000,"-",1.1090231028,0.13882976664,2592750645.5,7030370806.6,64369396.169,"-","-",180215184.24,16.990232979,1.9809464556,12.518203298
"ALTR3<XBSP>","Altere Sec","ALTR3",1400225.617,0,-1366.0737727,1366.0737727,0,0,"-","-","-",20491.10659,"-","-",36139533,"-","-","-",1398859.5432,"-",0,0,-25955.401681,-25955.401681,-1.0178571429,-9.2318215229E12,"-"
"ALUP11<XBSP>","Alupar","ALUP11",11794040264,3511421596.9,102221934.33,1391182208.6,4556368309.6,495373867.9,"-",12110243.994,48365841.922,772904049.48,"-",-8442335.9152,624901800,"-",0,0,3610789803.1,5102052977.9,99209741.668,"-","-",371663593.11,-5.557662315,3.8996162191,22.829773647
"ABEV3<XBSP>","Ambev S/A","ABEV3",86468431697,18568162407,3478896746.4,22089947039,9591321440.4,12356235631,"-",730613137.63,2938264854.4,9967114674.5,"-",-5349655545.8,15642926000,"-",1.5311215586,0.35453043817,53170962703,3.6221117638E11,787388529.69,"-","-",4805134441.8,-9.3221889853,5.8951893529,23.152791998
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8450925787.1,67090615.124,197623062.33,1720552157.7,3143121277.4,1453853575.1,"-",72244811.469,312380089.6,208647277.67,"-",0,3.922515918E12,"-",0,0,3587252352,5786285902.3,126296252.43,299477522.82,268434862.41,268434862.41,12.857328668,2.053577594,"-"
"ANIM3<XBSP>","Anima","ANIM3",1235382860.9,134480400.4,61754730.968,163381057.14,361472682.77,188436216.2,"-",4749838.5076,18362763.652,12794646.955,"-",0,82866371,"-",0,0,722072444.4,2432701869.6,10673134.386,"-","-",52353411.265,11.186106126,1.490792935,29.356925375
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1028701363.4,94853332.407,23814764.079,240168063.9,60101781.703,291554294.94,"-",4383730.7366,15838259.32,14989927.507,"-",-10379428.524,88637000,"-",0,0,728431517.81,3329828727.2,4219801.8838,"-","-",32895056.446,17.229421449,8.9542871111,37.567028749
"ARTR3<XBSP>","Arteris","ARTR3",10950969202,56239891.148,137779468.57,1444524657.3,6801029697,1236378728.7,"-",106243655.52,406958841.18,1753911679.3,"-",0,344444000,"-",0,0,2705414847.7,8573164363.3,147247725.88,"-","-",325909684.25,-3.3389831673,2.6736212884,24.889864138
"ATMP3<XBSP>","Atmasa","ATMP3",3462755218.7,640774662.04,12779620.143,1205789604.8,1680926455.8,1158330835.9,"-",77638070.723,290760606.07,477736489.42,"-",0,345766110,"-",0,0,576037792.03,1610882631.1,58092287.184,"-","-",54204441.227,-1.9991576255,1.1871854678,14753.596745
"ATOM3<XBSP>","Atompar","ATOM3",747242.35366,0,-521840.18117,9882177.6716,874287.21452,0,"-","-","-",0,"-","-",313485000,"-",0,0,-10009222.532,59954109.128,366107.77108,-521840.18117,-166661.00027,-166661.00027,0.42023701003,-0.40941385435,2.8687549226
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",9185429502.8,470519521.68,-78706340.414,3343454630.1,4785685649.5,2363109546.1,"-",36726893.379,143328460.23,151833635.54,"-",0,158999202,"-",0,0,1056289223.2,6014396474.1,349548224.81,"-","-",103914499.74,-0.57162744388,0.37700416324,32.821216644
"BAHI3<XBSP>","Bahema","BAHI3",58674234.611,30053.622999,-2057307.1017,8431407.325,7729245.4059,0,"-","-","-",10928.590181,"-","-",5996334,"-",0,0,42513581.88,47510320.736,43714.360726,-2057307.1017,-338786.29563,-2057307.1017,-10.379617834,-63.162790698,70.205067786
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3455200830.7,112018.04936,43181591.955,1276628726.3,784805284.19,1032437575.1,"-",28858308.448,163185708.59,316825293.66,"-",-136607377.27,39091735000,"-","-",0,1393766820.2,"-",28537281.111,"-","-",62868081.093,-12.416877882,2.9982341905,"-"
"BTTL3<XBSP>","Battistella","BTTL3",355661404.94,37229608.527,-9440935.8431,234008437.26,181922776.46,254882044.51,"-",1633824.2321,7368601.9299,10812473.91,"-",0,149678000,"-",0,0,-60269808.777,167465968.37,15432535.41,"-","-",3957515.7195,-0.96981605195,0.8913234156,"-"
"BALM4<XBSP>","Baumer","BALM4",180323104.07,29269496.654,4973874.6064,52701760.077,18377790.464,37474135.732,"-",617465.34526,2995799.7835,12457226.733,"-",0,980000,"-",0,0,98215239.961,139230238.91,1195314.5511,"-","-",8363103.6364,36.210708117,7.1095286538,14.207167236
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",287226573.22,1116082.2723,2934326.4637,10749634.517,21827126.74,7382262.6676,"-",99723.385406,378402.43504,221303951.18,"-",0,454750,"-",0,0,251705922.99,213152409.99,159830.6314,"-","-",-573750.98453,0.042553191489,1.064516129,"-"
"BIOM3<XBSP>","Biomm","BIOM3",248450569.19,23133093.267,-7718316.8157,6109081.9115,86486130.549,0,"-",102455.53295,355179.1809,10660839.722,"-",0,30827000,"-",0,0,155855356.73,370164094.92,10052936.893,"-","-",-4253953.7281,1.7495948136,-0.71626441072,11.506057009
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",956116399.58,430870596.5,12364333.716,510876073.07,623273890.94,358359400.64,"-",7188280.1919,30482570.164,32355457.306,"-",0,54065000,"-",0,0,-178033564.43,415075095.28,62238321.084,"-","-",17589565.897,-0.21714863083,0.13468976011,7.6773346025
"BBRK3<XBSP>","BR Brokers","BBRK3",1224135975.6,73272098.946,1460332.863,125569501.18,39963122.146,87667784.362,"-",6394591.33,24787408.605,27779110.168,"-",0,190814000,"-",0,0,941015820.1,1329396604.4,557358.09926,"-","-",370205.9924,1.7080132742,31.412718737,65.062261729
"BRML3<XBSP>","BR Malls Par","BRML3",25989609534,13764559.333,73427831.356,1595406139.4,11316989544,421392776.66,"-",3673372.3748,13890238.12,65949943.524,"-",0,459541000,"-",0,0,12147606112,12291676050,472175203.09,"-","-",336689372.39,-3.2438059385,1.2821288732,17.891454494
"BRPR3<XBSP>","BR Propert","BRPR3",21209471511,11880743.601,81234942.967,1484683128,9160172164.9,318101206.56,"-",8196.4426361,-3217103.7347,1112622007.4,"-",0,298438000,"-",0,0,10482746050,7595233486.8,267387083.82,"-","-",326943802.09,-1.1608014402,0.8851699698,25.449954385
"BRAP4<XBSP>","Bradespar","BRAP4",14976172510,34151.844317,454066529.16,45344086.737,2479427995.7,0,"-",0,0,358892169.41,"-",-17758.959045,349548000,"-",0,0,12451400428,9032485932.3,44236200.907,"-","-",485937030.27,-0.061447777986,0.041830100712,26.884331846
"AGRO3<XBSP>","Brasilagro","AGRO3",1106477407.6,18884603.834,-9301596.3182,219075884.85,92660784.002,108757231.26,"-",17283565.372,31845911.789,60369532.163,"-",-8036612.0047,58226600,"-",0,0,794740738.74,698377277.35,39650291.252,"-","-",-20685089.066,-3.321506155,0.14683098592,11.994127724
"BRKM5<XBSP>","Braskem","BRKM5",63626900922,35297375042,553677896.51,17693910710,34486323382,16177900778,"-",690598104.68,2838943094.7,4390649900.2,"-",-2732.1475454,796110590,"-",0,0,11283278941,16996621347,788262816.91,"-","-",1542677057.9,-1.5392313449,1.1846466044,24.302452416
"BFRE3<XBSP>","Brazilian Fr","BFRE3",62899500.79,916635.50147,62839.393544,8943684.9898,5252553.656,0,"-",35517.91809,1442573.904,10928.590181,"-",0,51,"-","-","-",48703262.144,"-",0,"-","-",-101089.45917,-1.4627497898,-0.46963373614,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",43690670275,14711452003,430925239.45,10668283458,12307220904,10025359962,"-",413805602.93,1650874198.9,4526285999,"-",-498634685.99,871352411,"-",0.94557018297,0.58514853812,20657132366,53922024897,719990547.97,"-","-",767551772.44,-2.3631733353,0.87324524497,61.883141903
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",8196.4426361,0,-31419.696772,42348.286953,0,0,"-",0,0,6830.3688634,"-",0,204000,"-","-","-",-34151.844317,"-",0,-31419.696772,-31419.696772,-31419.696772,-44,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",60107.245998,0,-30053.622999,43714.360726,68303.688635,0,"-",0,0,60107.245998,"-",0,1089753,"-","-","-",-51910.803362,"-",0,-30053.622999,-30053.622999,-30053.622999,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",2732.1475454,0,-32785.770545,46446.508271,0,0,"-",0,0,2732.1475454,"-",0,1310123,"-","-","-",-43714.360726,"-",0,-32785.770545,-32785.770545,-32785.770545,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",372775577.17,95372440.44,836037.14889,195780228.81,152605467.22,89182760.176,"-",3228032.3249,13483148.136,24902158.802,"-",0,38552000,"-","-","-",24007380.481,119022619.95,11037876.083,"-","-",9134935.318,-0.86574479258,0.64626561438,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3181389102,430585087.08,-341518.44317,364872840.39,1141794512.8,257242619.99,"-",34013870.866,105960878.25,27764083.356,"-",0,715094432,"-","-",0,1674721748.7,"-",20549847.763,"-","-",44749844.646,-3.0389881643,2.3005524215,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",20354057971,764711705.07,468693081.04,5127967727.9,9828533320.7,2140432690.7,"-",209576207.84,812129491.79,2436275091.3,"-",-4842731.5242,1765587200,"-",0,0,5106512173.3,42015687639,407473850.99,"-","-",973509250.85,-4.0675480429,2.7655873624,23.79700512
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3320277822.4,194135475.98,-101814844.35,1300403874.3,1371727952,560389416.96,"-","-","-",124687017.52,"-",0,9183458,"-",0,0,322262267.27,218978714.37,17271270.708,"-","-",-85536709.277,-175.42588727,-1.2819460548,"-"
"CEDO4<XBSP>","Cedro","CEDO4",945067594.91,534861596.37,-1032751.7721,318866207.87,179095003.75,193117751.02,"-",5419214.6563,20552579.91,18268504.562,"-",0,10000000,"-",1.8349090947,0.27572833084,411390384.5,150268115,15077356.229,"-","-",4013524.7442,-1.8352089136,0.81155921263,15.026811499
"CEED3<XBSP>","Ceee-D","CEED3",4438116865.6,265699982.71,-91475031.967,2019372599.1,1815846732,1005773181.2,"-",20887267.984,74392279.439,100947387.5,"-",0,387229828,"-",0,0,602897534.54,539187519.17,83378312.716,"-","-",-68258608.2,168.32774283,-1.4352782048,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",4470304295.8,487135076.97,95197582.997,510190304.03,1504510322.7,238429051.99,"-",12335646.167,"-",120857912.74,"-",0,387229828,"-",0,0,2446235135.1,836106696.84,32052188.929,"-","-",53524136.488,"-","-",86.335862434
"CEGR3<XBSP>","Ceg","CEGR3",2934331928,0,80706272.417,807943841.75,746963674.61,1032930727.8,"-",33157342.611,137835477.59,19713810.614,"-",0,51927546000,"-",0,0,1379424411.7,6085821517.7,24392613.285,"-","-",140318999.71,-11.524832918,7.8457832759,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8142311962.9,294683969.95,-99470661.758,2646117683.5,2675734162.9,1776434137.6,"-",74258404.21,289505184.28,611496968.94,"-",-15026.811499,38571000,"-",8.2012977742,1.8485903356,2820460116.6,869398719.53,34196924.752,"-","-",-104186348.42,1.4639763926,2.244595621,22.540217249
"GPAR3<XBSP>","Celgpar","GPAR3",624626303.97,43519012.177,-377925675.29,1881022111.7,1996826917.5,13764559.333,"-","-","-",536866.99267,"-",0,32774000,"-",0,0,-3253222725.2,542203218.91,7831700.9388,"-","-",-375551439.07,33.588074957,-9.7643621236,"-"
"CEPE5<XBSP>","Celpe","CEPE5",5410093381.7,0,-20995187.812,1783346470.9,1532570844.1,1174894480.3,"-",55145666.056,211137630.16,168542083.85,"-",0,74612000,"-",0,0,2094176066.7,1735061390.4,78993215.906,-30419730.77,-3001264.0786,-3001264.0786,-2.0345156616,0.81300751774,23.236914873
"MAPT4<XBSP>","Cemepe","MAPT4",1055975.0263,0,-101089.45917,68303.688635,7304396.4626,0,"-",0,0,0,0,0,9188947,"-",0,0,-6316725.1249,7474276.4046,0,"-","-",-101089.45917,"-","-","-"
"CMIG4<XBSP>","Cemig","CMIG4",43342224471,7876803230.5,1707713796.4,9206069511.5,15165444764,6503565767,"-",248670507.06,1096569274.5,1517072737.2,"-",-49178.655817,1258281000,"-",0,0,18970710196,26471954474,478756946.52,"-","-",2631735658.8,-20.213062628,3.9445986568,20.194571178
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",21888220291,14935531816,1154101471.5,3102327582.4,4927505964.3,2328069753.8,"-",218019909.83,887829103.83,7895906.4061,"-",0,327503000,"-",0,0,13858386744,10963999866,84904217.12,"-","-",1779862982.7,-2.197751208,1.5776871139,36.405866042
"HGTX3<XBSP>","Cia Hering","HGTX3",1798563166.6,373912150.54,88218312.093,380903716.11,97060907.623,538835504.97,"-",12192208.421,47499751.15,235530243.44,"-",0,164611000,"-",0,0,1320598542.9,6156961677,10313856.983,"-","-",116897664.87,13.374789179,12.82868513,37.403099896
"CIEL3<XBSP>","Cielo","CIEL3",18094211308,732369908.5,1096517363.7,8520345558,4838116927,2483097269.8,"-",140284847.86,546926759.93,513967498.02,"-",-1303125093.2,785408414,"-",1.7084489113,0.488315801,4722903631.1,77583267144,134487230.77,1639895064,1227738312.1,1227738312.1,3.3992636771,10.088206717,28.582405817
"CMSA3<XBSP>","Cims","CMSA3",338810.88495,0,-7435.5395447,6779.8241339,4387.8289579,0,"-",0,0,1367.4398465,"-",0,1066243,"-","-","-",327643.23186,"-",127.04486086,"-","-",-11755.064814,-24.844055069,-52.375725594,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",227376149.1,224424063.67,-238543802.19,6935556.5439,7408140203.1,20491.10659,"-","-","-",0,"-","-",102584864,"-",0,0,-7187699610.5,5625801.1806,211203201.7,"-","-",-27642502.79,0.13340527991,-0.13340527991,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10812957501,0,121370190.4,2613361966.6,4673125268.9,1737360329.4,"-",102873551.52,394664177.23,630775002.02,"-",-9562.5164088,188177000,"-",2.371252744,0.81564239748,3526470265.5,6472744831.6,457055498.57,139640061.04,197359410.09,197359410.09,-4.149226771,0.5919346411,"-"
"COCE5<XBSP>","Coelce","COCE5",4969828295.8,59030779.865,88311205.109,1016550137.2,1724886709.8,966270425.93,"-",48621297.718,218353231.83,80456280.916,"-",0,77855299,"-",0,0,2228391448.8,4663586623.6,66023711.508,"-","-",56175685.681,-2.717241969,1.0522080818,50.749640655
"COGN3<XBSP>","Cogna ON","COGN3",5908293656.2,685005398.65,375338331.56,610124064.8,1337520098.7,920795196.11,"-",41879723.649,155890874.64,7016154.8965,"-",-37897618.602,268295000,"-",0.20879737997,0.035582769916,3960649492.7,18288887066,35427757.221,"-","-",389366543.13,-29.965168286,6.6465483551,17.041770314
"CGAS5<XBSP>","Comgas","CGAS5",9798531608.5,0,175458515.36,1883810268.2,4110656687.6,2072851655.1,"-",119980893.38,464370823.62,1070400765.3,"-",0,119823000,"-",0,0,3804064652.6,7795818362.3,103624892.1,"-","-",347415783.65,-5.5257906274,4.2033988378,67.327159045
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",341194683.69,7398655.5529,21017044.993,46415088.575,99048544.963,68929350.422,"-",7558486.1843,25402141.803,33789834.767,"-",0,86466,"-","-","-",195731050.15,"-",3218469.8085,"-","-",34399103.67,-4.9568729046,4.7211282597,"-"
"CALI4<XBSP>","Const A Lind","CALI4",45065407.687,5464.2950908,254089.72172,13907997.079,17190672.356,12567878.708,"-",5464.2950908,20491.10659,7380896.5938,"-",0,372119,"-","-",0,13966738.252,"-",174857.4429,"-","-",606536.75507,-206.19672131,17.230136986,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12890703798,310636979.47,159301960.85,1296883502.2,4195354627.6,1302361458,"-",156455063.11,607553113.96,269642471.62,"-",-16392.885272,119327000,"-",1.6079575189,0.79802063624,7398465668.6,5922134592.7,91705898.434,"-","-",267463583.95,-4.354630638,2.8837043435,48.822594985
"CPLE6<XBSP>","Copel","CPLE6",33378925241,11050935748,732990105.99,5196291907.7,9736727698.8,4167989437.8,"-",210337110.93,833761269.98,1891591424.5,"-",-4359141.4086,273655375,"-",0,0,18004191144,9555026864.5,155792517.33,"-","-",962520553.43,4.4511924229,3.4126683125,40.722659164
"CORR4<XBSP>","Cor Ribeiro","CORR4",31574063.108,800519.2308,-882483.65716,2393361.2498,19757524.974,591509.94357,"-","-","-",27321.475454,"-","-",23153,"-","-",0,9423176.884,"-",148902.04122,-831938.92757,-683036.88634,-683036.88634,-1.5085066163,1.2449297972,"-"
"CSAN3<XBSP>","Cosan","CSAN3",38915164607,1771580477.4,349881546.81,3205156053.5,16976164621,2946875217.4,"-","-","-",2011516308.8,"-","-",404228814,"-",0,0,13579292408,19470796993,316613552.22,"-","-",647094119.31,-2.1530923623,1.2593774772,43.093687613
"RLOG3<XBSP>","Cosan Log","RLOG3",3477574387,1395733966.4,76583461.771,436651820.7,1073762672.9,284053183.85,"-",29667024.121,"-",632468933.5,"-",0,939753176,"-","-","-",1500528217.7,"-",11341144.46,"-","-",122564138.88,"-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2651877050.5,0,49021557.333,562831956.86,826851668.84,465756022.43,"-",18723407.128,86558532.459,329834414.19,"-",-52050142.887,168074000,"-",2.5459293016,0.31624416896,1262193424.8,2115104498.5,75710540.63,58194742.717,50572051.065,50572051.065,7.6958513708,1.8118343497,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4283728672.1,1461212614.5,-42713028.651,1334734674.3,662854512.43,809768916.31,"-",35688677.312,146423983.4,162214430.14,"-",-40982.213181,122546000,"-",0,0,1389518330.8,361506750.49,62256080.043,-54909335.293,1132475.1576,1132475.1576,-0.70408116589,0.50789953012,12.349306905
"CPFE3<XBSP>","CPFL Energia","CPFE3",44506607014,10577984615,241106556.58,7453604504.3,24815626225,5364993822.1,"-",380586787,1465702899,5795917695.5,"-",-16401081.715,962274260,"-",0,0,9833335070,24450399894,616907987.16,"-","-",694522834.63,-2.0985857986,1.1899197594,24.020086152
"CPFG3<XBSP>","CPFL Geracao","CPFG3",19245855212,10386294411,112728407.72,1823733075.9,12127145059,742993864.23,"-",180280755.78,140495223.23,1870583942,"-",-16256277.895,2.05487717E11,"-","-",0,3001544123.7,"-",264910392.07,"-","-",375226313.51,-1.5315168365,1.3177363309,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4255554766.6,0,26803733.494,1492087247.8,2211259517.6,971385006.14,"-",30763981.361,119487740.75,612067987.78,"-",0,53031259000,"-","-",0,552208001.13,"-",60646845.139,"-","-",63297028.258,-2.714022118,1.0072598043,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",12960485578,7280048929.7,-74187368.373,1537685424.3,6610277985.8,394669641.52,"-",137386039.32,497606032.44,958987886.65,"-",0,441486996,"-",0,0,4795383407.2,8081591003.3,119800571.64,"-","-",25549677.771,-0.67943980588,0.54422855604,18.305388554
"CRDE3<XBSP>","Cr2","CRDE3",752900631.23,7983335.1276,-9516069.9006,168689619.82,62491044.732,3512175.6696,"-",704894.06671,3523104.2598,6204707.0756,"-",-4330453.8594,48443062,"-",0,0,478139481.18,215074588.52,5043544.3688,"-","-",-6561252.3302,1.0728910729,-0.5654269477,88.794795225
"CRPG5<XBSP>","Cristal","CRPG5",771951896.06,242319630.09,14693489.499,107639782.91,73888198.217,132752317.08,"-",14148426.063,59757531.113,5738875.9191,"-",0,2321500000,"-",0,0,590423914.92,736118818.06,-751340.57498,"-","-",15211231.458,33.37895812,7.6457650913,"-"
