"Ativo","Nome","Código","Ativo Tot| < Set 2014| personalizado| consolid:sim*","Imobil| < Set 2014| personalizado| consolid:sim*","Lucro Liquido| < Set 2014| personalizado| no exercício| consolid:sim*","PasCir| < Set 2014| personalizado| consolid:sim*","PasNoCir| < Set 2014| personalizado| consolid:sim*","Receita| < Set 2014| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2014| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2014| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2014| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2014| personalizado| consolid:sim*","DpInCP| < Set 2014| personalizado| consolid:sim*","DivPag| < Set 2014| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set14","Dividendos| < Set 2014| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set14|1 tri","Divid por Ação|30Set14|1 tri","Patrim Liq| < Set 2014| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set14|personalizado","DesFin| < Set 2014| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2014| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2014| personalizado| no exercício| consolid:sim*","EBIT| < Set 2014| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2014| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2014| de 12 meses| consolid:sim*","Fechamento|30Set14|ajus p/prov ed"
"ANIM3<XBSP>","Anima","ANIM3",1329443359.6,163498826.25,158738071.76,208113553.79,333178093.87,643180866.91,"-",18896245.816,22869767.921,25056672.8,"-",-12158070.32,82865891,"-",0,0,802703502.47,3271686706.9,28597884.238,"-","-",132028210.95,5.914394131,4.0015746414,39.481705529
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1045244463,98102498.052,110301931.43,258321634.13,43257752.392,1018427858.8,"-",12807870.61,17068265.533,8778308.2352,"-",-24067962.296,88682000,"-",0.43108595482,0.16795682825,743665076.49,3455168807.2,12996005.808,"-","-",148637479.98,11.090450792,11.103430619,38.96133158
"ARTR3<XBSP>","Arteris","ARTR3",11511487008,69683408.965,452673298.4,2226243815,6459974242.6,3934879668.6,"-",328182503.96,430936344.54,1156635176.9,"-",-164902501.62,344444000,"-",0,0,2825268950.9,7215546275.6,438661896.24,"-","-",1009214571.3,-3.1300147804,2.3394929781,20.948387185
"ATMP3<XBSP>","Atmasa","ATMP3",3879435825.7,587027180.62,62491574.129,1321418926.5,1920613517.5,3456423842.4,"-",190286076,261413189.11,870741729.18,"-",0,344007815,"-",0,0,637402047.49,1521115318.2,164726375.05,"-","-",214229949.13,-1.9933816174,1.4631113356,"-"
"ATOM3<XBSP>","Atompar","ATOM3",757877.95677,0,-1124808.3056,10089917.445,1059427.9889,0,"-","-","-",0,"-","-",313485000,"-",0,0,-10391467.477,20914029.162,636457.36862,"-","-",-524376.82572,0.67602040816,-0.64713064713,1.0007191331
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",8799614212.7,560967120.1,-245846002.27,2705369455.9,2022102449.1,6962531388.4,"-",140094007.17,175659565.16,247818086.11,"-",0,255278825,"-",0,0,4072142307.7,11172222487,1033171787.3,"-","-",307280817,-0.54812830152,0.35566350559,42.246686878
"BAHI3<XBSP>","Bahema","BAHI3",59458728.01,44031.641854,-575079.92846,3622603.2617,14344975.199,0,"-","-","-",197475.24226,"-","-",6038183,"-",0,0,41491149.549,50641397.084,301550.03209,"-","-",-1619830.7034,-8.2877237852,-25.217898833,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3379748742.5,93400.452419,-237504.00758,1287537245.2,831735031.66,2831761616.7,"-",87103927.633,110229879.65,441813494.37,"-",-166786522.18,39091735000,"-","-",0,1260476465.6,"-",116613133.42,"-","-",27379675.48,-1.3862907183,0.3223929073,"-"
"BTTL3<XBSP>","Battistella","BTTL3",394444787.78,36395487.723,-19999705.447,310284308.69,153806527.87,850967519.11,"-",4457870.1647,6173769.9049,11899217.638,"-",0,149678000,"-",0,0,-69646048.784,122491624.47,54377743.398,"-","-",25312856.898,-1.1052395075,1.0063994501,20.486599042
"BALM4<XBSP>","Baumer","BALM4",180480362.79,30495247.715,13120094.98,47814360.177,21017770.379,114287462.16,"-",1777277.1803,2904754.0702,14067442.426,"-",-3174281.0901,9800000,"-",0,0,100629647.43,145798106.23,2669918.647,"-","-",19702158.292,23.62039312,6.9612599566,14.877357778
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",284274951.27,921995.89459,11772459.881,9681624.0393,22578892.226,30037585.498,"-",278867.06508,376270.39403,205814568.37,"-",0,454750,"-",0,0,249135032.49,183678613.85,236169.7154,"-","-",780560.92378,-0.03613784539,-0.98811544992,"-"
"BIOM3<XBSP>","Biomm","BIOM3",235321105.58,25633087.02,-15459109.167,5431903.4542,85461413.963,0,"-",304218.61645,393616.19234,11732431.116,"-",0,30827000,"-",0,0,144427788.16,301976754,20544096.656,"-","-",-15409740.356,62.522167488,-0.7647625934,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1059774904.8,431739588.43,-49681034.934,555457827.7,606605249.74,1173355192.1,"-",21600856.06,27869360.71,97260559.688,"-",0,54065000,"-",0,0,-102288172.61,198060670.21,156152213.52,"-","-",50928598.12,-0.32080946398,0.24965611535,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3",1070087649,67066862.005,13324241.683,79469107.794,33343961.513,278700278.56,"-",18050304.576,24066628.004,25601064.008,"-",-102126723.25,189762000,"-",0,0,849064818.46,838085221.68,1830648.8674,"-","-",17950232.663,0.68578408059,15.885327992,41.244283232
"BRML3<XBSP>","BR Malls Par","BRML3",25764151872,13108086.35,443450670.87,1227384685.3,11326032404,1260048157.8,"-",10295398.44,13589765.826,73294003.597,"-",-192851919.86,459541000,"-",0,0,12264333349,11852420715,1265937723.5,"-","-",1445326635.2,-3.3074222193,1.3511057282,17.252085478
"BRPR3<XBSP>","BR Propert","BRPR3",16492465087,11668385.091,467393209.7,918406648.63,7277381644.9,863838101.45,"-",305552.90863,-10059228.725,809563098.55,"-",-2397007862.2,298228000,"-",0,0,8215119518.6,5173002737.3,743777157.04,"-","-",1131822679.5,-1.4052123109,1.0699077237,17.345798306
"BRAP4<XBSP>","Bradespar","BRAP4",14655663798,32023.012258,593264996.55,1553060054.2,608674736.91,0,"-",0,0,278306662.36,"-",-353137770.55,349548000,"-",0,0,12493929007,7994944096.9,135614788.33,"-","-",505352487.86,5.8613822545,-3.8614603445,23.910515819
"AGRO3<XBSP>","Brasilagro","AGRO3",1054597851.1,17508581.952,2110850.2247,185290486.09,78166838.629,75400850.945,"-",8830345.6301,27845343.45,38102047.418,"-",0,58226600,"-",0,0,791140526.46,703883149.89,33395998.908,"-","-",-2823362.2474,-16.325548478,-0.37725481217,12.088687127
"BRKM5<XBSP>","Braskem","BRKM5",65380100538,37150443580,1071145742.7,17081146790,38271466499,45925932456,"-",2045044268.8,2771625068.2,4966774538.4,"-",-643308958.95,796110590,"-",0,0,9945128064.2,14496394176,2918143692.2,"-","-",3647590551.3,-1.5856013296,1.1539651271,21.615533274
"BFRE3<XBSP>","Brazilian Fr","BFRE3",61688330.238,825926.85782,256184.09806,10853132.571,3179618.2588,0,"-",104074.78983,210818.16403,14677.213951,"-",0,51,"-","-","-",47655579.408,"-",0,"-","-",-232166.83887,-1.077903639,0.8502665985,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",45088522680,14583330485,1610207788.2,11054942928,13522107873,30703045041,"-",1230608335.2,1645175583.3,6395563956.4,"-",-968713466.6,870725950,"-",0.71713357307,0.55727859341,20467721771,67663396455,2660291728.9,"-","-",2876584493.8,-2.4934233088,0.99960359802,77.709176412
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",132094.92556,0,-96069.036773,30688.72008,0,0,"-",0,0,130760.63338,"-",0,6504000,"-","-","-",101406.20548,"-",0,"-","-",-96069.036773,-93,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",112080.5429,0,-98737.621128,32023.012258,0,0,"-",0,0,112080.5429,"-",0,1239753,"-","-","-",80057.530644,"-",0,-98737.621128,-98737.621128,-98737.621128,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",116083.41943,0,-102740.49766,29354.427903,0,0,"-",0,0,116083.41943,"-",0,1460123,"-","-","-",86728.991531,"-",0,-102740.49766,-102740.49766,-102740.49766,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",367797638.7,89120043.113,27250249.139,210867532.84,108352530.55,283295580.81,"-",8871708.6876,12436937.385,16136929.594,"-",0,38552000,"-","-","-",48620272.653,87447374.44,37653725.246,"-","-",57218451.444,-1.6418194965,1.3062942915,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3197421719.3,514217525.08,80926154.852,250159768.88,1223716716.1,731503003.3,"-",84080421.559,104383011.33,31888248.748,"-",0,715094432,"-","-",0,1723545234.3,"-",86519507.66,"-","-",217245449.45,-3.3987876199,2.6529929216,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",22999070173,815810254.53,1287469196.3,7226543778.6,11463058874,7062840805.7,"-",665658352.93,874556470.51,2565782479.7,"-",-144247658.72,1765587200,"-",4.4105758635,0.98750247521,4016619741.6,39530478200,1230336139.6,"-","-",2769276714,-3.487143835,2.3033888807,22.389422737
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3284545661.3,164638311.77,-221645945.05,1389810740.6,1445729591.5,1819450153.2,"-","-","-",83097048.225,"-",-14040756.582,9183458,"-","-",0,142354298.12,215780293.83,70133065.429,"-","-",-171453876.21,39.61133344,-3.1247884834,"-"
"CEDO4<XBSP>","Cedro","CEDO4",972923158.42,529142917.38,-296212.86338,345857872.43,189769704.93,581557916.98,"-",16503859.942,21410052.279,4343121.0375,"-",-3579905.912,10000000,"-",0,0,402531932.66,141568400.02,42558583.291,"-","-",20596134.05,-1.0019286403,0.5433153216,14.156840002
"CEED3<XBSP>","Ceee-D","CEED3",3824871281.4,236321824.71,-384490968.13,1393452024,2120613240.5,2689347275.4,"-",61478846.366,81800116.228,95532651.318,"-",0,387229828,"-","-",0,310806016.93,"-",249483282.75,"-","-",-383330133.94,39.596392785,-1.3243266189,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",4318648784.6,551517662.9,-60155228.526,558038348.77,1453900796.8,666434910.97,"-",33161163.485,"-",110377986.08,"-",0,387229828,"-",0,0,2297509694.5,675509631.36,88307459.177,"-","-",-221489832.87,"-","-","-"
"CEGR3<XBSP>","Ceg","CEGR3",3095616560.4,0,314127070.16,928412505.67,928041572.45,3409128521.9,"-",98895067.605,132122945.69,95760815.28,"-",-244960032.27,51927546000,"-",0,0,1239162482.3,7037826608.1,82456587.979,"-","-",531433897.05,-10.632828804,6.7940909915,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7808085684.1,275935625.16,39166812.576,2020350523.4,2905068963.2,5457979526.3,"-",218857274.4,289945693.03,873743886.58,"-",-71596783.948,38571000,"-",0,0,2882666197.5,761681756.91,203516917.24,"-","-",128501676.73,0.56313386777,0.35307411454,19.747524226
"GPAR3<XBSP>","Celgpar","GPAR3",765430050.49,41078853.266,-979054230.97,95759480.988,4457128298.3,55802767.444,"-","-","-",983373.33475,"-",0,32774000,"-",0,0,-3787457728.8,659690300.09,67014824.61,"-","-",-927761371.09,18.573077519,-13.033632327,"-"
"CEPE5<XBSP>","Celpe","CEPE5",5347010448.7,0,-34008439.018,1307970595.6,2007605364.6,3618274817.8,"-",164099257.73,218914648.96,99635599.764,"-",0,74612000,"-",0,0,2031434488.6,1703069554.2,264396666.41,-42916173.594,88431548.35,88431548.35,-1.1605476159,0.51794641847,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1031407.8531,0,-166786.52218,16011.506129,7253212.2764,0,"-",0,0,0,0,0,9188947,"-",0,0,-6237815.9294,7519002.0426,0,"-","-",-166786.52218,"-","-","-"
"CMIG4<XBSP>","Cemig","CMIG4",42609850799,7525772142.3,2695295549.9,10415654192,14977605818,17786673793,"-",783880642.72,1117392309.6,1770264140.6,"-",-3762582519.7,1258281000,"-",0,0,17216590789,25228684864,1348094095.7,"-","-",4818182424.3,-9.5531059133,3.2960017438,19.388455367
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",21601154942,14190310721,2278833606.9,2944956293.5,4851306227.6,5261175433,"-",645872134.23,858963932.13,228163.96234,"-",-793135293.26,327503000,"-",2.1562963526,0.75323246524,13804892420,10712873207,348060788.81,"-","-",3411971898.5,-6.063510531,3.1277995431,34.931769205
"HGTX3<XBSP>","Cia Hering","HGTX3",1890817438.9,374812012.68,279731686.41,433320724.66,62713066.63,1571370545.8,"-",37921917.974,49983919.258,360545760.72,"-",-97271234.025,164611000,"-",0,0,1394783647.6,5447051406.5,31030298.878,"-","-",317154579.11,11.41649266,11.696072796,33.090446
"CIEL3<XBSP>","Cielo","CIEL3",18498556030,787795455.97,3224769371.8,8169095778.5,5041761758.7,7467870533.3,"-",417945675.9,551240130.13,617545111.3,"-",-2692022531.2,1566258985,"-",1.7075609379,0.52740398192,5270763656.5,83593884459,123321954.49,4811488280.5,3470524642.2,3470524642.2,2.689684902,18.636001267,30.886392996
"CMSA3<XBSP>","Cims","CMSA3",236706.10086,0,-95479.279631,616.44298596,4285.7464738,0,"-",0,0,1335.6264696,"-",0,1066243,"-","-","-",231803.9114,"-",1747.9227524,"-","-",-107587.98114,-11.599446631,-77.690662865,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",224556036.29,221696648.15,-637430067.62,12215444.884,7822490702.5,54705.979274,"-","-","-",0,"-","-",102584864,"-",0,0,-7424914331,6306134.4375,646618003.55,"-","-",-5972291.7861,"-","-",0.053371687096
"CEEB3<XBSP>","Coelba","CEEB3",10444649695,0,202417460.48,2257823842.3,4658621094.3,4947999713.1,"-",315941707.52,422398208.89,278090507.03,"-",-15643241.487,188177000,"-",0,0,3528204758.7,6339848251.5,1048182574.3,236375196.4,492237730.04,492237730.04,-2.1228962203,0.46141717832,32.860857611
"COCE5<XBSP>","Coelce","COCE5",4910969102.3,62894530.366,118263652.85,1124430700.9,1649506695.7,3179559549.9,"-",158036234.08,218919986.13,17351135.475,"-",0,77855299,"-",0,0,2137031705.8,3754468176.1,336168242.64,"-","-",275275150.54,-0.97815825135,0.78291444113,50.035956653
"COGN3<XBSP>","Cogna ON","COGN3",20277104791,1787284371.6,1009546810.1,1364344440.1,4010642112.7,3394990362,"-",207195560.77,246346361.84,54580555.809,"-",-838185000.05,1619567000,"-",2.9480930159,0.60499036372,14902118238,33235804403,132178985.97,"-","-",1068585236,-50.632401136,7.3843371862,20.521413689
"CGAS5<XBSP>","Comgas","CGAS5",9896187561.4,0,616988711.46,1800452501.1,3932774155.5,6374607563.4,"-",381204606.5,496642228.52,1228581545.4,"-",-196012858.03,121871000,"-",0,0,4162960904.8,7974997629.8,294482286.43,"-","-",1139007842.9,-5.5179555396,3.8559258305,65.507820806
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",340427303.27,7540085.0945,49438193.757,45189807.464,93589921.908,199743538.96,"-",22542866.337,29127598.233,36562274.245,"-",-23315421.508,86466,"-","-","-",201647573.9,"-",25364894.293,"-","-",96553384.834,-4.0042018538,3.62680497,"-"
"CALI4<XBSP>","Const A Lind","CALI4",48476169.097,36025.88879,8578164.4086,10738383.443,16634620.576,41958151.811,"-",18680.090484,24017.259193,8675567.7375,"-",-3858772.9771,372119,"-","-",0,21103165.078,"-",691163.3479,"-","-",10945198.731,105.17117117,17.932411674,"-"
"CSMG3<XBSP>","Copasa","CSMG3",13070536700,289857629.74,395749725.53,1254292021.3,4446465969.5,4136604631.4,"-",476718577.73,627755115.04,190596966.08,"-",-133062287.39,119327000,"-",0.89041530309,0.3683029938,7369778709.6,4935729562.3,259993502.23,"-","-",708539834.92,-3.8787167873,2.7630929912,40.690585734
"CPLE6<XBSP>","Copel","CPLE6",34017356092,11180788029,1292518157.9,5120058023.7,10546313419,12617240287,"-",617063431.83,834005996.95,2388545781.2,"-",-333287505.83,273655375,"-",0,0,17853603223,10244308840,483228589.26,"-","-",1812901447.2,7.9271174741,2.9717725832,44.485301195
"CORR4<XBSP>","Cor Ribeiro","CORR4",29813424.412,835266.90306,1187520.0379,2238942.2737,16182295.528,15661921.578,"-","-","-",2668.5843548,"-","-",23153,"-","-",0,11392186.61,"-",433644.95766,1795957.2708,2133533.1917,2133533.1917,-3.2620519159,3.4953642384,"-"
"CSAN3<XBSP>","Cosan","CSAN3",39087723741,1815720806.5,501029381.2,3025024498.5,17509326487,9027053654.3,"-",672377848.33,884071308.03,1743247392.6,"-",-406545483.53,405856814,"-",0,0,13294639077,21303852045,1153005902.1,"-","-",1697575905.7,-1.9328283952,1.3095866698,46.961557631
"RLOG3<XBSP>","Cosan Log","RLOG3",3269717672.3,1397377511.6,117459074.66,403311159.3,1081138256.9,880252563.82,"-",93904814.862,"-",130447074.72,"-",-333573044.35,940753176,"-","-","-",1302074358.5,"-",70869594.711,"-","-",242096641.25,"-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2422773044.1,0,139613661.98,578191497.82,835148151.05,1480736081,"-",69508616.69,91716575.691,83956332.387,"-",-308664477.98,168074000,"-","-",0.41781177159,1009433395.2,1816504569.8,181594496.76,162161865.49,161621477.16,161621477.16,13.438707582,1.0138227963,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4392756706.5,1391471934.4,-70137068.305,1268802448.8,936092691.44,2396726326.5,"-",101538300.4,137230616.15,308473674.2,"-",-3493176.9205,122546000,"-",0,0,1330696260,237869958.61,177459525.3,"-","-",61780396.398,-0.57590310242,0.47170829345,7.5254078806
"CPFE3<XBSP>","CPFL Energia","CPFE3",42565524279,10283786096,583313845.49,9362147791.8,22252933987,16095523839,"-",1135125052.7,1490232238.5,5337548982.9,"-",-784615837.71,962274260,"-",2.3089878927,0.55657122041,8635465586.1,24536380387,1961544264.3,"-","-",2090687735.6,-2.2278651314,1.1572423634,24.104553435
"CPFG3<XBSP>","CPFL Geracao","CPFG3",18576698851,10042305897,115048008.7,1817531441,11971149329,2312811357.2,"-",541860056.12,699594740.17,1658547859.5,"-",-240016479.75,2.05487717E11,"-","-",0,2567775912.2,"-",887560482.07,"-","-",858023256.14,-1.362095045,1.0861909895,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3609407112,0,11015916.216,1276257139.2,1899164770.7,2654016552.8,"-",90637133.319,119846123.37,307195422.3,"-",-293302772.15,53081259000,"-","-",0,433985202.16,"-",197602000.01,"-","-",127817184.84,-2.2568691279,0.69623488314,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",12436497069,7073898085,-136495421.16,877944238.35,6920801400.5,1171862119.2,"-",416347193.87,531464585.77,856083195.32,"-",0,441529878,"-",0,0,4620747210.8,8330296253,400071497.89,"-","-",189670967.31,-0.79746957564,0.60586737031,18.866891389
"CRDE3<XBSP>","Cr2","CRDE3",619319719.9,7351949.8975,-27869360.71,101813164.59,39013368.975,20708214.593,"-",2116187.3934,3111569.3577,1115468.2603,"-",-4229706.2024,48443062,"-",0,0,450164829.11,176459552.39,13185475.297,"-","-",-25710475.966,4.0213276836,-2.1376229447,72.852352886
"CRPG5<XBSP>","Cristal","CRPG5",728255336.14,221641942.17,-32523371.824,134612734.9,73191263.1,391082371.49,"-",41460460.829,56412538.969,8663559.1079,"-",0,2321500000,"-",0,0,520451338.14,436103969.74,5080984.6116,"-","-",-27690565.558,0.86870401811,1.243418388,10.674337419
