"Ativo","Nome","Código","Ativo Tot| < Jun 2007| personalizado| consolid:sim*","Imobil| < Jun 2007| personalizado| consolid:sim*","Lucro Liquido| < Jun 2007| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2007| personalizado| consolid:sim*","PasNoCir| < Jun 2007| personalizado| consolid:sim*","Receita| < Jun 2007| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2007| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2007| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2007| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2007| personalizado| consolid:sim*","DpInCP| < Jun 2007| personalizado| consolid:sim*","DivPag| < Jun 2007| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun07","Dividendos| < Jun 2007| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun07|1 tri","Divid por Ação|30Jun07|1 tri","Patrim Liq| < Jun 2007| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun07|personalizado","DesFin| < Jun 2007| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2007| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2007| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2007| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2007| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2007| de 12 meses| consolid:sim*","Fechamento|30Jun07|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",271271448.54,43820327.396,-6380322.665,19581884.602,81332155.648,24236447.697,"-","-","-","-",62612153.282,"-",182155000,"-","-",228.04394263,170357408.29,"-",2027019.3332,-6468106.9668,-15677478.268,-9243287.9634,-1.9958012596,-1.8483473752,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",4829688786.8,2664305433.2,38930342.765,800469136.65,3077320597.8,431062819.05,"-","-","-","-",93262840.306,"-",707543040,"-","-","-",951899052.41,"-",160383914.55,49191130.59,167719889.04,166311350.02,-0.62948363647,0.4772632525,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2370762708.2,389694466.81,150705695.27,359925613,329665965.14,1127952464.8,"-",26840050.285,"-","-",556486635.39,-52291512.523,17739000,"-",0.44841255172,0.042748512143,1681171130.1,6189254326.3,14207091.212,107228524.68,104587015.24,165435502.1,7.6333018075,8.3072392498,9.5332996321
"ALTR3<XBSP>","Altere Sec","ALTR3",2021034.0399,0,323205.83856,586558.74406,0,119705.86613,"-","-","-","-",51872.541992,"-",10367412,"-","-","-",1434475.2959,"-",6095023.684,454882.29131,-37906.857609,-37906.857609,-0.15449438202,-0.011321531494,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",69218542470,11413812684,2183770174.7,12435741663,20603111307,18315107249,"-",2773564967.4,5014406908.9,"-",2753079303.5,-425703986.44,62299788000,"-",0.2362961454,0.025928865187,35536643553,1.6994661544E11,1368922368.5,3653161676.6,4915934868.3,4945536133.9,-4.7941251654,4.2669883018,10.954474852
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8760085259.3,4671691009.2,179887990.33,1981223859,3675913771.6,2170257377.5,"-","-","-","-",370389900.8,"-",3.922515918E12,"-",0.63938905658,0.92866859923,3102947628.6,14242961016,301533091.5,299103062.42,549146670.7,532280114.16,-1.7120388127,1.170213879,110.37799409
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",3625350013.7,3081785626.6,53672120.179,829771137.58,1428922938.8,558274242.99,"-",208487716.85,345943967.84,"-",106508294.39,-83425013.207,68889000,"-",1.6824224921,0.24436028783,1366655937.4,5002826563.4,86477512.794,96776207.477,168170781.14,169894545.61,-2.9488331835,2.3866682833,14.524311757
"ATMP3<XBSP>","Atmasa","ATMP3",1158371720.5,349104202.7,44189420.484,413023145.02,88765889.935,1247668306.5,"-","-","-","-",401696974.99,"-",335105000,"-",0.87282494815,166.12680358,656582685.56,1781004346.1,11928689.56,67629824.171,61614604.397,61804138.685,6.9184159089,8.0040310687,19033.232715
"ATOM3<XBSP>","Atompar","ATOM3",281308.78542,0,-897793.99601,10661802.477,26163712.142,0,"-","-","-","-",0,"-",88485000,"-",0,0,-36544205.833,416625493.56,"-",-865872.43171,-524710.71322,-556632.27753,1.4322250639,"-",46.970527111
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",2304104496.7,74231602.688,47487317.096,1259786530.3,255478254.6,2166837780,"-","-","-","-",493637065.47,"-",113324000,"-","-","-",788839711.75,"-",168902982.02,83804081.783,231363507.87,224737788.18,"-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",128881320.77,113720.57282,62037565.124,15753291.983,38303882.065,1741720.3523,"-","-","-","-",7980.3910757,"-",2736628,"-",0,0,74824146.725,833110183.68,6601778.5173,62037565.124,576583.25522,66358946.892,-11.326105563,5.8838002075,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4517404113.5,1683525345.4,142186627.8,1336226706.2,1512679138.2,1940420119.5,"-","-","-","-",262107964.49,"-",39091735000,"-","-",0,1668498269,"-",129244428.56,228027704.4,292335690.79,288920083.41,-4.477226562,2.717050127,"-"
"BTTL3<XBSP>","Battistella","BTTL3",839712709.76,388208118.97,7641224.455,336018356.44,95652967.433,624599273.22,"-","-","-","-",115905204.88,"-",149731000,"-","-","-",367854131.54,"-",23719717.375,4343327.8429,11517699.42,19063159.182,-3.5909355703,1.232692077,"-"
"BALM4<XBSP>","Baumer","BALM4",104812461.29,10272758.412,5839651.1696,40434646.483,8784415.4765,65752437.17,"-","-","-","-",4353303.3318,"-",440000,"-","-",0.33588737872,55593399.331,"-",700279.31689,9438807.5447,9863763.3695,9947557.4758,-20.150819672,8.8051575931,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",397261872.65,46218434.915,5464572.7891,17624693.691,13020008.039,40947386.609,"-","-","-","-",676338.14366,"-",454750,"-",5.0265349914,50.282541724,344513482.74,454905534.1,4762298.3744,9149518.3683,-1512284.1088,-361112.69617,-0.16559557615,-0.97492300924,"-"
"BIOM3<XBSP>","Biomm","BIOM3",20008835.524,1643960.5616,-3585190.6907,3854528.8895,13578635.415,2950749.6002,"-","-","-","-",660377.36151,"-",8865000,"-",0,0,2575671.2197,145434195.26,2278401.6521,-3585190.6907,-3044519.1954,-3044519.1954,9.5163934426,0.76836532098,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",815196948.38,335758993.73,148959984.72,416953487.63,1335544382.8,597567693.55,"-",10683748.552,"-","-",16894487.907,0,54065000,"-",0,0,-945524715.04,1774378606.4,174962093.94,101151456.88,110099470.37,176380608.46,"-","-",32.819358299
"BBRK3<XBSP>","BR Brokers","BBRK3",28892249.747,3955075.8318,0,25691999.206,2859603.5587,0,0,"-",0,"-",8225712.2875,"-",120001000,0,"-","-",320696.00557,"-",0,0,0,0,"-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3",2920753305.3,995497923.95,-37872940.947,152112239.2,468053926.78,144137833.41,"-","-","-","-",1032678565.9,"-",143966139,"-","-","-",2292987811.9,7410444286.1,99545403.18,-29351878.376,28968819.605,32428319.136,"-","-",17.215224896
"BRPR3<XBSP>","BR Propert","BRPR3",338396512.98,167340820.47,-881833.21386,13488856.015,113102092.52,1897337.9782,"-","-","-","-",156810694.44,"-",94396179,"-","-","-",211805564.44,"-",1765661.5255,-845921.45402,-4570768.9886,-4570768.9886,"-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",7594263843.7,379068.57609,1260291290,55691159.122,159964944.01,0,"-",51543350.86,103326113.45,"-",262297498.78,-477057803.01,174845000,"-",1.1528963344,0.84300164154,7378607740.5,25899830336,2657470.2282,1260291290,-72356210.785,1238546719.5,31.576321741,389.23717172,73.120333231
"AGRO3<XBSP>","Brasilagro","AGRO3",1345739332.4,21844325.472,42854700.076,159494100.94,37408083.167,1314769.4297,800034.20534,8008322.4444,800034.20534,"-",1001000403.6,0,584224,0,0,0,1146762246.6,1398689142.9,963632.22239,59561648.793,-24523741.776,-59854928.165,-0.50122796759,-62.113871636,23.940973717
"BRKM5<XBSP>","Braskem","BRKM5",39765724117,16215189038,774071998.07,10591102197,14811364429,16478252655,"-",1226009525.1,2275393044.7,"-",4163543597.7,-59396055.678,355342000,"-",0,0,11659909988,12056655805,158819757.89,1352476777.5,1788539311.6,1648657021.7,-1.9543446612,1.9052790154,34.435387492
"BFRE3<XBSP>","Brazilian Fr","BFRE3",1617713055.3,2659465.326,2988656.4578,553322410.33,255905205.53,19691614.979,"-","-","-","-",415686600.54,"-",399545000,"-","-","-",797917406.6,"-",10065268.244,7513538.1977,8475175.3224,8475175.3224,"-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",9544356197.1,3732129641.4,266443311.94,2562956461.6,2510501351.1,6091143218.9,"-",285478539.75,440138518.8,"-",1716989120.3,-75923445.596,165526667,"-",0.62242175021,0.22662708474,4391052576.7,12053828767,28001197.187,351606055.31,382007355.11,369859204.79,-3.1247629537,2.1796520293,36.410534283
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",512740.12661,0,"-",163598.01705,47882.346454,"-","-","-","-",0,0,"-",521169,"-","-","-",301259.76311,"-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",504759.73554,0,0,163598.01705,59852.933067,0,"-","-","-","-",1995.0977689,"-",515567,"-","-","-",281308.78542,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",1995.0977689,0,-103745.08398,7980.3910757,37906.857609,0,"-","-","-","-",1995.0977689,"-",750000,"-","-","-",-43892.150916,"-",0,-103745.08398,-103745.08398,-103745.08398,-6.5714285714,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",255346578.15,92887761.925,-6382317.7628,163412472.96,171019780.75,136446731.51,"-","-","-","-",3168215.257,"-",184800000,"-","-","-",-97053526.067,"-",16070512.529,-5729920.7923,-4473009.1979,-4618651.335,-0.42573711766,-19.3125,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2712279554.1,1906026629,58153109.768,499881721.49,685721088.47,366351822.92,"-","-","-","-",19929031.614,"-",573654000,"-",0,0,1526676744.1,11075308894,24390070.225,39381234.861,55379923.87,55503619.931,-1.9911064507,1.6045128783,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7648534493.2,5002342552.7,535889246.02,1230334897,3123277674.9,2197795712,"-",320586275.19,661843758.37,"-",977550024.42,-402111955.33,403101800,"-",0,0,3258820627.1,28558118590,255071254.66,826112128.27,1002255320.1,999444227.34,-5.161368737,3.6422786248,17.711480444
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",669169757.38,87784.301832,158676110.86,70083794.427,127817933.66,31219289.888,"-","-","-","-",2892891.7649,"-",9183000,"-",0,0,471268029.29,548061575.02,6049136.4353,126419370.12,97855555.37,171037736.63,-31.835910049,13.488908739,"-"
"CEDO4<XBSP>","Cedro","CEDO4",761225563.54,397090294.24,-7140454.9149,242669726.93,144770279.41,348996467.42,"-","-","-","-",23787550.699,"-",1784530000,"-",0,0,344832698.38,145972784.68,19252693.47,-8419312.5848,-2246480.0878,31921.564303,12.859973579,-1.278817734,14.597274781
"CEED3<XBSP>","Ceee-D","CEED3",3685025383.1,1684868046.2,5871572.7339,1415260509.2,2244574769.4,1360461158.8,"-","-","-","-",52068061.573,"-",3.87229828E11,"-","-","-",25190104.43,779792580.78,46368067.247,48512797.349,26359231.723,31015789.916,"-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3392781466.8,2156471252,82503278.038,818640487.13,2035261082.1,503945735.65,"-","-","-","-",10260787.825,"-",3.87229828E11,"-",0,0,538879897.58,3101770004.5,78431283.492,110053583.12,144716411.77,149746053.24,1.4097789237,-0.66290217562,320.81172124
"CEGR3<XBSP>","Ceg","CEGR3",3072638103.3,1896803292,80603944.962,801265180.66,1406252642.8,1174065159.6,"-","-","-","-",135666.64829,"-",51927546000,"-","-",0.040668519747,865120279.85,"-",162782022.06,125084649.72,226128371.32,226230121.31,-2.3073039104,1.713616076,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7603150009.1,3129027546.7,429133559.51,2039775988.4,2728192453.9,3117934803.1,"-",107579661.89,"-","-",363935759.52,0,38571000,"-",0.049551270315,0.040008491796,2835181566.9,3258517535.5,144540843.16,411967738.3,376089895.13,570639858.96,"-","-",80.741606708
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6621623754.9,2275341172.1,301465258.18,1834326805.4,2219582179.7,2001436194.5,"-","-","-","-",31091603.631,"-",74612390000,"-",0.8213260512,0.49158773169,2567714769.8,4408453975.8,174642878.3,396860858,463457221.52,469845524.58,-9.6248798502,2.0045621688,59.852933067
"MAPT4<XBSP>","Cemepe","MAPT4",1544205.6731,0,-283303.88319,1003534.1777,10290714.292,0,"-","-","-","-",0,"-",9188948000,"-",0,0,-9750042.7967,77327637.166,181553.89697,-283303.88319,-101749.98621,-101749.98621,0.43076923077,-0.43076923077,98.956849338
"CMIG4<XBSP>","Cemig","CMIG4",48639364356,20667245720,1838739961.7,12206903949,18691817620,9815264537.9,"-",755607368.22,1492686263.5,"-",3269302870.8,-1357430605.3,486254000,"-",6.1263361118,1.9384280495,16846769159,40225375690,1738649896.8,2799305718.8,3045051886.5,3006554479.9,-13.435523816,1.698254253,30.671816975
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",39875791666,34412852862,149785955.2,3861260349.4,15621561663,2056071946.9,"-","-","-","-",2012008217.6,"-",3.27502671E11,"-",0,0,20392969654,22052080531,398796102.83,392314030.18,680565755.83,667866958.54,-1.2023873452,0.99332557198,70.327196354
"HGTX3<XBSP>","Cia Hering","HGTX3",939359862.93,425809726.62,32990936.707,341991679.16,507093999.93,321739441.7,"-",9175454.6393,"-","-",16625149.708,0,33094000,"-",0,0,90192384.839,750052696.81,88805791.89,16702958.521,25311805.394,25198084.821,-1.6273337943,0.40035725569,7.5547702183
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-",674604650.01,"-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",7786.8665921,0,-47088.297542,6883.0873028,39901.955378,0,"-","-","-","-",4660.5483882,"-",296243,"-","-","-",-38998.176089,"-",0,-47088.297542,-47515.248465,-47515.248465,6.7749949505,-5.5905,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",43975945.022,37242490.052,-264755459.23,1049421.4264,4769047790.2,41897.053147,"-","-","-","-",1995.0977689,"-",102584000,"-","-",0,-4726121266.6,66516160.596,262070057.63,-263105513.37,-1035455.742,-2685401.597,0.15932224663,-0.15928692728,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8482224002.8,3914984342.1,644428549.95,2337330854.9,2778331255.9,2829256126.5,"-","-","-","-",150817420.74,"-",18817734000,"-",0.45419268786,0.21808705504,3366561891.9,9019950516,540072966.05,915129400.53,1063620537.2,1061617459.1,-9.9272740017,2.1428630096,"-"
"COCE5<XBSP>","Coelce","COCE5",5057471094.2,2893402510,321669613.28,1644381527.2,1534317968.6,1687292090,"-","-","-","-",73317847.91,"-",77855000,"-",12.159666879,5.8199078505,1878771598.4,4503081351.4,84789660.081,447516390.35,417105115.06,448282507.89,44.898870057,4.0584528333,47.862395476
"COGN3<XBSP>","Cogna ON","COGN3",237921394.24,44668243.948,5354842.4118,59130707.675,56341560.994,35081799.169,"-","-","-","-",16293963.479,"-",73530000,"-","-","-",122441145.17,"-",1326740.0163,4959813.0535,5520435.5266,5534401.211,"-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5966882544.5,4016231563.7,422884913.29,1663406779.5,2262390992.5,3030577452.2,"-","-","-","-",129439948.15,"-",11982280000,"-",4.8208573156,4.3181339487,2041084772.5,10077741440,159398336.25,629231890.24,753602294.96,700123699.26,-5.8371890113,4.8188222866,89.381768232
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",147028730.08,112124494.61,17171806.497,25245967.168,27372741.39,73160235.186,"-","-","-","-",15946816.466,"-",86466,"-","-","-",94410021.523,"-",1314769.4297,33364019.99,33651314.068,33719147.392,-45.210810811,21.556701031,"-"
"CALI4<XBSP>","Const A Lind","CALI4",460642138.57,3086416.2485,-3826597.5208,88690076.219,303939179.41,50412130.425,"-","-","-","-",48133728.773,"-",69000,"-","-",16.953116313,14432537.26,"-",12371601.265,-12850424.729,-738186.1745,-738186.1745,-0.48089785739,0.46209150327,"-"
"CSMG3<XBSP>","Copasa","CSMG3",10245994175,7181266634.9,414210228.2,971123814.51,2382194618.4,1784333645.5,"-",208449809.99,416879669.01,"-",1577166683.4,0,114795000,"-",1.228801151,0.71095774608,6892675742.6,6641790203.1,96151741.875,564175742.19,532717040.57,532766918.02,8.4385299768,4.1347870241,56.917194955
"CPLE6<XBSP>","Copel","CPLE6",23117916084,13337007129,1046632279.7,3491933835.7,5419764888.3,5135708853.2,"-",426537937.31,824524030.45,"-",2213411342.3,-386767658.38,2.7365537627E11,"-",3.2641653697,2.1686055725,13767914330,17804618839,368279087.36,1679022409.8,1715961645,1658423025.3,-11.635834979,3.2030457159,66.436755705
"CORR4<XBSP>","Cor Ribeiro","CORR4",26989682.618,10500199.557,-1817534.0675,2946759.4047,17907997.574,806019.49864,"-","-","-","-",25936.270996,"-",23153,"-",54.540512384,119.69502003,6134925.6394,5081174.8508,25936.270996,-1673887.0281,-1550190.9664,-1837485.0452,159.69235375,142.31555336,219.46075458
"CSAN3<XBSP>","Cosan","CSAN3",12566079156,4038928487.1,716783776.58,1187185606.6,8066134245.3,7232773217,1044564756.9,1044564756.9,1044564756.9,"-",2441908817.2,-152042368.47,188886000,152042368.47,0,0,3272250385.1,11878187091,1067095348.2,1134139405.9,817326790.9,821241054.79,2.5912627321,0.76960419346,54.961720173
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2430878994.2,730297557.92,161423360.48,424979765.95,874409455.06,717947902.73,"-","-","-","-",46457846.647,"-",168074000,"-",0.50468670434,0.089864958577,1131489773.2,2990102128.4,130481389.18,230798895.2,259426553.09,258199567.96,-24.989613216,2.3773091292,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",8009649184.5,3125911203.9,-208637349.18,1579544839.9,1844906808.9,4017446578.3,"-","-","-","-",683025711.38,"-",5833765000,"-",0.85344783245,1.0386542385,3260125421.1,3640676332.9,257134185.75,-291302230.14,-100576868.72,-147820783.89,0.95366093187,-0.38967852525,121.7009639
"CPFE3<XBSP>","CPFL Energia","CPFE3",29890732338,11746543119,1680620483.1,9627611627,10363260037,8733330998.2,"-",537696804.6,1025996983.5,"-",1653116065.2,-1434720692.9,479756730,"-",0,0,9708698385.6,37099582905,881525968.8,2493423314.1,3018515091,3008212406.2,-7.387630209,3.1565632817,36.55151806
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6766380068.6,4394226777.2,316358663.02,1457622420.2,3085041626.1,625155905.5,"-","-","-","-",230379924.67,"-",2.05487716E11,"-","-",0,2223716022.3,"-",165942256.93,238180756.95,458980222.13,458222084.98,-3.3128662858,2.8728602718,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3425782379,1427113385.1,328167646.72,1458314719.1,1507521810.5,1942054104.5,"-","-","-","-",142296358.17,"-",53031259000,"-","-",0,459945849.45,"-",98723422.899,479308273.3,530430658.53,527270423.66,-27.246384844,4.6358983591,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",57679996.274,64092.515826,-1792134.4778,20376366.45,0,0,"-","-","-","-",26614344.875,"-",19600000,"-","-","-",37299639.628,"-",90274.183848,-1792134.4778,-1841016.3682,-1841016.3682,"-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3",756365505.37,323205.83856,-35678333.402,35504759.896,1027475.3509,22277261.688,"-","-","-","-",564161776.51,"-",46136000,"-","-","-",703623100.75,1656824952,0,-34666818.833,-53753919.188,-53753919.188,"-","-",718.23519681
"CRPG5<XBSP>","Cristal","CRPG5",1015468852.6,642385569.83,22795987.108,96239526.177,65070113.733,277727584.92,"-","-","-","-",27731858.988,"-",2321500000,"-",3.1558597282,0.57925488066,854159212.71,532981661.24,-2366185.9539,29958388.098,27129339.462,28164795.204,"-","-",18.354899474
"CARD3<XBSP>","Csu Cardsyst","CARD3",547550592.48,245201506,-19939007.103,175478824.27,132907428.07,307107394.67,"-",33272245.492,51329875.399,"-",2094852.6574,0,48572000,"-",0,0,239164340.15,1114417721.6,21309639.27,-28214672.648,-11210454.363,-11264322.003,1.0368510264,-0.75827556127,22.943624343
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3",967758084.57,883140002.9,-3279940.7321,379762870.12,46729179.944,37178646.924,"-","-","-","-",8858234.094,"-",354458000,"-","-","-",459630624,"-",11441885.704,15565752.793,26401128.776,26401128.776,"-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",7457970734.7,14905375.431,480359689.82,1160350857.5,2145298704.4,1314344473.9,"-",44528587.104,50617625.495,"-",99958388.418,0,355636000,"-",0.35828122564,0.15189935094,3918126621.1,16957733304,101235250.99,554262101.38,520317507.94,520317507.94,6.2055090146,4.5264319092,42.396681732
