"Ativo","Nome","Código","Ativo Tot| < Mar 2001| personalizado| consolid:sim*","Imobil| < Mar 2001| personalizado| consolid:sim*","Lucro Liquido| < Mar 2001| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2001| personalizado| consolid:sim*","PasNoCir| < Mar 2001| personalizado| consolid:sim*","Receita| < Mar 2001| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2001| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2001| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2001| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2001| personalizado| consolid:sim*","DpInCP| < Mar 2001| personalizado| consolid:sim*","DivPag| < Mar 2001| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar01","Dividendos| < Mar 2001| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar01|1 tri","Divid por Ação|31Mar01|1 tri","Patrim Liq| < Mar 2001| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar01|personalizado","DesFin| < Mar 2001| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2001| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2001| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2001| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2001| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2001| de 12 meses| consolid:sim*","Fechamento|31Mar01|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",319858645.35,112661738.77,4242322.5832,28276951.63,51251000.03,6578719.3587,"-","-","-","-",48814783.9,"-",185955000,"-","-",269.37336102,240330693.69,"-",577080.6455,4236083.8735,-1734361.2914,3400096.7762,1.4209950793,4.8853383459,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",5061200019.1,2760245353.3,-37004906.474,172908958.17,3458684498.8,69873548.429,"-","-","-","-",146759406.54,"-",350566000,"-","-","-",1429606562.1,"-",28719900.017,-36911325.828,-8855848.3923,-8949429.0376,2.6359795419,-2.5749972847,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",1937225414.1,384045609.91,34331619.375,414630884.12,235841942.08,437374100.26,"-","-","-","-",338827442.14,"-",1863583000,"-",4.9662161522,0.069164177402,1286752587.9,883805861.75,33848119.375,34078951.633,30853538.728,40177290.346,103.32534246,1.6449133137,"-"
"ALTR3<XBSP>","Altere Sec","ALTR3",202758.06464,0,"-",0,0,"-","-","-","-","-",9358.0645217,"-",5640002,"-","-","-",202758.06464,"-","-","-","-","-","-","-","-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",27240645803,10079543222,765193339.16,8149613979,7342671194.7,4727397857.6,"-","-","-","-",133361777.49,"-",38939099000,"-",0,0,10121860389,60594559761,743763371.41,757416787.55,998929716.72,1032469019.9,-2.3939740262,1.0640232261,5.0819781848
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",9425133770.1,4111091325,66033622.62,2642751733.8,5519224248.4,1032540765.1,"-","-","-","-",92348500.055,"-",1.704025408E12,"-",0,0,1263157787.8,1913565594.8,537714387.42,-15312912.912,280152377.59,221954574.33,-0.42752861023,0.18852277447,34.136124536
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",153019951.7,15044648.396,-4136264.5186,43025261.316,98755654.897,0,"-","-","-","-",4919222.5836,"-",76227000,"-",0,0,11239035.49,548969991.45,920209.67797,-4136264.5186,-23504338.724,-3309635.4858,19.707437434,-9.5295721834,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",66460974.233,184041.93559,-4529303.2285,152848.38719,4557377.4221,0,"-","-","-","-",34312.903246,"-",340623000,"-","-",0,61750748.424,69326496.232,90461.290376,-4529303.2285,-399277.41959,-4451319.3575,21.60130719,-19.672619048,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",8470424027.6,4917825112.6,-213148635.61,3113811747,3520619289.2,1946352646.3,"-","-","-","-",402147226.04,"-",39091735000,"-",0,0,1835992991.4,2735737470.6,98615283.929,-261021374.35,-184107442.04,-188396554.95,-1.7802025929,1.2422725684,"-"
"BTTL3<XBSP>","Battistella","BTTL3",928104765.07,527342532.57,-32238532.277,333658671.17,371683606.67,257025480.8,"-","-","-","-",13475612.911,"-",137898000,"-","-","-",157137500.09,"-",42348361.315,-33024609.697,3222293.5503,5415200.0032,0.047958248113,-0.040478599917,"-"
"BALM4<XBSP>","Baumer","BALM4",63151338.747,7926280.6499,474141.93577,16588729.042,10955174.2,13787548.395,"-","-","-","-",1840419.3559,"-",440000000,"-","-",0,35607435.505,"-",208996.77432,826629.03275,835987.09727,854703.22631,-6.0178571428,-2.1261829653,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",692309613.31,92757135.539,14798219.363,116660751.68,18622548.398,50053167.772,"-","-","-","-",1512887.0977,"-",454750,"-",0,0,557026313.23,384457566.82,995074.19414,19383670.979,2910358.0662,10031845.167,0.74205549527,6.8142348754,"-"
"BIOM3<XBSP>","Biomm","BIOM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",4837227222.2,305363003.41,229400474.33,853277681.15,1104834932.9,251987722.73,"-","-","-","-",18429148.398,"-",39531902000,"-",0,0,2879114608.2,2404623631.9,140186925.89,221377493.68,9329990.3281,9373661.2959,0.054567559162,0.058257555748,60.827420646
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",7212906033.3,1696929.0333,-223277180.78,103681116.19,2471243366,0,"-","-","-","-",49179748.416,"-",1.507282E12,"-",0,0,4637981551.1,4460977426.5,85847764.567,-270806790.48,-52782603.257,-187672864.63,"-","-",19.885886464
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",12037552897,5400217741.9,8222619.3597,1796246172,3219108689,2402461591.8,"-","-","-","-",76620712.949,"-",1737796000,"-",2.8907964766,0.67630652556,7022198036.4,3247898976.5,436906197.03,9719909.6832,244158142.08,252580400.15,-2.0374296746,0.87645473659,23.395162234
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6967581252.5,2726013553.2,27643722.597,2993813285.6,2215094423.9,1486007617,"-","-","-","-",2044004049.6,"-",44508944,"-",0,0,1758673543,2085337356.6,310591042.12,42822503.251,118916045.23,115303832.32,-1.6385219176,0.49505803029,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",350818242.14,148599825.89,-16208167.752,205942925.93,120382142,73357867.786,"-","-","-","-",5945490.3261,"-",184800000,"-","-","-",20073048.399,"-",20335074.206,-16136422.59,2972745.1631,3078803.2276,-0.11091419926,0.096615083399,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3613853686,3225659334.2,-8478406.4566,467925061.57,1221383387.8,221018767.87,"-","-","-","-",50845483.901,"-",573654000,"-","-","-",1924545236.6,"-",55293683.904,-7246261.2946,47532729.06,47542087.125,-0.61750343183,0.56755191528,"-"
"CCRO3<XBSP>","CCR SA","CCRO3","-","-","-","-","-","-","-","-","-","-","-","-",7148386,"-","-","-","-","-","-","-","-","-","-","-","-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2253290923.9,1493999404.1,5121980.6482,520177374.5,287086703.4,371808380.87,"-","-","-","-",15705951.622,"-",4591730000,"-",0,0,1446026846,501545322.37,10256438.715,7888848.3918,14121319.363,14745190.331,"-","-","-"
"CEDO4<XBSP>","Cedro","CEDO4",787683887.56,443675197.04,5287306.4548,141961838.79,167231732.36,151238800.09,"-","-","-","-",42351480.67,"-",1785118000,"-",3.0732285084,0.56454337453,439991238.97,243186521.92,9436048.3927,7380393.5528,11940890.329,12402554.846,-4.9683299577,2.0883058587,18.36971683
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",10207633289,6087112155.2,-169156374.29,1629894097.7,6535469503.9,847743945.66,"-","-","-","-",660236406.84,"-",3.87229828E11,"-","-",0,2042269688.3,1316618843.8,212053742.06,-124262619.42,28495306.469,29636990.34,0.25554167967,-0.13454425906,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1405035404.1,958948945.73,19377432.27,514026006.76,346117374.4,289585306.62,"-","-","-","-",19761112.915,"-",49036264000,"-","-","-",544892022.9,1166924922.2,17125258.075,31692645.18,46553251.641,46157093.576,-5.0670363725,4.3560645011,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8096694124.2,3778097076.4,30647661.309,1787929972,2696545008.1,1121208426.5,"-","-","-","-",94812790.379,"-",771432000,"-",0,0,3612219144.1,1591886917.6,140277387.18,46762248.415,87423038.762,87722496.826,-1.7078483139,0.48426503031,37.432259574
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",3648353750.6,2249463475.5,44117035.51,846889242.44,961057629.6,607597293.91,"-","-","-","-",135046229.11,"-",71329792000,"-",8.4047943548,2.6217535955,1840406878.5,2011080093,37772267.764,69842354.88,73582461.334,71168080.687,35.07964939,5.4173557367,31.193548406
"MAPT4<XBSP>","Cemepe","MAPT4",129075783.94,0,-327532.25826,8266290.3275,15596.774202,0,"-","-","-","-",0,"-",9188948000,"-",0,0,120793896.84,57832743.145,0,-121654.83878,-1528483.8719,-327532.25826,-930.2,"-","-"
"CMIG4<XBSP>","Cemig","CMIG4",40154422356,29200561404,-39023129.055,5976658919.7,13479356137,2917158259.8,"-","-","-","-",1628633878.4,"-",1.58931714E11,"-",0,0,20690590196,13280451516,739003235.92,30267100.018,470691929.31,399776516.37,"-","-",10.464792723
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",65211569681,55444857197,-1099132752.3,8317625550.1,24638935421,1111176581.3,"-","-","-","-",4786974415.7,"-",93698262000,"-","-","-",32255008709,6311978688.3,527036835.8,-1638749946.1,-1245726833,-1261083416.9,1.6115185093,-0.97887454172,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1717850546.2,662837948.78,-36187635.505,685618597.18,664619100.39,241709448.53,"-","-","-","-",139641038.79,"-",3.30946814E11,"-",0,0,367612848.61,583698550.91,103072841.99,-36440303.247,31352635.502,31605303.245,-0.57151769606,0.33839841059,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",168.44516139,0,-9838.4451671,155078.7259,0,0,"-","-","-","-",168.44516139,"-",50000,"-","-","-",-154910.28074,"-",0,-9838.4451671,-9838.4451671,-9838.4451671,-28800,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",241746880.79,210419200.12,-73966141.979,2918699221.1,725250000.43,162206.45171,"-","-","-","-",34312.903246,"-",102584000,"-","-",0,-3402202340.7,"-",62979774.231,-70594119.397,-7658016.1336,-11030038.716,-0.40050088118,0.40025213901,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10731432235,5065002512.7,3450006.4537,1645812165.5,4422627531.7,898589429.57,"-","-","-","-",42494970.993,"-",18817734000,"-",6.1753182405,0.60060358856,4662992538.3,3644905583,381447187.32,-22540458.078,173192819.46,172949509.78,-1.6569603822,1.0210730094,9.0924103472
"COCE5<XBSP>","Coelce","COCE5",6025635910,4930068580.3,59408112.938,1017436848.9,1128632491,545472222.9,"-","-","-","-",40102425.83,"-",1.557106E11,"-",0,0,3879566570,2705829695.8,32463125.826,88811151.666,96235216.186,98425003.284,-7.9326857299,2.707574484,38.428369382
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",4194789854.1,1829950801.1,31427500.019,951191110.24,588285368.09,512425777.72,"-","-","-","-",3587258.0666,"-",11982280000,"-",0,0,2655313375.8,6484906624.6,22484309.691,47903932.286,68198454.879,23301580.659,-0.90625468726,0.8339774735,54.005920518
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",77927722.627,5795761.2938,-617632.25843,26018538.725,35635509.699,5168770.9708,"-","-","-","-",155967.74203,"-",69000000,"-","-",0,11937770.974,"-",421112.90348,-617632.25843,-227712.90336,-227712.90336,3.0189873418,-2.1486486487,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",25330293631,18444055795,93458990.378,2206169949.7,7751584301.4,1577329849.3,"-","-","-","-",942285352.17,"-",2.7365537627E11,"-",1.9740067915,1.0837424588,15372539380,14204961958,380823316.35,149966103.31,406526800.24,396373300.24,-4.1312906717,1.7939277766,54.900644896
"CORR4<XBSP>","Cor Ribeiro","CORR4",27135267.758,13644058.072,-761122.5811,9900832.2639,17936290.333,436709.67768,"-","-","-","-",364964.51635,"-",463073000,"-",0,0,-701854.83913,782988.06791,12477.419362,-723690.32301,-711212.90365,-748645.16173,-3.6795698925,3.6795698925,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2584036117.7,1038514329.6,30641422.599,598632268.1,689386777.83,259520964.67,"-","-","-","-",71935441.978,"-",168074000,"-","-",0.37224785288,1296017071.7,"-",26739109.693,55512038.743,71926083.914,63251158.102,-5.73784332,2.5839772868,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4287522034.8,2310175478.8,60091251.649,689184019.76,508969532.56,540559239.03,"-","-","-","-",497658751.91,"-",5284207000,"-",1.8189547075,1.5295036667,2995516453.4,2388460373.2,62920506.489,94282500.056,101126364.57,97064964.574,-6.2073201054,2.1043377109,84.086957218
"CPFE3<XBSP>","CPFL Energia","CPFE3",3567927424.7,0,-194407551.73,696729739.12,4055161292.7,0,"-","-","-","-",169580606.55,"-",53980,"-","-","-",-1183963607.2,"-",178994819.46,-194407551.73,-5608600.0033,-38046770.99,-0.02499527743,0.022721418703,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",434678977.68,403741216.37,10147261.296,22138061.303,35014758.085,35448348.408,"-","-","-","-",439829.03252,"-",37472415000,"-","-","-",377526158.29,"-",1347561.2911,15503193.557,16707264.526,16707264.526,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1075924752.3,697575084.29,14033977.427,267852761.45,85186461.341,173688796.88,"-","-","-","-",50452445.191,"-",2321291000,"-",0,0,722885529.46,304475168.4,24811348.402,20147912.915,35273664.537,35807074.215,-3.5425608011,2.5697903694,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1426967587.9,256975571.12,35164487.118,220401135.61,422494777.67,112162642,"-","-","-","-",256513906.6,"-",79780800,"-","-","-",748217810.12,799392948.12,7277454.843,44535029.059,39500390.346,39500390.346,5.4794967381,6.1783790884,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",403011287.34,66673090.362,5677225.8098,128991561.36,12770638.717,334999993.75,"-","-","-","-",9124112.9086,"-",4942000,"-",1.1966558571,0.0084931517164,261249087.25,103394375.09,6301096.7779,8250693.5533,9108516.1344,10031845.167,-2.8434670116,0.98742138365,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",716562597.2,171945077.52,16061558.074,71314690.365,52701500.031,118073819.42,"-","-","-","-",240442990.47,"-",374121000,"-","-",0,591523258.42,"-",4173696.7767,22091270.981,10808564.522,13350838.717,0.78858273487,1.7597710548,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",41992754.864,17920693.559,-9186500.0055,8369229.0372,21829245.174,286980.64533,"-","-","-","-",3384500.002,"-",13121000,"-","-","-",11794280.652,"-",1119848.3878,-9186500.0055,-8191425.8113,-8191425.8113,"-","-","-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",549992168.07,202720632.38,-6790835.4879,185979054.95,57106029.066,139625442.02,"-","-","-","-",23551129.046,"-",134271000,"-",8.7089431291,2.2906390923,306907084.05,176580784.26,16538819.365,-6790835.4879,4647838.7124,4488751.6156,-0.53381986472,0.27020452293,"-"
"EKTR4<XBSP>","Elektro","EKTR4",8546717208.3,3534235273.1,-189429061.4,1242632433,5533289419.4,1020131971.5,"-","-","-","-",304031038.89,"-",1.37791862E11,"-",90.424193678,22.625555365,1770795355.9,1949341127.1,441781748.65,-282382716.3,120921790.39,112418429.09,-0.34984699257,0.28143868967,"-"
"ELET3<XBSP>","Eletrobras","ELET3",2.4074794795E11,47061706.48,3549635527.9,9790516280,33139688936,2650228827.4,"-","-","-","-",4529197170.4,"-",5.3750252E11,"-",3.0127493107,1.950050511,1.9781774274E11,69181146782,962717126.38,5353049977.4,6276722139.2,6191510723,-12.848431252,15.898231138,64.683423341
"LIPR3<XBSP>","Eletropar","LIPR3",337966500.2,124774.19362,-1207190.3233,100798832.31,87647632.31,106058.06457,"-","-","-","-",20079287.109,"-",10390847000,"-",0,0,149520035.57,106962037.74,5181248.3902,-1207190.3233,3191100.0019,3191100.0019,-1.0199929849,0.96472409599,10.293870918
"ELPL3<XBSP>","Eletropaulo","ELPL3",29341983595,17188206655,-403616442.17,6191008506.9,15576464083,3640259024.7,"-","-","-","-",1192373387.8,"-",41835972000,"-","-","-",7574511004.5,10635851367,1267715165.3,-324752913.1,286693664.69,408030329.27,-1.1767983723,0.74806334507,"-"
"EMAE4<XBSP>","Emae","EMAE4",3472425256.9,2618564256.4,20335074.206,125869087.17,450007487.36,240102980.79,"-","-","-","-",133573893.62,"-",36947082000,"-",0,0,2896548682.4,1094885026.1,1603348.388,32581661.31,28969448.404,29050551.63,7.5687163502,9.1409993155,29.633870032
