"Ativo","Nome","Código","Ativo Tot| < Set 2005| personalizado| consolid:sim*","Imobil| < Set 2005| personalizado| consolid:sim*","Lucro Liquido| < Set 2005| personalizado| no exercício| consolid:sim*","PasCir| < Set 2005| personalizado| consolid:sim*","PasNoCir| < Set 2005| personalizado| consolid:sim*","Receita| < Set 2005| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2005| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2005| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2005| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2005| personalizado| consolid:sim*","DpInCP| < Set 2005| personalizado| consolid:sim*","DivPag| < Set 2005| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set05","Dividendos| < Set 2005| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set05|1 tri","Divid por Ação|30Set05|1 tri","Patrim Liq| < Set 2005| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set05|personalizado","DesFin| < Set 2005| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2005| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2005| personalizado| no exercício| consolid:sim*","EBIT| < Set 2005| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2005| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2005| de 12 meses| consolid:sim*","Fechamento|30Set05|ajus p/prov ed"
"ALTR3<XBSP>","Altere Sec","ALTR3",1605960.1869,0,587285.97261,279761.6815,427117.07099,213558.5355,"-","-","-","-",106779.26774,"-",6511842,"-","-","-",899081.43444,"-",3634766.2741,837149.45915,-149490.97485,-149490.97485,-0.2626641651,-0.071794871795,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",70593907358,11113725000,1812129597.1,14113457884,13586408232,24153938058,"-",4203314620.9,"-","-",1827208965.3,-3481192060.1,65580076000,"-",1.527716413,0.087436843788,42295383277,1.0479014461E11,1750470976.7,3872187840.4,5510615331.5,5142809872.6,-3.4668229289,3.4896287226,5.7088010755
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10139368453,4291984124.8,209398415.22,1862068125,5296507950.6,3400844932.3,"-","-","-","-",347538753.91,"-",4.235186511E12,"-",0,0,2980792377.7,4703193190,688188109.47,305326773.78,569626817.31,593968219.19,-1.7493648945,1.3151724194,33.75726119
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",2453247269.8,1742639785.2,113555480.07,336077067.31,885101892.71,609299586.45,"-","-","-","-",364962994.82,"-",68889000,"-","-","-",1232068309.7,3398433642.9,80357805.736,176591553,227390721.84,213391959.84,"-","-",9.8664043399
"ATMP3<XBSP>","Atmasa","ATMP3",1149073056.1,399647036.57,127421835.78,377063221.44,46867556.2,1584125962.3,"-","-","-","-",497971521.9,"-",382122000,"-","-","-",725142278.45,1300246274.2,12905342.3,205201990,187987036.46,188213408.5,"-","-",12813.512129
"ATOM3<XBSP>","Atompar","ATOM3",698336.41107,0,-1306978.2372,9590913.8291,27177459.227,0,"-","-","-","-",0,"-",88485000,"-",0,0,-36070036.645,37925730.993,583014.8019,-1193792.2134,-610777.41152,-723963.43533,1.1308900524,-1.1308900524,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",135203908.82,121728.36523,18874303.367,57026535.734,16789972.061,0,"-","-","-","-",2135.585355,"-",2996555,"-",0,0,61387401.028,160947264.51,7218278.4998,18874303.367,-1612366.943,24680959.947,-6.3433462532,4.9668689934,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4969169698.5,1827448150.8,139297825.95,1756241328.4,1580147366.7,3233457752.2,"-","-","-","-",86019242.513,"-",39091735000,"-","-",0,1632781003.4,"-",483985573.41,219012820.49,315116297.05,317429135.99,-4.0223306498,0.8114103296,"-"
"BTTL3<XBSP>","Battistella","BTTL3",699841998.75,329499464.42,29915279.652,213432535.96,85553684.905,921652436.06,"-","-","-","-",37242473.005,"-",149732000,"-","-","-",369494706.94,"-",42506690.905,33968620.656,62910073.386,65218641.155,-2.7829661296,1.1147627359,"-"
"BALM4<XBSP>","Baumer","BALM4",88306454.428,9168067.9288,6270078.6022,30026330.091,12834867.983,73590135.747,"-","-","-","-",8119495.5196,"-",440000,"-",0,0,45445256.354,23616091.45,1153216.0917,9520439.5124,10208097.996,10447283.556,-6.7528089887,4.1353211009,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",453707244.25,54692340.941,13552424.662,30607209.307,10823146.578,156805354.69,"-","-","-","-",1001589.5314,"-",454750,"-","-",0,388495009.85,"-",12320191.912,25609939.577,10321284.02,11542838.843,"-","-","-"
"BIOM3<XBSP>","Biomm","BIOM3",32806862.223,1753315.5764,"-",4439881.953,13229951.274,"-","-","-","-","-",676980.55752,"-",8865000,"-",0,0,15137028.996,27598043.461,"-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1095352406.5,56586605.15,258220032.02,775971345.48,1619625797.6,1001117567.1,"-","-","-","-",25191364.847,"-",40654000,"-",0,0,-1300244736.6,726684128.36,179523711.69,333320026.62,294183289.4,236076147.48,-13.937850191,-1.6137686726,17.874849421
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",5851168585.7,644946.7772,985944233.17,59982185.865,20367077.53,0,"-",5014354.4135,"-","-",24176961.804,-149127925.34,87422000,"-",0,0,5770819322.3,11672226613,1749044.4057,985944233.17,-32996929.32,972240181.94,40.626135365,458.74937965,33.24038605
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",33133053666,12011270948,1463095933.4,8650596377.1,13401430235,20756448130,"-",1611243625.1,"-","-",2154673216.9,-422258614.31,362057000,"-",0,0,10499449499,16629801558,69075508.306,2071468675.8,2713842072.7,2553905949.9,-5.2171432821,14.005381844,49.097107311
"BFRE3<XBSP>","Brazilian Fr","BFRE3",298.98194969,0,-80802.00749,90788.00461,2266266.094,0,"-","-","-","-",298.98194969,"-",20000,"-","-","-",-2356755.1167,"-",0,-80802.00749,-80802.00749,-80802.00749,"-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6235646559.5,2189575088.3,537983849.11,1797693040.1,1927500324.7,8119132470.1,"-",185736129.49,"-","-",705097674.31,-181921974.05,44508889,"-",1.6215262294,0.37472383475,2510453194.7,6955673979.9,43117468.317,705349673.38,839297858.01,836555766.42,-8.1505996685,16.118881568,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",399354.46138,0,0,0,57660.804584,0,"-","-","-","-",2135.585355,"-",552667,"-","-","-",341693.65679,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",377998.60783,0,0,0,53389.633874,0,"-","-","-","-",2135.585355,"-",549000,"-","-","-",324608.97395,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",42711.707099,0,-83287.828843,0,655624.70397,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-612912.99687,"-",8542.3414198,-83287.828843,-74745.487424,-74745.487424,-2.9672131148,2.9672131148,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",234151985.07,85006975.054,-15248079.434,209729430.95,166765724.78,219640682.59,"-","-","-","-",4424932.8555,"-",184800000,"-","-","-",-144694450.14,"-",22020020.595,-15416790.677,5151031.8762,6357637.6017,0.49189010262,-0.45380974195,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2711409641,2380786858.7,73148069.578,655159146.37,533283425.74,562301759.55,"-","-","-","-",28315726.221,"-",573654000,"-","-","-",1522967068.9,"-",45045901.892,90642784.806,105734966.51,105833203.43,-3.7489823609,1.4677520155,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7243800880.4,4765541634.9,742918890.94,1351430446.4,3253786389.2,2994976935.6,"-",453224601.96,"-","-",634824102.62,-656079583.65,100775450,"-",3.1631205572,0.2678824871,2607989649,13655364793,135680144.36,1168500476.1,1221821771.2,1227594258.4,-18.342851438,5.9883799575,8.4689306733
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2716994196.7,886739886.67,-101203254.38,943349983.26,1289280641.4,1324295698.9,"-","-","-","-",67689513.411,"-",4591730000,"-","-",0,484363572.02,143968992.16,200221804.95,-120410709.06,-42186353.102,-11690194.233,-0.58711383245,0.29811572584,"-"
"CEDO4<XBSP>","Cedro","CEDO4",854494683.4,423311457.89,62799022.948,221353422.04,152028050.25,636011488.07,"-",34669092.652,"-","-",42916723.293,-16247533.381,1784530000,"-","-",0.56454354233,434497653.98,"-",25979395.843,71268754.466,75277248.177,81276107.439,109.19282511,3.4803115844,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7366187005.9,3859485378.7,114984186.68,1887765623.6,4753962491.1,2943870242.4,"-","-","-","-",136359260.5,"-",3.87229828E11,"-",0,0,724458891.13,829856715.22,254882112.11,123829781.22,77573002.434,96058629.266,7.5462931445,1.4115306252,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2850030486.4,1726377302.8,100060716.22,556337069.65,1530379685.6,1582018139.5,"-","-","-","-",16080957.723,"-",51927546000,"-",0,0,763313731.08,1879584080.7,218115874.64,180661978.69,360950229.94,348651393.88,-2.130763037,1.7412852133,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7077701458.2,2646560456.1,310939092.1,1640923990.4,3158930094.4,4750112030.7,"-",146018513.06,"-","-",319519874.05,-94593617.713,771432000,"-",0,0,2277847373.4,2249545250.8,214282498.93,589045694.95,533127528.01,422480715.19,2.5876169945,2.0783476549,61.931975294
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6508397114.3,2151909769.4,150590801.31,1244869008.4,2630445329,2376902228.9,"-","-","-","-",23956996.512,"-",74612390000,"-",0,0,2633082776.9,2086679611.6,458907394.59,226724419.21,475844722.04,474125575.83,-2.1053978468,1.04150045,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1655078.6501,0,-802980.09347,805115.67882,10122674.582,0,"-","-","-","-",4271.1707099,"-",9188948000,"-","-",0,-9272711.6112,"-",623590.92365,-802980.09347,-179389.16982,-179389.16982,0.27595628415,-0.27520435967,"-"
"CMIG4<XBSP>","Cemig","CMIG4",40575846254,18562322109,3176042539.9,7911064524.5,14565695846,13524753883,"-",948678268.72,"-","-",2769691900.9,-674970971.7,1.62084691E11,"-",2.0699785442,0.48401383911,18057621358,26761513108,1786696911.1,4072134154.8,4114899251.6,4032220064.6,7.0130147065,2.2453077349,22.666401321
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",41387289672,37573388363,311065091.63,6248188852.3,19578700569,2918416200.6,"-","-","-","-",122309244.44,"-",93698262000,"-","-","-",15560400250,2531157414.1,1347710256.7,817655836.03,2128732261.6,2023554682.8,-1.8697575075,1.7584176298,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",980688557.61,463923884.59,89891058.761,299317236.6,589116169.26,492724388.68,"-",16123669.43,"-","-",20234671.238,0,33094000,"-",0,0,92163321.579,126907249.49,150398598.62,139656604.29,-28727894.195,-80304416.103,-0.38084974287,-0.4223379795,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",57075.654197,0,-50944.388643,12476.089643,0,0,"-","-","-","-",55819.930008,"-",270000,"-","-","-",44599.564553,"-",0,-50944.388643,-57195.246977,-57195.246977,-11.350187905,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",61105503.762,46049627.009,-300261165.32,3383540284.2,774017284.88,40576.121744,"-","-","-","-",10677.926774,"-",102584000,"-","-",0,-4096452065.3,5496091.4113,293702782.7,-297619446.24,-4040527.4916,-6682246.5757,0.12502967558,-0.12497614073,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10141166616,3338919363.8,982189874.11,1713905484.3,3946467770.2,4320372460.9,"-","-","-","-",246589634.18,"-",18817734000,"-",2.1063158376,0.59690350962,4480793361.6,5687767374.2,891389055.99,1246641544.2,1641203752,1757661492.6,-4.4064011571,1.6793032313,"-"
"COCE5<XBSP>","Coelce","COCE5",4681346182.3,2542281958.8,249024201.49,1073272589.5,1706516359,2322600700.1,"-","-","-","-",165061527.67,"-",1.557106E11,"-",0,0,1901557233.8,1876738269.4,175391354.03,382365879.88,407999310.89,390066800.67,-10.313434261,1.9462063247,26.865663765
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5035565047.2,3174272139.6,506118780.03,1146115270.4,1750881009.1,3956250886.7,"-","-","-","-",7258854.6215,"-",11982280000,"-",3.4221449318,1.9257324648,2138568767.7,6742749374.5,178789070.33,767029649.6,928947595.63,837380102.36,-4.863242414,4.4282358064,56.153219757
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",151521925.06,124025494.8,18519337.047,35011061.8,36907258.714,97898322.863,"-","-","-","-",8623500.0701,"-",86466,"-","-","-",79603604.548,"-",4772561.304,38162468.227,40496310.648,40742688.86,-16.984198368,8.6063175633,"-"
"CALI4<XBSP>","Const A Lind","CALI4",136628344.25,576608.04584,2308567.7687,80033196.763,42135099.053,17306783.717,"-","-","-","-",4745270.6587,"-",69000,"-","-",0,11749990.623,"-",2297889.8419,-2791210.0589,-664167.04539,-664167.04539,1.0897908979,-0.56722151088,"-"
"CSMG3<XBSP>","Copasa","CSMG3",7494381923.6,6219223908.1,515244136.25,875867621.63,2216765361.1,2327587291.9,"-","-","-","-",216223746.02,"-",19151009,"-","-","-",4401748940.9,"-",152055812.86,437382829.79,618474061.14,614630007.5,12.692370766,3.638213293,"-"
"CPLE6<XBSP>","Copel","CPLE6",22038440019,11552408401,660028280.98,4307225797.5,5979030352.1,7651646429.1,"-",527229041.26,"-","-",1737422550.2,-137328816.25,2.7365537627E11,"-",0,0,11629071644,8994597924.8,720292364.11,1070558260.5,1196216102.8,1193444113,-20.07159077,1.4774750966,37.18054103
"CORR4<XBSP>","Cor Ribeiro","CORR4",14797470.924,4495407.1722,-128135.12129,160168.90162,23816047.879,1452198.0414,"-","-","-","-",29898.19497,"-",23153,"-","-",0,-9178745.8556,"-",64067.560649,-158033.31627,-533896.33874,-83287.828843,2.0596672807,-1.9985332172,"-"
"CSAN3<XBSP>","Cosan","CSAN3",5908237838,2562435765.4,-13288092.169,1536245137.2,3230470448.8,1225806109,"-",185150995.4,"-","-",161320444.33,0,44131065.75,"-","-","-",1133519342.9,"-",184281580.65,-233990.63756,49322650.354,43651060.772,"-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2503111052.2,693759851.66,146847120.18,356758075.89,1059085895.9,970405714.13,"-","-","-","-",15790518.114,"-",168074000,"-","-",0,1087267080.3,"-",98599975.839,234339916.59,252426188.96,250072773.9,-8.218633118,2.0107033427,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4958295297.9,2416186321.5,155483427.35,645311962.29,571217828.4,2165244364.4,"-","-","-","-",127957867.71,"-",6076838000,"-",0,0,3616248613.5,2547694172.8,67939376.897,274924580.67,367839628.29,365347400.19,-4.3963657106,6.3373270374,90.121701979
"CPFE3<XBSP>","CPFL Energia","CPFE3",27331637812,8672827820.6,1367972690.6,6935407406,10495124939,12127433978,"-",679353192.85,"-","-",1006388191.7,-1187329932.1,460894312,"-",3.7202813418,0.89039300511,9653911461.5,23337258478,1421340968.6,2107502407.5,2915552380.6,2911851411.2,-3.8118854575,1.9291709596,23.933485759
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5906727974.3,2818353348.8,185973179.47,676576931.89,2931787100.5,617211930.19,"-","-","-","-",351577145.82,"-",2.05487716E11,"-","-",0,2298363941.9,"-",217056624.31,301288381.88,497452574.66,497565760.68,-2.7106383397,2.4334786676,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4129150012.7,1319556835,345554795.12,1821141767.3,1065541770.5,2934588988.5,"-","-","-","-",105641000.75,"-",53031259000,"-",6.6636069848,0.0051409832029,1242466474.8,4091369919.8,165922168.57,578060243.88,577368314.23,577680109.69,-37.314871017,3.2152850418,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1063275914.4,661843528.53,89308043.959,102764367.28,74151794.695,485911871.4,"-","-","-","-",18622304.295,"-",2321291000,"-",11.050003116,3.0311447728,886359752.48,"-",3931612.6385,23574726.733,90888377.122,84968534.518,15.133315733,22.022666154,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",3741411000,234856728.24,225287170.27,728655316.36,630431203.54,1208303515.9,"-","-","-","-",210077531.37,"-",148709000,"-","-","-",2186111168.9,5843486030.9,84368435.033,315406736.66,321234749.09,321234749.09,-40.252694336,3.9689344096,17.469261437
"DASA3<XBSP>","Dasa","DASA3",1224267016.4,398572837.14,37851114.831,316457444.65,329136414.91,846563119.39,"-",117072789.15,"-","-",225949201.73,0,53608000,"-",0,0,578002583.08,3995507643.8,61780348.734,60251269.62,85519515.54,84507248.081,-1.6915974622,0.83534985608,18.628802858
"PNVL3<XBSP>","Dimed","PNVL3",420855534.73,38980839.484,22395883.617,166962198.64,21968766.547,996649922.55,"-","-","-","-",4230594.5882,"-",4712000,"-",1.5761261934,0.025445587375,231924569.55,222836209.97,22099037.253,25966582.331,6180384.0173,8909662.1009,1.1373208858,0.75602540049,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",614213568.36,142473441.37,183660.34053,78657879.794,16228313.112,336369642.5,"-","-","-","-",105961338.55,"-",426265000,"-",0,0,518740089.48,202991374.17,21759479.182,-10353317.8,-36565492.448,-35358886.722,-1.1029754959,-1.2220426632,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",25445499.504,11038840.699,-14355404.756,26974578.619,26775969.181,17462681.448,"-","-","-","-",303253.1204,"-",22218000,"-",0,0,-28305048.295,56661260.696,8427019.8107,-14188829.098,-5870724.1408,-6037299.7985,0.75878264137,-0.73704379562,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-",82850686,"-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3",3104498294.9,2424090122.9,281258726.83,477700545.71,1294107064.3,829871384.26,"-","-","-","-",72652613.776,"-",466699000,"-","-","-",1320994083.9,"-",-144525738.9,434604433.25,399064021.77,400187339.67,11.27266161,-3.4946260636,"-"
