"Ativo","Nome","Código","Ativo Tot| < Jun 2010| personalizado| consolid:sim*","Imobil| < Jun 2010| personalizado| consolid:sim*","Lucro Liquido| < Jun 2010| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2010| personalizado| consolid:sim*","PasNoCir| < Jun 2010| personalizado| consolid:sim*","Receita| < Jun 2010| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2010| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2010| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2010| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2010| personalizado| consolid:sim*","DpInCP| < Jun 2010| personalizado| consolid:sim*","DivPag| < Jun 2010| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun10","Dividendos| < Jun 2010| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun10|1 tri","Divid por Ação|30Jun10|1 tri","Patrim Liq| < Jun 2010| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun10|personalizado","DesFin| < Jun 2010| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2010| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2010| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2010| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2010| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2010| de 12 meses| consolid:sim*","Fechamento|30Jun10|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",301462221.45,104125339.92,1665745.2196,140920676,4891093.6202,48698652.124,"-",3480431.687,6921488.1016,"-",49065013.355,0,182155,"-","-",194.93980331,155313194.05,"-",5176992.3372,2684366.3971,5553625.3776,5553625.3776,-6.4139985108,2.0215911758,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",5706653093.9,3552745230.8,296464985.79,1182499349.2,3492730467.8,1017070134.1,"-",81198659.575,171073574.83,"-",1100930904.5,0,707543040,"-","-","-",1031423276.9,"-",240430549.22,318605872.66,491295545.62,491882750.77,-2.4558178351,1.6198536664,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",3267093037.2,456393646.55,264701124.73,760684039.74,451516248.68,1826483641.4,"-",47705710.472,99145223.95,"-",733123061.02,-54803531.316,348363000,"-",0.78097335299,0.062279567111,2002295944.7,4668609371.9,35131302.828,282060483.96,292941754.89,285205369.85,-28.770043563,6.8448443151,7.9746084643
"ALTR3<XBSP>","Altere Sec","ALTR3",3151733.7608,0,-6847.8734619,2237542.6537,133533.53251,46223.145868,"-","-","-","-",47935.114233,"-",14836000,"-","-","-",780657.57466,"-",3423.936731,1711.9683655,-101006.13356,-101006.13356,0.85384615385,27.75,"-"
"ALUP11<XBSP>","Alupar","ALUP11",9085914298.4,670502682.15,149239130.29,856318016.57,3864338881,936181340.82,"-",20543.620386,62786439.804,"-",869556667.94,-169060300.03,163910000,"-","-","-",2182206700.2,"-",146102804.25,442386321.39,539826424.84,539826424.84,-4.2684618804,3.2059726068,"-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",70299303410,11306095880,5410568165.1,14882712798,14052870372,20200875759,"-",1221059724.7,2374957218.5,"-",10187283466,-1752636174,619101000,"-",0,0,40960669814,1.7643449716E11,834180553.64,7349339811.6,7849527320.9,7849446858.4,-13.583457733,9.1314748535,10.670708471
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",7581621391.4,63166496.781,297658227.74,1393273470.5,3335578619.7,2687970090.5,"-",134904819.17,"-","-",120294881.13,-195746462.91,3.922515918E12,"-",1.9914995658,2.0047179429,2852769301.2,9871378052.1,229975558.41,451120783.99,599536457.5,599536457.5,-3.5462886633,2.3431388642,76.499746579
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",401706529.09,28829547.275,46466245.376,112349635.95,47767341.334,407297817.77,"-",1997867.0825,"-","-",83812835.269,-41195094.779,19562000,"-","-","-",241589551.8,"-",7027630.1403,64895584.83,67157095.041,67157095.041,"-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",7295856207.9,55923158.627,228587152.06,2530535767.6,3080192314.8,1720680572.5,"-",144159720.15,382263704.36,"-",1689479949,-71673267.589,68889000,"-",1.4570128692,0.20897747579,1685128125.4,4940330189.9,234010667.85,337370757.91,517050397.71,517050397.71,-2.8980615814,2.4201377731,14.342870966
"ATMP3<XBSP>","Atmasa","ATMP3",1913806011.8,607565589.13,85577874.653,757948314.29,477444009.57,1954018436.8,"-",101341679.36,198040500.52,"-",592072275.42,-152317249.41,59689000,"-",5.1126288188,1549.220608,675703642.04,2518383531.4,23099589.155,132112598.76,131249766.7,131249766.7,-31.52162314,6.9473602773,30301.840069
"ATOM3<XBSP>","Atompar","ATOM3",597476.95955,0,-857696.1511,10068085.957,26196539.929,0,"-","-","-","-",0,0,88485000,"-",0,0,-35667148.926,68167584.369,470791.30051,-857696.1511,-386904.8506,-386904.8506,0.95172413793,-0.95172413793,7.6852411079
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",4322031911.5,191300481.06,54736764.549,1507608989.7,2429611808.5,3196489749.8,"-",39917966.378,96635478.326,"-",822017018.4,-19358938.277,110194000,"-",0,0,384811113.29,5674551153.3,379377325.69,82119698.555,318763373.75,318763373.75,-1.290218335,0.78628280979,44.233502268
"BAHI3<XBSP>","Bahema","BAHI3",130938188.46,37663.30404,17484332.917,49932981.316,3756058.5939,0,"-","-","-","-",67468673.283,"-",5451213,"-",3.9276344467,34.750781798,77249148.555,530541494.31,2360804.376,19124398.611,4909925.2722,15847691.159,10.323549965,8.2738728648,783.97070638
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3853952368.9,326985.95781,252212315.51,1783900140.3,717506485.59,1860490181,"-",71674979.557,142112205.99,"-",192877203.93,0,39091735000,"-","-",0,1352545743.1,"-",82260079.961,386589848.42,387986814.6,380585975.36,-29.189493035,4.894852915,"-"
"BTTL3<XBSP>","Battistella","BTTL3",1064633751.2,340294799.88,1056284.4815,455458911.83,571538926.85,899115513.74,"-",17545963.778,"-","-",124783662.19,0,149678000,"-",0,0,35643181.369,199016836.08,53069307.361,19018256.572,62319072.44,53687327.941,-0.17804502004,0.15287534861,33.492692708
"BALM4<XBSP>","Baumer","BALM4",147588792.79,21504034.639,3240756.1158,68410255.885,10973717.222,67134839.452,"-",1069980.2284,-1535635.6238,"-",4230273.8311,0,980000,"-","-",0.15817834381,68204819.681,"-",902207.32861,6368522.3196,6623605.606,7007086.5199,-6.6643356643,4.0610795454,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",377591742.69,4480221.2125,5642647.7326,11333230.579,28151607.802,24347614.094,"-",619732.5483,"-","-",243174834.51,-17186450.421,454750,"-",5.5057558206,42.415559068,321940787.03,350332926.39,224267.85588,8946746.678,-2597056.0104,-2585072.2319,-0.16031757086,-10.276785714,770.38576446
"BIOM3<XBSP>","Biomm","BIOM3",10828199.911,951854.41121,-4415166.4146,4404894.6044,11103826.818,0,"-",154077.15289,"-","-",3203092.8118,0,17339000,"-","-",0,-4680521.5112,83114694.345,195164.39366,-4415166.4146,-4326144.0596,-4326144.0596,"-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1078350041.8,507663675.16,-38548391.685,379959394.94,953574939.41,642339090.57,"-",19345242.53,32874928.522,"-",42350673.425,0,54065000,"-",0,0,-255184292.59,731204800.47,82722311.42,-17758247.855,24939955.148,24939955.148,-5.8316157932,1.9240286538,13.524550087
"BBRK3<XBSP>","BR Brokers","BBRK3",872004782.7,57778932.335,53635968.89,78863534.724,39811824.339,258536326.65,"-",8467395.5357,15974376.818,"-",120092868.87,-18340317.099,167324000,"-",2.192898572,2.1849286767,751155223.82,1667158757.6,1485988.5412,85434069.311,80690204.97,80690204.97,20.779912057,42.554502369,93.047251018
"BRML3<XBSP>","BR Malls Par","BRML3",14866913042,20370711.581,195246568.15,562872942.98,5365315705.3,392681031.86,"-",2419011.3004,-19352090.403,"-",1448249910.6,-84247675.234,201651000,"-",1.0256680819,0.13800640728,8770056135,8112673122.4,316366618.04,219197005.58,307110005.08,309559831.81,-23.856823661,-951.86627563,13.455269762
"BRPR3<XBSP>","BR Propert","BRPR3",5164907552.5,0,53194281.052,322796771.22,1542480073.4,134726774.46,"-",0,14168250.192,"-",678612276.3,0,139391000,"-",0.20166129922,0.044363052777,3299630707.9,3066433824.3,73463986.499,62682009.734,105859563.87,105859563.87,-2.0827362415,1.3084100642,21.998793496
"BRAP4<XBSP>","Bradespar","BRAP4",21131113146,11331530594,1060329862.7,2101911959.9,8717116937.2,3045376014.2,"-",266395973.42,"-","-",1654213400.7,-276695175.1,349548000,"-",1.5676621719,0.88001410032,9623705192.8,19770958131,409347043.9,1177955785.2,1456443391.2,1460774671.1,"-","-",56.135442704
"AGRO3<XBSP>","Brasilagro","AGRO3",1256237250.7,203823529.66,-27107307.099,167362027.41,117863886.05,62906277.589,"-",20464869.841,20464869.841,"-",353007876.96,0,58422400,"-",0,0,960273871.63,864149477.49,10593660.245,-47226359.33,-62991876.008,-74237796.201,-2.7483838256,-7.0077569489,14.791406677
"BRKM5<XBSP>","Braskem","BRKM5",61291730496,32269413871,1710460121.3,14316362847,29629245361,18799770033,"-",1107350785.9,2179464126.9,"-",5901136124.1,-13134221.299,797326000,"-",0,0,16958513817,15742503269,2178330803.8,1761377484.5,3414885554.2,3414885554.2,-1.9496754377,1.7351808284,21.450963619
"BFRE3<XBSP>","Brazilian Fr","BFRE3",3136461291.1,7219370.5972,54185510.736,1433157197.5,575241914.42,46748720.156,"-",725874.58696,"-","-",557204615.72,0,230998000,"-","-","-",1128062179.2,"-",64907568.609,77689124.425,-18064690.193,-18064690.193,0.29686233778,0.39602588504,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",46899164512,15206362130,398152482.76,8819158811.6,15530833206,18110834588,"-",674734667.95,1282952517,"-",5530573723.6,-171196836.55,870184864,"-",0.25795961956,0.10466363385,22544848062,35306576335,1647416886.3,448958567.94,961542440.19,962973645.74,-5.3304980716,0.32358055573,40.573650262
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",13695.746923,0,-75326.608081,3423.936731,34239.36731,0,"-","-","-","-",13695.746923,"-",827030,"-","-","-",-23967.557117,"-",0,-75326.608081,-75326.608081,-75326.608081,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",13695.746923,0,-83886.449908,15407.715289,34239.36731,0,"-","-","-","-",13695.746923,"-",746003,"-","-","-",-35951.335675,"-",0,-83886.449908,-83886.449908,-83886.449908,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",11983.778558,0,-85598.418274,11983.778558,34239.36731,0,"-",0,0,"-",11983.778558,0,948373,"-","-","-",-34239.36731,"-",0,-85598.418274,-85598.418274,-85598.418274,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",318588752.97,69636025.234,11733831.177,118081306.04,145186901.17,212871282.47,"-",535846.09839,"-","-",4262801.23,0,36960000,"-","-","-",55000407.678,146163750.32,15315268.997,10586812.372,24179841.194,25361099.366,-6.4386909972,6.3990497223,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2822616402.4,1757792622.7,36961397.011,208269511.5,839369529.75,414607922.69,"-",26737521.932,52779984.708,"-",41352595.868,0,702560000,"-","-",0.02156536362,1774977361.2,"-",21344821.581,42821464.726,60916970.349,60684142.651,-2.4474341416,2.1096489705,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",19171037765,631361949.41,658904096.47,3027542439.7,9950680878.8,3763307067.9,"-",256100195.67,639163389.25,"-",3296045846.2,-187017136.21,441396800,"-",0.62147040382,0.099424975395,6115534482.4,28246472050,961271949.18,1035391619.5,1550779696,1550779696,-2.9382061212,1.5859495502,15.998344375
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3093206698.3,1163446853.3,-43232337.133,946691114.62,1178120134.2,931043723.75,"-","-","-","-",77884288.819,0,9183000,"-",1.4079642053,0.7744583646,593029265.74,489896676.67,73862875.129,-25706916.976,25564823.602,37296942.81,"-","-",55.005543583
"CEDO4<XBSP>","Cedro","CEDO4",985797607.99,534356685.92,21567377.468,310369592.85,148871057.09,383842139.19,"-",12699381.335,28346772.196,"-",34376324.779,-5906290.8609,3569059,"-",0,0,491543781.03,240007362.83,16761882.266,36357072.178,44922049.91,44922049.91,-2.8114353968,1.9295363011,"-"
"CEED3<XBSP>","Ceee-D","CEED3",6819069594.2,99210278.748,-107800936,1265649652.8,2309770599,1601108142,"-",66455188.011,133038773.65,"-",221532130.43,0,387229828,"-",0,0,3243649342.4,1823044338.3,93266324.583,-107800936,-73383523.986,-73383523.986,-124.30453492,20.887974191,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",6479028165.6,837830470.19,67448129.663,697454200.13,1999930004.4,604463502.45,"-",52814224.075,106419377.53,"-",109141407.23,0,387229828,"-","-",0,3781643961.1,"-",70343068.169,105429859.82,108542218.3,127517675.67,-81.9285064,13.410334852,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3165754781.8,0,123765041.01,1092852125.8,986497803.05,1590988697,"-",85822686.13,"-","-",61312435.041,0,51927546000,"-",3.3222919888,0.50051397179,1086404852.9,3911525895.6,77113903.055,187756706.55,256151554.72,256151554.72,-5.4427903944,2.6000350374,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8375635743.2,467218422.53,318004971.76,1794401354.2,3298535048.2,3349171648.5,"-",131270310.32,243144019.08,"-",581237227.64,-62012630.103,38571000,"-",2.8624785174,1.678411889,3282699340.8,2680269656.8,52696098.258,462994996.57,399917522.14,407272138.24,7.5206162004,3.5142420779,58.634916518
"GPAR3<XBSP>","Celgpar","GPAR3",11847694193,4034789299.3,-463501739.21,8067060293.2,3509550556.9,1703398251.8,"-","-","-","-",183630862.79,0,32780000,"-","-",0,212106032.61,"-",827948988.79,-451612118.91,77891136.693,67821338.767,0.16491039151,-0.07172228489,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6177589911.7,0,490554263.32,1154222767.8,2383643746,2480681536.8,"-",105556545.47,212539160.61,"-",147907218.9,-343333543.73,74612000,"-",0.62043456384,0.48859559791,2639723398,5875735633.7,141215134.56,603824938.25,670821108.27,670821108.27,-7.4452936087,3.8828643821,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1319927.6098,0,-145517.31107,350953.51492,7594291.6693,0,"-",0,0,"-",0,0,9188947,"-",0,0,-6625317.5744,31264903.126,0,-145517.31107,-145517.31107,-145517.31107,-0.035520115984,-4.4545454545,22.255588751
"CMIG4<XBSP>","Cemig","CMIG4",56590134654,13754537629,1587302829.1,17851118715,17869260444,10364124663,"-",797482799.75,1468891113.2,"-",6427612619.7,-799020147.35,682124000,"-",5.2679486842,1.278945989,20869755495,27122667119,1336713459.6,2444855174.9,3054800400,3054800400,-7.1630168773,2.5853062994,23.534301176
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",33036762604,28959466842,182483843.98,2807672630.6,11948791060,2369600469.5,"-",670437627.35,1088121957.2,"-",443485405.08,-77637765.374,327503000,"-",0.57270223323,0.24119023411,18280298912,12748304289,631154801.24,160139232.88,724441669.44,724441669.44,-1.1619533681,0.96022612379,42.114421791
"HGTX3<XBSP>","Cia Hering","HGTX3",1267900891.2,341664374.57,123497973.94,310066574.45,220054701.73,765842200.42,"-",18117761.212,35091927.556,"-",206761267.37,-44495769.787,54241000,"-",0.78323834956,0.21007108674,737779614.98,4364367177.3,20353591.897,186671318.6,180650325.86,180650325.86,7.2233835057,5.3743223263,26.820837726
"CIEL3<XBSP>","Cielo","CIEL3",5440263968.4,559371967.67,1537232890.3,2505765297.3,970742558.18,3292455848.5,"-",155479254.98,307575660.48,"-",361295515.82,-1230701530.5,1360064000,"-",0,0,1963756112.8,35391475454,135329387.32,2343795970.3,2075355906.6,2075355906.6,8.0649194717,15.835353254,13.072032111
"CMSA3<XBSP>","Cims","CMSA3",5664.9033214,0,-40794.494181,126850.008,0,0,"-",0,0,"-",1980.7473989,0,366243,"-","-","-",-121185.10468,"-",0,-40794.494181,-40962.267081,-40962.267081,-132.88306452,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",303511447.58,299378755.94,-334727478.75,9920856.6779,5900687588.4,39375.272406,"-","-","-","-",0,"-",102584864,"-",0,0,-5607096997.5,32678194.288,291996748.35,-335487592.71,-4213154.1474,-43490844.357,0.20724152803,-0.20724152803,0.30815430579
"CEEB3<XBSP>","Coelba","CEEB3",8963131927.2,0,709097296.98,2317998319,2932423765.4,3489140470.1,"-",147797652.93,273120585.16,"-",299221254.85,-724095851.83,188177000,"-",0.39161754062,0.23800507788,3712709842.9,11436433993,316128654.43,831840292.88,895034181.16,895034181.16,-15.0277534,3.1429513707,"-"
"COCE5<XBSP>","Coelce","COCE5",5090335922.5,58901983.583,406385338.63,1459220203.9,1540999220.7,2277472603.8,"-",100903415.46,"-","-",174185933.31,0,77855299,"-",10.554889639,4.7306310093,2090116497.9,3583233970.6,125601983.07,498092060.03,568202300.5,568202300.5,-7.7963984623,4.2277016253,44.819331808
"COGN3<XBSP>","Cogna ON","COGN3",1801583061.5,372813638.98,-12379243.25,268253459.09,191788392.05,508512811.47,"-",25650422.02,41025609.91,"-",95870228.467,0,427922000,"-","-","-",1341512106.9,1397151739.1,15435106.783,-4117283.919,-12745604.481,-12745604.481,-3.8880151844,-3.002617527,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6603952209.2,0,452512614.27,2118853598.9,2333441985.6,3357253851.2,"-",177382178.25,334967154.33,"-",305225127.91,-185558539.17,119823000,"-",7.4716860062,4.4577645927,2151656624.7,6449530423.9,136056973.88,675470814.35,784451296.55,784451296.55,-5.5604253993,4.4403168626,59.5354482
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",202982953.19,2025258.5764,23356384.41,35494240.121,63798213.108,114075300.06,"-","-","-","-",9458625.2193,"-",86466,"-","-","-",103690499.96,"-",19278475.764,33751456.325,51836690.138,51836690.138,-5.4242079302,4.7787063346,"-"
"CALI4<XBSP>","Const A Lind","CALI4",26871055.465,59918.892792,-7919565.6587,61019688.451,20978460.351,5729958.1192,"-",37663.30404,-107854.00702,"-",285898.71703,0,69000,"-","-",0,-55127093.337,"-",7368311.845,-7909293.8485,-943294.56938,-943294.56938,0.18009355509,-0.1686746988,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12151013900,203123334.6,401550739.96,1065518838.8,4467783762.3,2659393914.5,"-",227084043.84,471111438.59,"-",389465955.27,-166417020.87,114929000,"-",3.4200800662,1.4637672202,6617711299,4918870306.9,140920676,385064484.6,573262878.99,573262878.99,-68.38812605,4.5893111655,42.103388725
"CPLE6<XBSP>","Copel","CPLE6",28496992284,11370044747,956344904.23,2558615472.8,6852976839.6,5589349021.5,"-",470532793.28,804142356.7,"-",2020264764.6,-143795070.89,273655375,"-",0.8462756426,0.53895253184,18582767771,16692869318,200141085.7,1455428193.9,1048748396.7,1142682389,8.1861494048,3.9061124422,63.685223196
"CORR4<XBSP>","Cor Ribeiro","CORR4",37264415.411,8296198.6991,7801439.8415,1602402.3901,19543830.86,13397864.428,"-","-","-","-",7955516.9944,0,23153,"-","-",0,4899653.462,"-",44511.177502,9153894.8502,9140199.1033,8178072.8819,139.28571429,76.470588235,"-"
"CSAN3<XBSP>","Cosan","CSAN3",28245028204,10888565628,708754.90331,4196565174,13769327324,6847226337.9,"-",266041595.96,1064549864.7,"-",1805979396.3,0,406217178,"-",0,0,10168094013,15702831037,336619203.8,22527791.721,236087285.47,245944799.32,-7.54968903,4.6736526688,34.584131249
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2549518072.9,0,219106271.26,522590327.34,859925133.92,878535942.02,"-",10213603.268,46873693.847,"-",104454037.85,-376891547.63,168074000,"-",0.52638956828,0.088313904303,1167002611.6,2821590076.4,35876009.067,260979305.51,244693350.45,244693350.45,10.427477795,4.9731133246,16.777289982
"CTNM4<XBSP>","Coteminas","CTNM4",5714471653.4,2222573202.3,18879587.134,977486001.57,1048844266.9,2287280470.6,"-",105455539.34,"-","-",182043868.11,-1330199.42,116675000,"-",0.18494603796,0.059144945947,2597314517.7,926842022.67,69117298.819,26292410.157,28721693.268,28721693.268,-0.78401825273,0.79620648777,31.979569067
"CPFE3<XBSP>","CPFL Energia","CPFE3",32499151466,9355167547,1434675713.4,5865532318,15006690123,9837456427,"-",572216866.32,1065873216.3,"-",2358149113.1,-1111260921.6,481137130,"-",0,0,11189738527,32461683828,630728521.11,2259202477.4,2543613494,2543613494,-8.0495062578,3.6827738412,31.890375845
"CPFG3<XBSP>","CPFL Geracao","CPFG3",12089170754,9249984210.6,192661495.91,1332447234.4,7244820718.9,836876903.81,"-",150678895.69,231819348.34,"-",959344272.8,-95603161.402,2.05487716E11,"-","-",0,3210676831.7,"-",240649681.17,290156382.36,503767235.16,503767235.16,-2.8813260093,2.5835841829,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3202510742.6,0,274021080.52,1376752975.7,1141723686.7,2013778116.5,"-",55712586.518,106015353,"-",226952222.27,-225878818.11,53031259000,"-","-",0,684034080.11,"-",76268190.682,407181403.92,441961753.23,441961753.23,-9.5174491304,4.0171288744,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",2429344741.5,1320470303.8,-6455832.7062,108963362.52,788934941.71,77295371.701,"-",11786902.196,"-","-",632731524.1,0,708403000,"-","-","-",1531446437.2,"-",22688716.748,-3771466.3091,-10299201.686,-10299201.686,-3.077185017,-1.4127149557,"-"
