"Ativo","Nome","Código","Ativo Tot| < Mar 2004| personalizado| consolid:sim*","Imobil| < Mar 2004| personalizado| consolid:sim*","Lucro Liquido| < Mar 2004| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2004| personalizado| consolid:sim*","PasNoCir| < Mar 2004| personalizado| consolid:sim*","Receita| < Mar 2004| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2004| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2004| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2004| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2004| personalizado| consolid:sim*","DpInCP| < Mar 2004| personalizado| consolid:sim*","DivPag| < Mar 2004| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar04","Dividendos| < Mar 2004| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar04|1 tri","Divid por Ação|31Mar04|1 tri","Patrim Liq| < Mar 2004| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar04|personalizado","DesFin| < Mar 2004| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2004| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2004| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2004| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2004| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2004| de 12 meses| consolid:sim*","Fechamento|31Mar04|ajus p/prov ed"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",33308113976,9806370938.4,715360889.91,9326478024.1,13218286590,5559679951.5,"-","-","-","-",3160381901.6,"-",37532160000,"-",0.75040881938,0.054852875641,10202993884,64172985470,770831203.7,1024339754.9,1532613975.2,1492297088.2,-3.9853437908,2.5503791006,7.291126829
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",9907833931.2,3408803348.3,-7901546.9595,2737680801.7,4686170854,1089855282.7,"-","-","-","-",76972653.506,"-",4.235186511E12,"-",0,0,2483982275.6,4668544611.6,278346005.23,1116395.4742,158464832.39,157538411.77,-0.3100116681,0.16629943921,33.50857034
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3",1350.9323386,0,-9369.7477302,4299.0607233,0,0,"-","-","-","-",1350.9323386,"-",16500003,"-","-","-",-2948.1283847,"-",1402.5304487,-9369.7477302,-7967.2172815,-7967.2172815,"-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",1175029.6903,0,-443274.6736,8865493.4719,28923086.11,0,"-","-","-","-",0,"-",88485000,"-","-",0,-36613549.892,"-",239227.60162,-560543.10576,-321315.50414,-204047.07197,1.7878787879,-1.7878787879,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",86562865.889,133686.01267,13185662.513,27032718.983,6670228.4217,0,"-","-","-","-",23453.686434,"-",308195532,"-",11.811023622,14.605734791,52859918.484,89058597.102,187629.49147,13185662.513,-412784.88123,13373292.004,-56.318181818,55.927083333,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5507404029.8,1979563841.4,123835464.37,1817498868.2,1941545415.7,1103106615.5,"-","-","-","-",46677526.74,"-",39091735000,"-",4.8288729217,0.0014653661193,1748359745.9,1186274829.4,104387667.57,193349845.59,213817877.74,214169683.04,-9.8816530732,1.2280688005,"-"
"BTTL3<XBSP>","Battistella","BTTL3",714354726.76,321897155.56,5345095.1382,190781666.93,151384164.45,258112509.94,"-","-","-","-",43825558.47,"-",137898000,"-","-","-",338962057.81,"-",18127354.245,8914746.2134,18657407.558,19447796.791,-0.76821418121,0.47363199038,"-"
"BALM4<XBSP>","Baumer","BALM4",73869730.791,9838821.4589,1409566.5547,21171642.744,10973979.882,19342255.202,"-","-","-","-",3243644.8338,"-",440000000,"-","-",0.053747633068,41724108.165,"-",307243.29228,2178847.4697,2303152.0078,2310188.1137,-11.81642512,4.2687609075,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",501608682.49,60662959.961,13185662.513,64997201.214,12179499.365,43227489.466,"-","-","-","-",705955.96165,"-",454750,"-","-",0,424431981.92,"-",513635.7329,14897781.622,7033760.5614,10476761.729,0.14019792648,2.1715328467,"-"
"BIOM3<XBSP>","Biomm","BIOM3",22508502.87,2223409.4739,"-",4010580.3802,1873949.546,"-","-","-","-","-",403403.40666,"-",8865000,"-","-","-",16623972.944,"-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1697505117.6,29959739.05,-51816229.438,418615467.68,1907739272.1,233157787.57,"-","-","-","-",3030216.2872,"-",40753902000,"-",0,0,-628849622.13,271455503.72,43769269.622,-50753777.442,-5429528.4094,-9294695.9337,21.614366613,-14.73862052,6.6608469471
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",2569506143.1,893585.45312,-51924116.395,19471250.477,17888126.643,0,"-","-","-","-",1175029.6903,"-",1.507282E12,"-",0,0,2532146766,4626750269.5,994436.30479,-51924116.395,-10397019.196,-54316392.412,-2.8421106557,-13.745787908,20.228804549
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",35617009791,12386342116,22585900.036,11501833239,17764255998,5584604184.1,"-","-","-","-",4308207661,"-",76568188000,"-",0,0,5695723059.7,12040032413,1100700267.3,107488244.92,1025941641.7,976388693.08,-1.3453498856,1.1981970008,43.975662063
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6362323735.5,2122985479.3,188380009.43,2936453139.6,1447535727.6,2545665470.9,"-","-","-","-",1577462114.4,"-",44508889,"-",0,0,1978334868.3,3179377165.1,103271272.1,240217347.19,282483235.51,281584959.32,-2.9056338865,2.1471805626,11.726843216
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",302552.55499,0,0,2345.3686434,288480.34313,0,"-","-","-","-",2345.3686434,"-",500000,"-","-","-",11726.843216,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",323660.87278,0,0,21108.31779,290825.71178,0,"-","-","-","-",11726.843216,"-",500000,"-","-","-",11726.843216,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",6949327.2903,0,-544125.52526,65670.322014,7453581.5486,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-569924.58034,"-",333042.34736,-544125.52526,-211083.1779,-211083.1779,0.89436619726,-0.89436619726,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",236600788.74,99218475.089,-16518431.355,229149552.56,141334259.82,66052617.103,"-","-","-","-",7233116.8961,"-",184800000,"-","-","-",-136803007.6,"-",7962526.5442,-15638918.114,-8084485.7137,-8940545.2685,-3.1116874136,-0.83470921065,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2868683712.7,2595954865.3,19773803.032,549519873.14,763560560.9,216182009.33,"-","-","-","-",51952260.819,"-",573654000,"-","-","-",1555603278.6,"-",20608754.269,25836580.975,42547332.559,42432409.496,-1.3427237967,0.51023504274,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",5524166379.5,4122468536.7,121255558.86,1393341294.4,2491393640.5,777034703.76,"-","-","-","-",479717011.58,"-",84818003,"-",2.4244294517,0.086891950566,1618801582.1,4863825899.2,113056150.08,176686001.38,276059270.8,276296153.03,-3.8104872084,1.751092458,3.5840164581
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2816658745.4,974233299.29,7803041.4765,677147798.61,1442753521,452531843.63,"-","-","-","-",58866407.58,"-",4591730000,"-",0,0,696757425.83,160376196.15,71887894.288,3480527.0667,25620807.06,32363741.91,-4.5210676263,0.22761312337,"-"
"CEDO4<XBSP>","Cedro","CEDO4",771527778.18,378399431.55,243918.33891,193307628.95,165231220.92,224899744.58,"-","-","-","-",28362543.004,"-",1784628000,"-",2.2141542826,0.42628550851,377210329.65,192538085.36,9292350.565,-173557.27961,5828241.0788,6029942.7821,-4.0587825279,1.7170237861,19.252746381
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",8101827369.4,4232858002.6,-13654736.241,2100749039.2,5349058811.2,1015467225.4,"-","-","-","-",239828016,"-",3.87229828E11,"-",0,0,652019518.96,862786861.55,98111461.089,-7305823.3241,40115185.276,41182328.009,3.0550826239,-0.32370010611,81.76236535
"CEGR3<XBSP>","Ceg","CEGR3",2364110484.2,1347334543.1,-6616284.9429,793764218.29,939376430.51,555556852.03,"-","-","-","-",114139710.39,"-",51927547000,"-",4.2754752752,0.2417926853,630969835.39,1468339801,49060421.282,56755575.801,92778092.794,50247177.815,-5.9467013741,1.4454113596,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7413231826.5,3094242505.8,127013438.88,1818530830.4,3643513769.9,1493694927.9,"-","-","-","-",270641469.23,"-",771432000,"-",0,0,1951187226.2,1769143689.9,88615063.452,182136638.11,139199974.35,148745624.73,-12.291336096,1.8772214318,45.96922541
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6431732575.1,2163147572,19619008.702,1821188133,2019728279.4,736227634.73,"-","-","-","-",116262269.02,"-",71329792000,"-",0,0,2590816162.6,1321627794.2,91056592.21,30592988.584,53842627.946,53038166.501,-2.4419108151,4.8573767189,18.528412283
"MAPT4<XBSP>","Cemepe","MAPT4",1855186.5969,0,-225155.38976,982709.46157,8175955.0908,0,"-","-","-","-",4690.7372867,"-",9188948000,"-",0,0,-7303477.9554,8405073.4968,187629.49147,-225155.38976,-37525.898294,-37525.898294,72.244161359,-71.938689218,9.1469377091
"CMIG4<XBSP>","Cemig","CMIG4",36371911251,18703017942,695221209.37,8490656655.3,11739986662,3809549452.3,"-","-","-","-",1048558031.6,"-",1.62084691E11,"-",0,0,16077483287,16663049882,395121909.98,1151151492.2,1089414353.4,1072318961.3,3.3279990295,2.6884095287,14.833282858
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",46276316253,42210371101,-263056547.04,6516838967.1,23355103553,1041808060.6,"-","-","-","-",108522552.49,"-",93698262000,"-","-","-",16404373733,2221507944.1,528315395.24,-285020924.38,184470279.91,163258765.9,-1.6958080673,1.5099587703,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1561506571.5,546785173.3,-27977902.547,331745358.5,1213531262,180872484.41,"-","-","-","-",38773634.412,"-",3.30946814E11,"-",0,0,16129100.16,227912432.06,62039691.354,-28625224.292,14128500.707,14163681.237,-0.89627146517,0.43081904415,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",56288.847441,0,-16745.932114,11825.348699,0,0,"-","-","-","-",46846.393283,"-",210000,"-","-","-",44463.498741,"-",0,-16745.932114,-18903.671266,-18903.671266,-31.347951114,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",69099250.971,56396734.398,-99624223.864,3132256240.8,746115708.93,75051.796588,"-","-","-","-",32835.161007,"-",102584000,"-","-",0,-3809272698.8,7251843.1378,96070990.37,-98669658.826,-2624467.5119,-3579032.5498,0.64105502736,-0.6407705898,"-"
"CEEB3<XBSP>","Coelba","CEEB3",9781979104.5,3566189311.1,139054561.5,3975345907,1917505387.1,1129313764.7,"-","-","-","-",113614347.82,"-",18817734000,"-",17.874706134,2.819745635,3889127810.3,2991280343.6,171176730.44,184362392.95,250267251.83,284375948.01,-2.4970751078,1.0245306818,"-"
"COCE5<XBSP>","Coelce","COCE5",5801102818.2,3473162609.2,29042699.911,1386685138.2,1686634334,753489547.95,"-","-","-","-",477821953.71,"-",1.557106E11,"-",2.4554415606,0.54479341971,2696723629.1,1698078499.9,81163827.272,47456189.13,71472764.038,70215646.445,-4.3094904161,1.1179355882,22.187187366
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5274651991,2560570288.6,86701242.639,1649884752.7,1399640954.6,1128715695.7,"-","-","-","-",230596645.02,"-",11982280000,"-",0,0,2225126283.8,4861795435.3,81048904.209,131551727.2,204396531.9,170731110.39,-2.0198204003,1.8198580634,40.488746108
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",178640354.85,138870349.21,6008485.0044,46587525.564,63662104.804,30949909.13,"-","-","-","-",26691059.752,"-",83880,"-","-","-",68390724.485,"-",2268001.9679,11696585.616,13305876.728,13305876.728,-4.7724259819,3.4591771484,"-"
"CALI4<XBSP>","Const A Lind","CALI4",112680891.1,4547669.7995,-138376.74996,79693281.133,13950252.69,5661719.9051,"-","-","-","-",1679283.9486,"-",69000000,"-",0,0,12535995.398,5040322.2308,412784.88123,-501908.88968,-93814.745735,-93814.745735,-0.83451957296,0.53846153846,"-"
"CSMG3<XBSP>","Copasa","CSMG3",6290557800.4,5347843910.3,50207306.548,766759643.73,2240202313.4,645532229.29,"-","-","-","-",75035379.007,"-",15625490,"-","-","-",3283595843.2,"-",64352224.837,69868531.886,128125143.61,128838135.68,-1.8455710628,1.2600409858,"-"
"CPLE6<XBSP>","Copel","CPLE6",21627408851,12307338373,210405366.36,3055201499.4,6967461680.6,2062929969.9,"-","-","-","-",809942571.19,"-",2.7365537627E11,"-",0,0,11604745670,5810601957.1,242654185.21,333115053.79,378734819.27,393130692,4.6396953186,1.4738976746,25.658332958
"CORR4<XBSP>","Cor Ribeiro","CORR4",16706060.847,7608375.8791,-515981.10154,7526287.9766,19044393.384,349459.92786,"-","-","-","-",1273535.1733,"-",463073000,"-","-",0,-9864620.514,"-",356496.03379,-508944.99561,-173557.27961,-173557.27961,0.7707253886,-0.70082449941,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2557765227.7,746556638.24,29162313.712,885676870.06,660493335.87,275930275.52,"-","-","-","-",19933288.1,"-",168074000,"-","-",1.6644918369,1011595021.7,"-",41843721.966,45849611.609,38963609.272,37270253.112,"-","-","-"
"CTNM4<XBSP>","Coteminas","CTNM4",4528838834.6,2349648941.1,80448489.836,617507419.37,540649688.93,680656470.1,"-","-","-","-",238810126,"-",6076838000,"-",0,0,3368995406.3,2960696957.3,37952755.387,118560730.29,137166539.74,137938166.02,-7.3403506957,9.4702035369,106.01066268
"CPFE3<XBSP>","CPFL Energia","CPFE3",28923792066,7372262927,-28048263.606,6260412777.2,14255812008,3777772052.5,"-","-","-","-",1822001976,"-",4118697977,"-","-","-",7956170595.2,"-",697681501.08,83424762.644,538191742.59,538585764.52,"-","-","-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5354783856.1,1884965742.6,39416265.42,513760037.44,3181314316.7,192306156.54,"-","-","-","-",332214432.23,"-",1.37487533E11,"-",0,0,1659709502,2003574452.8,95770783.183,68409712.59,156991940.88,158094264.14,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3633829742.8,1407845054.1,82775095.53,1498341103.2,1512129525.4,1081590203.6,"-","-","-","-",141702482.69,"-",53031259000,"-",4.9544075702,0.0011674525767,623359114.14,1249624280.8,55317864.822,150490579,165022483.12,164361089.16,-56.82973403,2.2291833859,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1121801549,733502316.37,28008392.339,145426928.1,72565705.826,166751019.81,"-","-","-","-",77211881.108,"-",2321291000,"-",0,0,903808915.04,547151222.43,2605704.5628,41402792.661,41353539.92,41660783.212,-22.767214398,35.098311218,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1601201935.8,181107021.27,22576518.561,324083039.14,299620844.19,123894098.58,"-","-","-","-",101976628.61,"-",79778000,"-","-","-",719383197.14,563964694.15,8952272.1117,25817818.026,22998684.917,23155824.616,-149.24907063,1.8597368909,"-"
"DASA3<XBSP>","Dasa","DASA3",879639891.17,361153935.92,1003817.7793,230111153.71,319188254.78,232794255.43,"-","-","-","-",69329097.098,"-",4730112,"-","-","-",330340482.68,"-",17397944.596,3858131.4183,18193024.567,17393253.859,"-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",346392185.68,45418063.779,2181192.8383,119250268.67,5502234.8373,320752615.67,"-","-","-","-",5141048.0663,"-",4777000,"-","-",0.039940463329,221639682.17,146334292.13,9876347.3572,2622122.1433,9494052.2683,10340730.348,-2.484954261,1.3761498467,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",709061229.74,162381598.02,11670554.369,133474929.49,27567463.034,150664136.28,"-","-","-","-",152214424.95,"-",408198000,"-",0,0,547404350.62,336665677.13,4864294.5663,18657407.558,12477361.182,12521923.186,1.923297491,1.1460914139,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",34774780.875,18706660.299,-5460018.2018,15728042.122,21310019.494,3386712.321,"-","-","-","-",98505.483021,"-",19218000,"-","-","-",-2263280.7408,"-",884203.97855,-4976872.2612,-4099704.3886,-4582850.3291,3.7408231368,-2.9294425087,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3",200897241.88,156377454.3,9226680.243,63498510.65,60008602.109,57686687.152,"-","-","-","-",5035506.4773,"-",26987000,"-","-","-",68670048.509,"-",6569377.5701,13980742.483,21575046.15,20646280.168,"-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",1073925538.8,358480215.66,25149387.963,242485318.67,254116001.77,335791119.41,"-","-","-","-",81783004.594,"-",629703000,"-",0,0,577324218.41,1120866457.1,9278278.3531,36866849.705,39669565.234,38757216.832,-4.4694170575,2.803314121,"-"
"EKTR4<XBSP>","Elektro","EKTR4",8379235227.2,4890292977.8,22996339.548,2027533666.3,6096122049.1,1182178373.9,"-","-","-","-",918666825.39,"-",1.37791862E11,"-",0,0,255579511.8,3084570434.8,318620675.57,70928638.513,261562547.21,258351737.54,8.1933991847,0.54586049912,"-"
