"Ativo","Nome","Código","Ativo Tot| < Mar 2000| personalizado| consolid:sim*","Imobil| < Mar 2000| personalizado| consolid:sim*","Lucro Liquido| < Mar 2000| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2000| personalizado| consolid:sim*","PasNoCir| < Mar 2000| personalizado| consolid:sim*","Receita| < Mar 2000| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2000| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2000| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2000| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2000| personalizado| consolid:sim*","DpInCP| < Mar 2000| personalizado| consolid:sim*","DivPag| < Mar 2000| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar00","Dividendos| < Mar 2000| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar00|1 tri","Divid por Ação|31Mar00|1 tri","Patrim Liq| < Mar 2000| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar00|personalizado","DesFin| < Mar 2000| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2000| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2000| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2000| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2000| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2000| de 12 meses| consolid:sim*","Fechamento|31Mar00|ajus p/prov ed"
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",468119344.24,23942354.306,-59176893.746,41473297.412,219624866.22,3539391.165,"-","-","-","-",322064.67449,"-",76227000,"-","-",0,207021180.61,"-",4615153.5828,-62082116.325,-38485068.474,-55916403.949,15.128426927,-12.092450094,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",87558428.153,199215.26257,2573197.1415,102927.88566,2646242.7378,0,"-","-","-","-",242378.56946,"-",360623000,"-","-",0,84809257.53,"-",53124.070018,2573197.1415,-587685.02458,2613040.194,38.507936508,-24.755102041,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",8525722625,5204694629.6,8088139.6603,1781987164.2,4811964981.2,1759811185.2,"-","-","-","-",15000909.271,"-",36947082000,"-",0,0,1931770479.6,1656095137.4,109007271.42,23195297.072,87326010.347,81243304.33,-1.7271369607,1.1851176452,0.044823435241
"BTTL3<XBSP>","Battistella","BTTL3",1794388314.3,1286738021.4,-16129795.759,522007072.76,647479485.64,296714532.32,"-","-","-","-",9854514.9884,"-",137898000,"-","-","-",522940064.24,"-",46015405.399,-15887417.189,18985214.523,15243287.84,-0.83878630817,0.4891379636,"-"
"BALM4<XBSP>","Baumer","BALM4",65737716.393,7098703.8562,1915786.775,18905528.418,9170542.5869,16611232.644,"-","-","-","-",2088440.0026,"-",440000000,"-","-",0,37661645.389,"-",278901.3676,2901902.3248,2911863.0879,2925144.1054,12.351648351,4.6160164271,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",727351524.91,95935429.944,30665869.418,151310632.43,17487779.799,50564153.894,"-","-","-","-",2144884.327,"-",454750,"-","-",0,558553112.68,"-",1215213.1017,14678844.596,1846061.4331,1968910.8451,0.30089386882,2.4921793535,"-"
"BIOM3<XBSP>","Biomm","BIOM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",4157924673,357976545.82,26738008.491,1066206725.7,503901725.65,303291956.24,"-","-","-","-",24490196.278,"-",39531902000,"-",0,0,2587816221.5,1666950806.6,90818917.951,38989747.139,25237253.513,27252647.919,-0.86708654731,-0.92068167473,42.167230067
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",3310721925.8,0,12985514.865,0,0,0,"-","-","-","-",0,"-",1.090615334E12,"-","-","-",3310721925.8,"-",0,12985514.865,0,12985514.865,"-","-","-"
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",12036201014,5667229306,367894145.64,1478887782.7,3247444517.9,2115808859.4,"-","-","-","-",2868699.781,"-",1737796000,"-",2.871921658,0.71635523586,7309868714.3,3487049526.9,73912182.667,488426020,454423294.94,470563051.46,-3.2328820169,1.5203398007,24.943411456
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6316943322.8,2548504409.7,24081804.99,2737924921.9,1818373831.9,1327517385.7,"-","-","-","-",978425840.58,"-",2.2254444206E11,"-","-",0.0080048532751,1760644569.1,1847260352.8,58044687.004,45328112.743,61275294.512,57304270.278,-3.5575922639,0.92110162978,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",355997674.21,133812891.86,1152128.2685,87100233.049,181584711.83,91240590.256,"-","-","-","-",2124962.8007,"-",184800000,"-","-","-",87050429.234,42950810.793,8785393.0793,1092363.6898,8008453.5553,8048296.6078,"-","-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3763106584.6,3322983625.2,28155757.11,432778556.66,1279928179.7,231192632.47,"-","-","-","-",77952932.243,"-",573654000,"-","-","-",2050399848.2,"-",56547252.28,-56059174.887,-11992758.806,-11979477.789,-0.25361830366,0.23276803261,"-"
"CCRO3<XBSP>","CCR SA","CCRO3","-","-","-","-","-","-","-","-","-","-","-","-",7148386,"-","-","-","-","-","-","-","-","-","-","-","-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2108192195.9,1534505363.8,7284638.1013,390219536.06,240788167.61,337022420.45,"-","-","-","-",14247211.528,"-",4591730000,"-",0,0,1477184492.2,401287559.46,6959253.1724,15581953.787,17242080.975,17965896.429,-99.717717718,4.4339698224,"-"
"CEDO4<XBSP>","Cedro","CEDO4",760567349.69,383170636.02,12311503.226,178466992.97,94657132.01,171564184.12,"-","-","-","-",56763068.815,"-",1786180000,"-",1.8650649204,0.29913556311,438901105.73,235180963.15,4279807.8908,16720801.038,19284037.417,20618779.676,-1.558282909,1.2917238442,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",12440993147,7303480544.8,-15309692.928,2592504420.7,7153567739.5,726700755.05,"-","-","-","-",458809350.97,"-",3.87229828E11,"-",0,0,2694920987.2,1436167943.8,-27634477.173,-20741629.088,-141007883.1,-139908878.9,-2.3336572055,-1.3092785897,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1157095369.1,817303856.47,23650171.921,261410267.54,445943365.26,236319105.22,"-","-","-","-",3124359.368,"-",49036264000,"-","-","-",449741736.27,"-",14054636.774,25174168.68,36469674.068,36482955.085,-4.6383116283,3.6219978363,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8034929263.7,3966176662.5,-15103837.157,1673212310.6,2572765508.4,923957067.54,"-","-","-","-",39650477.76,"-",771432000,"-",0,0,3788951444.6,1850145483.5,116633895.72,-21787509.216,25031397.742,30343804.744,-28.275174476,0.21904011616,44.491409749
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",3917916765.1,2281635644,-491975371.93,898859264.71,1226824031.2,596483698.67,"-","-","-","-",448659333.34,"-",71329792000,"-",6.310415304,1.8856965625,1792233469.2,2131497486.3,65551782.148,-687229571.03,-645633424.21,-655580906.32,3.2482732269,-1.7597808952,29.882289385
"MAPT4<XBSP>","Cemepe","MAPT4",150706346.13,0,-4170239.4964,9960.7631284,0,0,"-","-","-","-",0,"-",9188948000,"-",0,0,150696385.37,15288383.721,0,-4170239.4964,-4153638.2246,-4180200.2596,-352.25,2113.5,"-"
"CMIG4<XBSP>","Cemig","CMIG4",38431721947,30722961192,273442869.4,5225363213.1,7735561848.1,2630923084.1,"-","-","-","-",730080774.01,"-",1.58931714E11,"-",0,0,25470796886,14083211573,167905263.8,491640026.24,447088853.02,410675623.28,9.7592569812,2.0468278335,12.390864189
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",65904276954,56518771138,321214689.37,7971429398.7,21792911270,988765112.71,"-","-","-","-",1216816784.5,"-",93698262000,"-","-","-",36139936285,2992588395.7,472209897.63,834369963.96,1113845735.6,-26435865.343,-1.5195363217,0.36673912707,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1680805732.3,619449898.19,11325387.677,692937088.3,549143511.78,290651747.83,"-","-","-","-",176003364.23,"-",3.30946814E11,"-",0,0,438725132.25,660747055.72,17989138.21,15223366.314,26233329.826,27697562.006,-0.19303478124,0.1187228467,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",21900.397865,0,-20565.655606,91167.54466,0,0,"-","-","-","-",175.97348194,"-",50000,"-","-","-",-69267.146795,"-",0,-20565.655606,-20565.655606,-20565.655606,-575.08695652,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",291468530.41,247754061.29,-89148830,2869413635.7,827855624.88,2164805.8532,"-","-","-","-",451554.59516,"-",102584000,"-","-",0,-3405800730.1,"-",82196217.336,-82216138.862,-86326.61378,-7019017.7512,-0.0038206694775,0.0038186978582,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8588286178.2,4911931200,89464254.165,1333659856.3,3559319331.7,866735803.62,"-","-","-","-",96868421.424,"-",18817734000,"-","-",0,3695306990.2,"-",46745861.362,173612781.07,190469712.54,186100257.78,-2.2655785115,1.7366490435,"-"
"COCE5<XBSP>","Coelce","COCE5",5888344966.4,2423925145.3,55056458.065,614618928.08,1137549031.6,512172479.3,"-","-","-","-",57526727.321,"-",1.557106E11,"-",1.0687840067,0.35878118846,4136177006.8,2327948428.2,16322370.513,41599467.079,78816198.381,75930897.328,-9.1504994865,3.041458495,33.56910154
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",2103689930.9,1661551577.2,40019025.996,563762591.8,569915023.16,329601651.92,"-","-","-","-",28046188.715,"-",11982280000,"-",0,0,970012315.99,2148347806.5,13739212.608,44371879.483,56059174.887,56261710.404,1.9305572832,-1.7474736101,17.891314031
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",61467869.266,5959856.6052,-876547.1553,17501060.817,26668283.149,5026865.1255,"-","-","-","-",39843.052514,"-",69000000,"-","-",0,16910055.538,"-",229097.55195,-886507.91843,-683972.40149,-683972.40149,"-","-","-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",25948156498,19100968551,334711523.4,2372408078.4,7876390437.5,1501286218.7,"-","-","-","-",1042005391.6,"-",2.73655376E11,"-",2.8679228136,1.4045294162,15699357982,11114151047,86502587.262,510190287.44,459387075.23,445671104.4,7.1654602663,2.9425423437,48.973752345
"CORR4<XBSP>","Cor Ribeiro","CORR4",31163907.574,15558712.006,-242378.56946,10528526.626,27694241.751,551162.22644,"-","-","-","-",441593.83203,"-",463073000,"-",0,0,-7058860.8037,922512.13665,19921.526257,-249019.07821,-229097.55195,-222457.0432,11.75,-10.846153846,39.843054406
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",1715532272.8,1003012324.2,40005744.978,671063252.47,395419054.42,261267496.6,"-","-","-","-",7888924.3977,"-",168074000,"-",0,0,649049965.96,2013394199.2,25522795.389,58748580.932,79025374.407,80944481.436,-4.7432700482,1.9435139764,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",3793374023.5,2279009322.8,47164213.413,463451066.59,376945159.07,436394313.67,"-","-","-","-",344492992.8,"-",4128287000,"-",0,0,2902244311,1927213849.5,5030185.3799,75675237.741,69961079.96,70020844.539,-7.5102692349,2.2724755281,71.277203203
"CPFE3<XBSP>","CPFL Energia","CPFE3",3284518478.3,0,-155391225.06,3790704539,0,0,"-","-","-","-",25997591.765,"-",53980,"-","-","-",-506186060.66,"-",166115646.69,-155391225.06,-1251735.8998,7785996.5121,"-","-","-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1031344054.8,720395591.99,12988835.119,291066779.63,51171760.445,183762798.7,"-","-","-","-",8187747.2916,"-",2321291000,"-","-",0,689105514.75,347513241.18,909749.69906,19576219.802,21110177.324,20754910.105,-4.762962963,4.2409094854,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1381235781.2,292667142.24,40882292.133,238998550.5,464394018.83,113722032.63,"-","-","-","-",183344446.65,"-",72528000,"-","-","-",651035478.08,651621266.79,-76365.850651,46702698.055,33587693.269,33587693.269,8.4296216604,2.0360329147,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",319647529.3,18626627.05,2038636.187,44919721.455,4904015.7136,146184159.67,"-","-","-","-",5680955.2376,"-",4987000,"-",0,0,269823792.13,207431714.76,1872623.4681,2712647.8253,3360097.4287,4137036.9527,-6.2367256637,3.5608421053,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",728214791.05,165843385.83,14147603.896,77527939.683,70910672.711,138169065.61,"-","-","-","-",249895625.37,"-",357412000,"-","-",0,578680494.71,"-",4960460.038,22172658.724,13523396.074,13287658.013,1.8925406204,1.7557382665,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",8161185.2566,405071.03389,"-",650769.85772,0,"-","-","-","-","-",1457591.6711,"-",7942000,"-","-","-",7510415.3988,"-","-","-","-","-","-","-","-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",520429951.93,208458850.75,8380322.0454,144371300.78,35088448.247,142800820.46,"-","-","-","-",12832783.163,"-",1.34271E11,"-",13.048524349,4.8523351777,340970202.9,249655776.86,5093270.213,9001209.6137,9140660.2975,9920920.0759,87.4962406,1.9017813368,37.186850006
"EKTR4<XBSP>","Elektro","EKTR4",8993403695.7,3706277110.7,40108672.864,863183131.44,3585828242.7,949005066.55,"-","-","-","-",238932145.42,"-",1.36663262E11,"-",2.8073688496,0.7185030738,4544392321.6,1750807047.4,138972567.17,67623620.879,87259605.26,81322990.435,0.91881405801,-0.12195127184,"-"
"ELET3<XBSP>","Eletrobras","ELET3",2.3438376879E11,58303666.845,711384421.62,6653982344.5,29243714822,1800766522.9,"-","-","-","-",2215589143.9,"-",5.3750252E11,"-",2.6483573473,1.3629490889,1.9848607162E11,56029474727,946265856.69,958278537.03,927167753.52,1443958706.7,-0.17417419786,0.13625100504,51.429604021
"LIPR3<XBSP>","Eletropar","LIPR3",338878442.65,152731.7013,-12587084.34,88471498.107,131422308.71,0,"-","-","-","-",4100514.1545,"-",10390847000,"-",0,0,118984635.82,179401327.65,10193180.934,-12587084.34,-2553275.6153,-2553275.6153,0.01586102719,-0.015814576186,17.265322803
"ELPL3<XBSP>","Eletropaulo","ELPL3",28218005239,17635132688,102210710.71,5972881963.1,12917728551,3491187711.9,"-","-","-","-",259421435.17,"-",41835972000,"-","-","-",9327394723.9,18141133375,375650259.86,175631495.73,484870027.57,476918018.33,-2.8228821039,2.1940090735,"-"
"EMAE4<XBSP>","Emae","EMAE4",3663578639.4,2812707011.2,10030488.47,193846411.24,436862469.54,289622468.98,"-","-","-","-",67626941.133,"-",36947082000,"-",0,0,3032869758.6,612141793.32,1633565.1531,17909452.105,16461821.197,16461821.197,-0.028673835127,-0.1127753304,16.568068713
"EMBR3<XBSP>","Embraer","EMBR3",11921303612,1263330228.1,323920696.68,7053528475.2,2229368199.6,3428122800.3,"-","-","-","-",2193423125.7,"-",489552874,"-",2.352910505,0.69919738047,2637165162.3,13809570922,32478728.307,498380142.62,603525958.21,604867340.97,-4.7998248634,3.2666454542,25.848197531
"ENAT3<XBSP>","Enauta Part","ENAT3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
