"Ativo","Nome","Código","Ativo Tot| < Dez 2006| personalizado| consolid:sim*","Imobil| < Dez 2006| personalizado| consolid:sim*","Lucro Liquido| < Dez 2006| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2006| personalizado| consolid:sim*","PasNoCir| < Dez 2006| personalizado| consolid:sim*","Receita| < Dez 2006| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2006| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2006| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2006| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2006| personalizado| consolid:sim*","DpInCP| < Dez 2006| personalizado| consolid:sim*","DivPag| < Dez 2006| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez06","Dividendos| < Dez 2006| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez06|1 tri","Divid por Ação|30Dez06|1 tri","Patrim Liq| < Dez 2006| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez06|personalizado","DesFin| < Dez 2006| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2006| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2006| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2006| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2006| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2006| de 12 meses| consolid:sim*","Fechamento|30Dez06|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",313660902.83,130444941.74,-7003686.9211,43551568.714,82339652.779,94265675.056,6938517.4004,"-",6938517.4004,"-",63507697.862,"-",182155000,4075131.5874,"-",0,187726913.84,"-",7243999.5284,-12636777.361,-16166114.213,-9755062.6205,-2.7639930756,-1.3466404273,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",4550078907.6,2697464213.5,-666154693.77,409429549.96,3280234505.6,815474357.94,192710345.62,"-",192710345.62,"-",33598960.984,"-",707543040,0,"-","-",860414852.06,"-",443169032.72,-666160803.42,-292138668.64,-303797903.19,0.8383943977,-0.68551248116,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2155634636.2,409737068.63,257863573.88,340197117.02,272638726.14,2766541868.8,76415336.043,76415336.043,76415336.043,"-",522254282.56,-103529929.72,17770010,102729566.54,0.49422852471,0.039171847927,1542798793,4677279201.5,48852701.908,343893450.77,362063527.74,307689745.5,7.9438456281,6.2983158246,"-"
"ALTR3<XBSP>","Altere Sec","ALTR3",1594616.7081,0,77388.805758,460259.73951,0,305482.12799,91644.638397,"-",91644.638397,"-",65169.520638,"-",10367412,38694.402879,"-","-",1134356.9686,"-",2429601.1913,81461.900798,-150704.51648,-150704.51648,-0.64912280702,-0.062028499581,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",72592968515,11656921033,5715073697.1,13939098586,18654695857,35871049480,4951712553.7,4951712553.7,4951712553.7,"-",3134100001.8,-3647112431.7,64458211000,3796146979.2,0.8417730649,0.064663805175,39240325917,1.3056110538E11,2539049328.1,8830492448.5,11023715642,10967985519,-4.994401492,4.3197213217,"-"
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8950400293.4,4658516916.9,389226998.56,2187903731.6,3778612305,4494385442.6,286804950.69,"-",286804950.69,"-",293621275.24,"-",3.922515918E12,92440928.478,0,0,2983884256.7,7029783257,744195194.74,318811331.51,715504313.28,792952178.91,-1.9989064979,1.0655163921,"-"
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",3855793383,3091356942.4,202471517.89,988861940.69,1526669336.7,876397676.99,275331041.96,275331041.96,275331041.96,"-",283638119.29,0,68889000,85225440.615,0,0,1340262105.6,4826172840.3,109281139.92,255427863.05,327839346.67,328660075.32,-4.5387838902,3.007472978,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1249556315.6,398927074.4,152158611.41,434532034.69,64444509.721,2481702186.5,106043029.36,"-",106043029.36,"-",471051404.81,"-",364461400,24210476.917,0,0,750579771.21,1761590380,17901252.7,226747164.32,190596409.3,190596409.3,5.2722663512,10.647098976,"-"
"ATOM3<XBSP>","Atompar","ATOM3",413419.14655,0,-1539629.9251,10359917.233,26440496.451,0,0,"-",0,"-",0,"-",88485000,0,0,0,-36386994.539,70616865.58,639475.92126,-1443912.1916,-804436.27038,-900154.00381,1.4076433121,-1.4076433121,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",3644849827.4,66369047.127,23399931.004,2710553104.4,177542139.69,296519282.36,3095552.2303,"-",3095552.2303,"-",637349765.65,"-","-",5557738.1819,"-","-",756754583.29,"-",15327056.635,37350281.516,46516781.903,46178715.015,-5.0377693846,3.0128886527,"-"
"BAHI3<XBSP>","Bahema","BAHI3",114456007.16,116083.20863,3616908.3954,67593012.187,26693028.344,1639420.7536,0,"-",0,"-",30548.212799,"-",2707879.2032,904227.09885,0,0,20169966.638,567975462.82,14007373.842,706681.98942,-549867.83038,11437250.872,-1.4625,0.8165164292,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4714560668.1,1704191110.9,289273246.28,1561598163.2,1594940519.2,4156013072.2,191321420.21,"-",191321420.21,"-",166831936.29,"-",39091735000,104383243.13,"-",0,1558021985.7,"-",452748952.25,297767685.99,583114468.65,576485506.47,-3.1856445115,1.2733005866,"-"
"BTTL3<XBSP>","Battistella","BTTL3",766756068.16,364179500.61,42290945.799,287120615.55,79020080.321,1037309369.6,23497685.285,"-",23497685.285,"-",105497234.62,"-",149732000,10082946.771,"-","-",367387062.96,"-",46952603.072,60815382.041,82241898.498,70521567.521,-3.2913221177,1.5019735415,"-"
"BALM4<XBSP>","Baumer","BALM4",105273214.4,14801627.375,11040124.105,35995977.415,10964771.847,132591462.83,1688297.894,"-",1688297.894,"-",8506658.9908,"-",440000,3783905.2921,"-",0,49885231.501,"-",2122082.5158,13078708.173,15153950.095,16125383.263,-24.363076923,7.5988483685,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",423766844.5,47376204.956,17294361.539,40938678.246,13386226.848,127687456.4,2863385.813,"-",2863385.813,"-",1669968.9664,"-",454750,23151472.207,"-",0,346094958.63,"-",3924427.0709,28200073.509,-1384852.3136,-971433.16701,-0.032835409926,-0.24753502854,"-"
"BIOM3<XBSP>","Biomm","BIOM3",22721760.68,1771796.3424,12219.285119,7463946.6606,8966918.7303,13532858.27,2621036.6582,"-",2621036.6582,"-",914409.83645,"-",8865000,0,0,0,6290895.2891,61633157.697,4140301.108,1319682.7929,517283.07007,-333993.79327,-0.41624365482,-0.080668962125,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",842348639.01,344068593.85,-447374503.35,504324518.2,1871416100.8,1316572984.9,18447047.436,"-",18447047.436,"-",69548097.806,"-",40754000,0,0,0,-1543358843.6,1041618093.2,225305288.68,-98813285.668,116616784.08,-239681277.62,1.1125711369,-1.0638067088,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3",1387397998,338140204.02,680206.87166,176028984.89,156877292.01,38126206.121,9050417.1786,"-",9050417.1786,"-",13392336.491,"-",669752957,"-","-","-",1053664882.7,"-",4233982.294,11871035.493,10038142.725,10272345.69,5.6044444444,2.4261664262,"-"
"BRPR3<XBSP>","BR Propert","BRPR3",140521.77888,0,"-",12219.285119,0,"-",0,"-",0,"-",2036.5475199,"-",25000000,0,"-","-",128302.49375,"-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",16300801284,8949180401.4,1556620841,1969158162.5,7220509989.3,7133577921.9,577768531.41,767778415.02,577768531.41,"-",1875982040.4,-409346051.51,87422000,535259675.02,2.4221706073,1.2455485497,6418397419.7,17919492020,492559383.17,2385479389.3,2197795242.9,2544662053.1,-8.519749896,5.1662035889,"-"
"AGRO3<XBSP>","Brasilagro","AGRO3",1242124953.7,20994768.383,42960969.933,66153173.09,6168702.4379,338066.88831,"-","-","-","-",1093328682.3,"-",584224,"-",0,0,1169803078.2,1189788040.3,747412.93982,43015956.716,-11581845.745,-15950240.176,"-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",33204526533,13621853360,206402054.6,11215169438,13101743562,26460242816,2077598208.3,2077598208.3,2077598208.3,"-",3993571932.3,-699346345.25,359239000,134892761.53,0,0,8781362776.1,10461531341,2235980508.9,168972347.73,2138934946.5,2094585051.2,-1.0960030179,0.93676355532,"-"
"BFRE3<XBSP>","Brazilian Fr","BFRE3",1545.7395676,0,-106291.48816,0,2036.5475199,0,0,"-",0,"-",1545.7395676,"-",1182881,0,"-","-",-490.80795231,"-",0,-106291.48816,-112344.10739,-112344.10739,-18.561238223,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",9835335177.6,3198076105.6,238791306.36,2548847158.2,2920370449.2,10609919734,297637346.94,297637346.94,297637346.94,"-",2281941313.4,-134257358.7,165526667,77500815.871,0,0,4286671851.4,10042194390,384121373.93,163946148.45,427326729.56,414746975.53,-1.5747059779,1.0797289703,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",468405.92959,0,"-",2036.5475199,140521.77888,"-",0,"-",0,0,0,"-",552667,0,"-","-",325847.60319,"-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",446003.90687,0,"-",4073.0950399,132375.5888,"-",0,"-",0,"-",2036.5475199,"-",549000,0,"-","-",309555.22303,"-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",12219.285119,0,-20365.475199,10182.737599,0,0,0,"-",0,"-",4073.0950399,"-",29000,0,"-","-",2036.5475199,"-",0,-20365.475199,-34621.307839,-34621.307839,-2.4285714286,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",264500682.25,91559103.402,-5020089.6367,175491336.34,176837494.25,274838197.46,5221707.8411,"-",5221707.8411,"-",14646849.763,"-",184800000,0,"-","-",-106036919.72,"-",0,-3191269.9638,-2109863.2307,-1900098.8361,"-","-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2683043420.5,2379025570.2,50424916.594,483319567.08,700694539.71,723182097.43,56880772.232,"-",56880772.232,"-",17451175.698,"-",573654000,0,"-",0,1499029313.7,"-",75904162.616,61630001.049,118439494.11,124371957.04,-2.1892812332,1.6385393469,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7791170969.9,4970701322.8,1114537288.1,1075295054,3499350726.4,4368337407,687298130.13,687298130.13,687298130.13,"-",1227734708.9,-722544658.05,403101800,722422465.2,0,0,3189970646.4,23684002766,569229287.66,1348394039.9,1742651310.8,1742026090.7,-4.4185008601,3.0603240706,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3098470602.9,937819950.2,-314019335.2,1030723174.9,1316762383.8,1835432342.7,81643153.527,"-",81643153.527,"-",60760395.258,"-",4591730000,0,0,0,627900185.16,422456743,201243479.73,-380683681.71,-236037894.11,-245587265.43,1.8577172523,-1.2203489313,"-"
"CEDO4<XBSP>","Cedro","CEDO4",784148183.98,407026423.88,-40356225.655,224914271.55,172414113.04,627454181.25,41181027.401,41181027.401,41181027.401,"-",22976329.12,-5317425.5746,1784530000,1816600.3878,0,0,359287713.47,251932486.46,30222365.196,-60369378.134,-67580792.902,-60279770.043,-8.3589381531,-1.994541779,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3740215238.1,1681721882.1,-28552396.23,1537843872.9,2182651475.6,730560509.09,34621307.839,"-","-","-",60310318.256,"-","-",0,"-","-",19719889.636,"-",13412701.966,-53292375.502,-72419629.809,-71136604.872,"-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3450620217.3,2210619382.7,-96275747.458,899035939.23,2085726069.5,3402893726.2,222834956.54,"-",222834956.54,"-",13479908.034,"-",3.87229828E11,0,0,0,465858208.64,3565787775.3,314960220.15,-15086744.027,43669688.47,-32806743.999,0.49996896338,-0.10416154771,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3126477204.4,1914417801.7,147806509.35,917713116.53,1407948799,2286556130,151700388.21,"-",151700388.21,"-",16263868.494,"-",51927546000,67399540.172,2.43755,0.21947263814,800815288.89,2337731638.9,309923838.13,168752400.6,503395852.53,508340589.91,-1.8290125447,1.6402113273,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7220448892.9,2876165148.7,435100231.45,1956297364.9,2795110557.4,6658887206.7,202935850.72,202935850.72,202935850.72,"-",263637186.1,-103336457.7,38571000,103336457.7,0,0,2456035578.1,2718558039.6,234396436.81,414119718.9,414630892.32,475806743.27,4.6962552011,2.029923107,"-"
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6787837322.5,2249413576.4,443558013.3,1934559256.7,2555647190.4,4118542634.3,197763020.02,197763020.02,197763020.02,"-",199062337.34,-374590331.53,74612390000,421380010.8,1.240351234,0.51783701704,2297630875.5,3113215993.7,482378682.12,412056696.26,680677314.14,673170599.98,-7.3618040089,1.3955231127,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1576287.7804,0,-645585.56382,665951.03902,10571718.176,0,0,"-",0,"-",0,"-",9188948000,0,0,0,-9661381.4346,4700888.7914,476552.11967,-645585.56382,-169033.44416,-169033.44416,0.3547008547,-0.3547008547,"-"
"CMIG4<XBSP>","Cemig","CMIG4",47265653011,22055111105,3500501375.7,11707561824,19856002289,19716368445,1369083326.1,1369083326.1,1369083326.1,"-",2801273150.2,-4219046254.5,1.62084691E11,2814062668.7,0,0,15319833001,32666053047,2936595623.3,4319425645.2,4764902086.2,4689967320.2,-46.360289085,1.5970763162,"-"
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",40069033761,35539175733,-241055947.2,4830248786.5,14575032951,4195974207.6,978880821.29,"-",978880821.29,"-",669152491.72,"-",3.27502671E11,0,0,0,20663752022,15365430020,2106983552.5,-149488697.61,1661608938.8,1518993589.1,-0.83871435672,0.72093281757,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",988075833.34,431827499.58,35014361.51,258452136.11,620228510.65,672011804.44,20059993.071,"-",20059993.071,"-",10649106.981,"-",33094000,0,0,0,109309651.58,328479637.21,166247447.15,38637379.548,87549141.335,79347964.472,-1.6716148962,0.47728831831,"-"
"CIEL3<XBSP>","Cielo","CIEL3",4042740299.1,372083341.54,1339887380.9,2451184521.9,1381253734.1,3961270252.1,"-",275707803.25,275707803.25,"-",1523777439.2,-1207210383,"-","-","-","-",210302043.1,"-",126098949.34,2014901056.4,1839792590.9,1839792590.9,10.506588511,14.590070738,"-"
"CMSA3<XBSP>","Cims","CMSA3",21644.427042,0,-78164.730363,13388.263396,0,0,0,"-",0,"-",0,"-",296243,0,"-","-",8256.1636458,"-",12219.285119,-78164.730363,-70796.501436,-70796.501436,9.6083471531,-5.7938333333,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",45300963.034,39702493.901,-496129450.98,1154722.4438,4598198452.4,40730.950399,3370486.1455,"-",3370486.1455,"-",2036.5475199,"-",102584000,0,"-",0,-4554052211.8,5661655.8703,421280219.98,-492758964.83,-14127530.145,-75034556.825,0.17818918697,-0.17811079957,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8297967856.8,3535607381.9,1100874090.8,2134723366.2,3514987338.2,5568619455.3,350595728.65,350595728.65,350595728.65,"-",290829168.59,-1025037134.2,18817734000,1045830284.4,1.0197724556,0.43820797881,2648257152.3,8086197206.3,971410764.99,1393267327.9,1762218459.4,1751752641.7,-9.5630489405,1.8033078331,"-"
"COCE5<XBSP>","Coelce","COCE5",5112941947.7,2826677044,607416590.2,1894642925.3,1628846998.8,3444469843.8,223130255.93,"-",223130255.93,"-",157905748.51,"-",1.557106E11,577045557.04,3.2506336706,1.5159960163,1589452023.6,4012714106.9,218293455.57,722593535.19,861583830.33,862174429.12,-39.388816524,3.9496118969,"-"
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5987239944.2,3928046015.9,870393934.91,1719055871.2,2129786775,6053303509.2,307091000.53,"-",307091000.53,"-",81946599.107,"-",11982280000,362505458.55,4.554096549,3.2832204475,2138397298,7729333783.7,272567446.97,1326996035.1,1564223272.9,1440132359.4,-6.0706872129,5.2835816435,"-"
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",146545886.44,117168688.46,29128739.178,24658517.371,31819018.452,144242551.2,"-","-","-","-",16129456.358,"-",86466,"-","-","-",90068350.617,"-",3973304.2114,60161650.287,62872295.036,62902843.248,-23.205860255,15.831368528,"-"
"CALI4<XBSP>","Const A Lind","CALI4",350567216.99,3038528.8998,10469890.8,119001581.23,157753007.44,74433775.306,0,"-",0,"-",11903620.254,"-",69000,0,0,0,18638482.903,112957026.76,8496476.2532,2091534.303,10066654.391,14115310.86,-1.769918284,1.6613135187,"-"
"CSMG3<XBSP>","Copasa","CSMG3",10029281707,6877306928.2,725900888.37,1095935463.1,2300207108.1,3425293712.4,406020369.41,406020369.41,406020369.41,"-",1690929113.4,-116352032.9,114795000,184690421.49,0.96566693686,0.49263996464,6633139136.4,5856326087.4,247719530.68,880709048.09,930472086.75,928830629.44,6.8839297843,3.7495252267,"-"
"CPLE6<XBSP>","Copel","CPLE6",24305426872,13668667477,2530776872.1,5257082671.6,5510818163.6,10966010068,758400113.69,769344520.06,758400113.69,"-",3062975616.2,-240306497.71,2.7365537627E11,572170062.28,0,0,12985576855,12897131558,996250535.09,3741591944.2,3265386037.6,3205992165.8,6.5588229167,3.2180581619,"-"
"CORR4<XBSP>","Cor Ribeiro","CORR4",32676404.958,11044197.2,20597641.617,4720717.1512,19809497.726,32285387.834,0,"-",0,"-",5602542.2274,"-",23153,0,"-",0,8146190.0798,"-",492844.49983,21674975.255,21831789.414,21825679.771,-144.82432432,44.285123967,"-"
"CSAN3<XBSP>","Cosan","CSAN3",11661582345,3273822463.7,265071090.97,1741523328.3,6837130433.9,4007166315.1,"-",496281395.05,"-","-",825892426.72,0,188886707,"-",0,0,3047300449.9,17195050935,879366442.22,415123066.2,738758785.64,742621904.03,-1.4663694064,0.54447112823,"-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2526074483.9,757952073.24,287861918.85,587541922.96,969901683.28,1419740409.1,66735625.681,66735625.681,66735625.681,"-",32203925.933,-338079107.6,168074000,276630359.28,1.4575949407,0.18957478244,968630877.63,2158172506.1,177487152.91,336203447.33,421642725.43,422681364.67,-29.426910535,2.3814758293,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",9012032331,3332186832.8,97112768.488,1914906573.1,2061707028,7272802420,321652315.3,"-",321652315.3,"-",905430698.44,"-",5833765000,69487001.38,0,0,3540829089.7,3014512363.3,328792450.9,-208069987.02,-32916717.565,244114841.57,-1.4804060813,0.74245877879,"-"
"CPFE3<XBSP>","CPFL Energia","CPFE3",28611010104,10513764143,2859508226.6,7708892413.5,10987570996,18153809031,966777619.38,966777619.38,966777619.38,"-",1283534074.4,-2220364262.5,479756730,2716744208.9,0,0,9910404355.7,29311421360,1887838820,4320034572.9,4909299415,5010794833.8,-8.5034681781,2.6542492826,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6413674666,3546454034,336543550.77,1002042476.2,3141716689.5,1041301002.7,131534494.67,"-",131534494.67,"-",194816135.76,"-",2.05487716E11,319717595.16,"-",0,2269915500.3,"-",284654356.5,527734631.94,760002876.59,758108887.39,-3.2639368698,2.6632611449,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3687827089.7,1394923041,623511425.25,1808246469.9,1410079027.7,4259251775.6,113136324.37,"-",113136324.37,"-",134072032.88,"-",53031259000,623511425.25,"-",0,469501592.15,"-",289782383.16,975612162.52,1050946091.8,1041527059.5,-27.029121082,3.5941696945,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3",199072520.07,4073.0950399,3010017.2345,16587679.55,51398386.308,1745321.2246,0,"-","-","-",104652067.4,"-","-",714828.1795,"-","-",128269908.99,"-",54986.783038,5853037.5723,3669858.6309,3669858.6309,"-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1061251022.2,658045161.55,34093842.031,126316859.92,70069453.971,605716073.02,34900314.849,"-",34900314.849,"-",55921558.35,"-",2321291000,10164408.672,0,0,864864708.39,489743930.07,5999668.9938,38537588.72,50797604.79,52606058.988,-14.10759148,8.7681602172,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3",470291772.59,116924302.76,-34605015.459,124585794.53,97182011.104,669928416.33,39183174.284,39183174.284,39183174.284,"-",75843066.19,-32741574.478,48451000,16292380.16,0,0,248523966.95,1075533126.4,34238436.905,-46465868.215,-24656480.824,-24267500.248,1.1127089364,-0.70877944325,"-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
