"Ativo","Nome","Código","Ativo Tot| < Mar 2010| personalizado| consolid:sim*","Imobil| < Mar 2010| personalizado| consolid:sim*","Lucro Liquido| < Mar 2010| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2010| personalizado| consolid:sim*","PasNoCir| < Mar 2010| personalizado| consolid:sim*","Receita| < Mar 2010| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2010| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2010| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2010| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2010| personalizado| consolid:sim*","DpInCP| < Mar 2010| personalizado| consolid:sim*","DivPag| < Mar 2010| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar10","Dividendos| < Mar 2010| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar10|1 tri","Divid por Ação|31Mar10|1 tri","Patrim Liq| < Mar 2010| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar10|personalizado","DesFin| < Mar 2010| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2010| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2010| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2010| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2010| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2010| de 12 meses| consolid:sim*","Fechamento|31Mar10|ajus p/prov ed"
"BRPR3<XBSP>","BR Propert","BRPR3",4881129972,821336.75326,6688274.8665,288954915.45,1306483946.7,60981227.952,"-",186746.04074,"-","-",1207024388.7,0,139107000,"-","-","-",3285691109.9,3107700415.2,34843698.768,15071097.139,39934257.509,39934257.509,-1.7278696445,1.2116480335,22.340359689
"BRAP4<XBSP>","Bradespar","BRAP4",20097652133,10670466459,270629595.63,2142727529.7,8214847667.9,1264440150.6,"-",136703289.21,"-","-",2543425742.7,-250723.851,349623000,"-",0,0,9157944568.8,25944327868,250550937.99,229628464.91,375803928.3,376528433.77,"-","-",75.995263802
"AGRO3<XBSP>","Brasilagro","AGRO3",1258284447.7,192433149.33,-1327971.8453,165787255.93,85607497.51,31136444.034,"-",8296365.7729,14545441.617,"-",379713491.25,0,58422400,"-",0,0,995949488.74,888975339.23,4160286.7965,-7511340.7498,-30491478.541,-29723744.818,-1.1528754129,-6.8730118657,15.21634406
"BRKM5<XBSP>","Braskem","BRKM5",40731469440,18879620103,39617826.717,12912831647,19190868691,8155088934.9,"-",449904065.62,1915563075.1,"-",5675551087.6,-3330304.3932,519422000,"-",0,0,8627769100.9,11296651249,973522672.55,69920830.088,834789384.71,834789384.71,4.4881663807,-2.6157310422,22.63431179
"BFRE3<XBSP>","Brazilian Fr","BFRE3",2673127784.6,4796606.639,43828258.284,1146831644,425468000.36,20286153.241,"-",323347.31128,"-","-",498757175.7,0,226227000,"-","-","-",1100828140.2,"-",29789451.758,73583127.442,39872008.828,39872008.828,1.8721963432,1.4828768793,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",47574814415,15281172602,105682696.89,8840320677.9,16177498266,8727560651.9,"-",310563853.14,1124913192,"-",5822681030.8,-172913000.69,435010533,"-",0,0,22549727937,36029889787,940638078.08,101624428.76,360857328.52,364154779.45,1.689890732,0.23974613611,41.412663664
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",5187.3900206,0,-57061.290227,178100.39071,138330.40055,0,"-",0,"-","-",5187.3900206,0,650144,"-","-","-",-311243.40124,"-",0,-57061.290227,-57061.290227,-57061.290227,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",5187.3900206,0,-55332.16022,172913.00069,138330.40055,0,"-","-","-","-",5187.3900206,"-",572692,"-","-","-",-306056.01122,"-",0,-55332.16022,-55332.16022,-55332.16022,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",5187.3900206,0,-57061.290227,36311.730144,138330.40055,0,"-",0,"-","-",5187.3900206,0,853373,"-","-","-",-169454.74067,"-",0,-57061.290227,-57061.290227,-57061.290227,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",296075472.82,67745584.539,10144805.75,81685830.654,160171041.67,95881988.011,"-",816149.36324,"-","-",8420863.1334,0,9240000,"-","-","-",53805338.424,151783032,1953916.9078,10143076.62,11159805.064,11159805.064,-7.6289197142,7.437587083,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2809713492.9,1764862478.5,13796728.324,213573492.8,836113898.3,210244917.53,"-",12404778.669,56058394.823,"-",36804532.196,0,702560000,"-","-",0,1760026101.8,6142307184.2,11061244.653,10194950.52,19578939.068,19383547.377,-1.5815276866,1.3347371532,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",18561192166,609354060.07,306436419.82,2971119133.4,9497798155.2,1787984404.9,"-",123368238.6,687630046.35,"-",3448737694.8,0,441396800,"-",0,0,6092274877.5,30140049522,529722435.86,498592908.35,753207301.86,753207301.86,-3.2253863911,1.6552963491,17.070835993
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3178951914.6,1225045381.6,-1786191.2971,1078760983,1085475194.8,498127772.38,"-","-","-","-",101254394.94,0,9183000,"-",0,0,640855350.53,522810997.57,29623455.278,5126870.4704,27873575.711,29573310.507,"-","-","-"
"CEDO4<XBSP>","Cedro","CEDO4",952050336.13,536400335.95,7120557.3683,299530274.57,137090614.33,182710251.31,"-",6506716.2158,32492081.959,"-",22393962.719,-5965498.5237,3569059,"-",3.1493749978,0.62518452636,481808243.37,212672171.54,8106161.4722,13158679.352,17683812.58,17683812.58,-2.0039182363,1.4991171069,"-"
"CEED3<XBSP>","Ceee-D","CEED3",6881515519.6,102834819.76,15890704.763,1311192367.7,2169385527,865244551.53,"-",33496706.493,133663478.66,"-",78028720.69,0,387229828,"-",0,0,3400937624.9,3662991024.6,35447165.141,24908117.749,32519748.039,32519748.039,108.13545045,28.672612311,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",6525816185.9,866797310.27,77926702.019,745009496.5,2043949249,300017889.23,"-",26694309.046,107572635.98,"-",93853718.513,0,387229828,"-",0,0,3736857440.4,2885003239,36508850.965,95959798.861,100299915.17,109011272.15,-69.314220184,12.651081163,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3124883748.4,0,61512070.864,919098305.59,1078882022.1,725133147.07,"-",43083003.251,"-","-",10300427.45,0,51927546000,"-",0,0,1126903420.7,3611157894.2,36512309.225,93271001.7,125374029.4,125374029.4,-5.4540985182,2.5077633182,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8476829884.4,465656439.98,245593522.27,1870322117.6,3356044222.5,1804808839.9,"-",65530569,238915622.18,"-",623498343.53,0,38571000,"-",0,0,3250463544.3,2453682321.9,25115613.35,359785267.92,330377953.89,332840235.02,6.8944730425,3.9395845226,63.614692952
"GPAR3<XBSP>","Celgpar","GPAR3",11761656429,4092973494.5,-327543909.81,7729083175.1,3619465075.1,803139389.07,"-","-","-","-",166364785.35,0,32780000,"-",0,0,353539650.33,1709268666.3,432770116.38,-322142107.67,-40217834.83,-44997150.169,1.2149830092,-0.20884492765,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6341957792.3,0,259995446.09,1520468972.4,2321303431.2,1270576833,"-",50948815.652,216355662.98,"-",256283003.97,-112393.45044,74612000,"-",3.4314098165,2.610675619,2500185388.7,5677996250.8,57472823.168,329876506.19,349249678.79,349249678.79,-9.073080254,3.9086607221,76.081720302
"MAPT4<XBSP>","Cemepe","MAPT4",1333159.2353,0,-19020.430076,461677.71183,7435259.0295,0,"-",0,1729.1300069,"-",0,0,9188947,"-",0,0,-6563777.5061,36466793.586,0,-19020.430076,-19020.430076,-19020.430076,-0.026431718062,-1.2631578947,"-"
"CMIG4<XBSP>","Cemig","CMIG4",55318731796,14580003468,899261726.15,9531255091.7,25579201750,4975836151.6,"-",369867824.99,1346259124.2,"-",7758957354.2,-6482508.3957,620113000,"-",0,0,20208274954,28455368268,631284615.95,1419394407,1643223369.9,1643223369.9,-11.714788222,2.9843078087,24.384797138
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",33744987083,29539021859,48586824.063,2262182747.1,13111752493,1202998974,"-",338769421.81,968855750.67,"-",352458944.08,-61522445.644,327503000,"-",0,0,18371051843,12983597873,344627714.28,54714860.807,371942781,371942781,18.205421989,27.295315873,42.329102568
"HGTX3<XBSP>","Cia Hering","HGTX3",1188285806.8,326312769.25,50779360.912,300515878.67,217470951.83,336087541.17,"-",8581672.2241,33773367.294,"-",233173181.43,-10905622.953,54029000,"-",0,0,670298976.29,3269810779.9,9662378.4784,76828704.465,72741041.129,72741041.129,5.0107909182,4.3637894508,20.173183413
"CIEL3<XBSP>","Cielo","CIEL3",4863997751.9,541916260.67,761185507.71,2746219839.1,925126052.79,1648049371.7,"-",76743977.095,"-","-",296469714.46,-1243038708.5,1360252000,"-",3.1716310449,0.46145451738,1192651860.1,39396880214,30947968.863,1179097209.9,1041290735.7,1041290735.7,8.3812872718,23.408839024,14.549438785
"CMSA3<XBSP>","Cims","CMSA3",5830.6263831,0,-7832.9589311,94860.072177,0,0,"-",0,0,"-",1969.4790778,0,366243,"-","-","-",-89029.445793,"-",0,-7832.9589311,-7919.4154314,-7919.4154314,-152.49689441,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",308110217.66,304276736.44,-158116835.22,12031286.587,5779418198,19020.430076,"-","-","-","-",0,"-",102584864,"-",0,0,-5483339266.9,44436240.017,142361002.6,-158500702.08,-1967749.9478,-16139699.484,0.16956229908,-0.16956229908,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8607016082.6,0,333616614.39,2729008079,2474639221.9,1664638645,"-",67849332.339,280971522.21,"-",454078185.45,-156325456.53,188177000,"-",4.6629664015,2.9031401039,3403368781.7,11495185021,160746841.96,396043395.03,416230987.86,416230987.86,-15.985818684,2.7060513736,"-"
"COCE5<XBSP>","Coelce","COCE5",5014772701.1,59646339.587,199963510.51,1230746323.2,1628013942.3,1103985531.6,"-",50300391.9,"-","-",257837491.84,0,77855299,"-",0,0,2156012435.6,4345071885.2,52631259.149,244500712.1,273811194.85,273811194.85,-7.8869677095,3.8213207848,51.908482806
"COGN3<XBSP>","Cogna ON","COGN3",1913726739,364217028.13,31686307.376,315628474.93,193429128.22,246731289.81,"-",9721168.8986,31708786.066,"-",185293571.54,0,429979000,"-","-","-",1404631095,1763132459.2,6413343.1955,43959672.165,33939363.775,33939363.775,-1.5215675016,-1.1699133602,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6428509394.8,0,194238361.06,1867299598.3,2154710400.7,1625480766.9,"-",88341252.051,333853505.21,"-",174285929.91,-6236971.9348,119823000,"-",0.82336160366,0.50470138603,2406499395.8,6864211752.5,69134075.934,285743921.02,343035185.54,343035185.54,-4.684982352,3.5641569346,61.167537475
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",204284606.4,2088789.0483,9767855.4088,28425168.183,67932330.58,58041706.94,"-","-","-","-",25969803.573,"-",86466,"-","-","-",107927107.63,"-",12029557.457,13928142.205,25454522.831,25454522.831,-8.4657728707,6.9669003115,"-"
"CALI4<XBSP>","Const A Lind","CALI4",27994614.811,70894.330281,-1677256.1067,53895253.184,23457377.673,2832314.9512,"-",19020.430076,"-","-",262827.76104,0,69000,"-","-",0,-49358016.046,17989557.349,1592528.7363,-1673797.8466,-278389.93111,-278389.93111,0.023800805566,-0.022165387894,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12047147897,202586600.73,196226860.57,1087301156.1,4387032801.7,1266030950.2,"-",115531821.4,468225927.17,"-",571493029.44,-10028954.039,114929000,"-",0,0,6572813939.5,5107288591.8,68428590.892,209847217.63,303624854.43,303624854.43,-704.34571725,4.7572019042,43.716167228
"CPLE6<XBSP>","Copel","CPLE6",28412533430,11449257969,544701889.11,2670105265.3,6899586657.3,2837893124.6,"-",241659751.5,748147867.46,"-",2513767704.9,0,273655375,"-",0,0,18347820982,17426806380,106581844.49,811887057.77,591628748.37,663411851.47,11.471463519,4.4491848712,62.95762355
"CORR4<XBSP>","Cor Ribeiro","CORR4",34963008.739,8507319.6338,3006957.0819,2446718.9597,19288445.227,5215056.1007,"-","-","-","-",3570653.4642,0,23153,"-",0,0,76081.720302,8048545.339,13833.040054,3195432.2527,3160849.6525,3193703.1227,-24.060606061,18.465116279,"-"
"CSAN3<XBSP>","Cosan","CSAN3",24216099171,9615804361.6,1705778106.1,3662070838.5,11635900262,26518032887,"-",1248316013.2,1248316013.2,"-",1864635009,0,406217000,"-",0,0,8835432427.4,15228075446,-591856993.53,2443034183.7,1748428826.9,1716189197.9,2.3611488439,-2.8996686981,33.538537697
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2606241577.6,0,96326374.422,843310537.39,696835934.51,414296091.38,"-",11180554.624,66341530.973,"-",206432185.87,-326805.5713,168074000,"-",5.242452,0.91120184446,1066095105.7,2882913303.9,14918933.699,118894979.27,108089645.85,108089645.85,10.070648521,3.7610315456,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",5679363819.3,2220664606.5,11877394.017,1215644101.8,725862839.93,1144047744.7,"-",52207622.297,"-","-",179665253.36,-15562.170061,116675000,"-",0,0,2628581937.3,1190180483.7,35220649.11,26965782.457,27258005.428,27258005.428,-0.58687278517,0.50924729266,39.977485759
"CPFE3<XBSP>","CPFL Energia","CPFE3",32601992379,9172386262.7,835041837.7,7118385581,13315461299,4977689779,"-",279785339.02,1026928581.9,"-",2922739805,-5187390.0206,479910938,"-",3.8800039587,1.1213199268,11697908593,29342732348,315452103.67,1313523234.9,1455323999.4,1455323999.4,-7.5416654228,3.6447803141,28.899968628
"CPFG3<XBSP>","CPFL Geracao","CPFG3",11649489494,9127129743,91095756.152,2355951738.3,5593305018.8,413761790.21,"-",76040221.182,198474729.58,"-",629188910.38,0,2.05487716E11,"-","-",0,3400475947.2,"-",119380864.8,151063713.92,257674953.62,257674953.62,-3.9801035508,3.4851892501,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3264248168.7,0,170964271.17,1711672710.3,896891088.91,1019873731.5,"-",26507563.005,102734530.22,"-",400215785.74,0,53031259000,"-","-",0,655684369.47,"-",27674725.76,258560268.19,266509078.83,266509078.83,-13.75841442,4.6394223011,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",2407457333.8,1220387105.4,-7819125.891,104857901.87,757099573.51,26402086.075,"-",5260013.4809,"-","-",724664552.84,0,708403000,"-","-","-",1545499858.4,"-",8740752.1847,-6918249.1575,-12446277.789,-12446277.789,-4.4738234738,-1.9755466533,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1327612186.2,22079261.058,12380570.849,359306298.91,224897565.21,175605256.11,"-",2477843.2998,3297450.9231,"-",61422156.104,-100289.54039,46136000,"-",0,0,669906463.78,435572275.3,5541861.672,17274008.769,22515001.819,22515001.819,-7.12609345,3.3908629442,188.82099675
