"Ativo","Nome","Código","Ativo Tot| < Dez 2005| personalizado| consolid:sim*","Imobil| < Dez 2005| personalizado| consolid:sim*","Lucro Liquido| < Dez 2005| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2005| personalizado| consolid:sim*","PasNoCir| < Dez 2005| personalizado| consolid:sim*","Receita| < Dez 2005| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2005| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2005| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2005| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2005| personalizado| consolid:sim*","DpInCP| < Dez 2005| personalizado| consolid:sim*","DivPag| < Dez 2005| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez05","Dividendos| < Dez 2005| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez05|1 tri","Divid por Ação|30Dez05|1 tri","Patrim Liq| < Dez 2005| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez05|personalizado","DesFin| < Dez 2005| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2005| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2005| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2005| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2005| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2005| de 12 meses| consolid:sim*","Fechamento|30Dez05|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",337011337.1,131363024.41,11853297.942,48467658.467,81761079.058,105845770.57,4822819.7903,"-",4822819.7903,"-",81737973.214,"-",182155000,0,"-",0,206727985.76,"-",10294703.742,134434.00112,4532946.4754,16390445.481,-3.7263610315,1.5921240563,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",3982216584.4,2607513393.7,-317035284.74,485279437.15,3036147804.2,1016199217.6,180977572.95,"-",180977572.95,"-",57955758.203,"-",707543040,0,"-","-",460789343.1,"-",525580230.05,-324723229.18,142420221,151668860.17,-0.32359189015,0.28857413484,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2391156572.7,570747953.89,347100188.77,484787912.83,520102044.5,2850414628.5,101138480,101138480,101138480,"-",629132220.47,-144587969.27,18533000,115445198.46,0.70703544214,0.032488075851,1376154657.8,2784369209.5,71155496.688,373499665.74,339739927.21,399672285.34,11.838725734,5.6168856089,"-"
"ALTR3<XBSP>","Altere Sec","ALTR3",79169023.474,0,3260024.5272,78038937.652,420106.25351,3125590.5261,84021.250702,"-",84021.250702,"-",77572619.71,"-",6511842,2856722.5239,"-","-",709979.56843,"-",7500997.1564,4862729.8844,2623563.5532,2623563.5532,1.1716697936,0.34976197144,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",70352742955,11352491378,3246849995.1,10612301969,17435898797,33521464768,5413493383.8,5413495484.3,5413493383.8,"-",1758716015.4,-4772488960.6,65580076000,2731293500.3,1.1677526602,0.073783261346,41731966772,1.1312501189E11,3377448426.1,5904658509.5,8183153087.7,7695252187.5,-3.3711404431,2.2784218192,"-"
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8702286787.2,4346345780.2,265011426.84,1901905030.9,4088049751.8,4508578212.1,261406915.18,"-",261406915.18,"-",259115235.57,"-",3.9225159183E12,0,0,0,2712332004.5,4531652033.5,621874884.94,377944389.91,716837803.02,730749621.6,-1.9067998202,1.1750749858,"-"
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",2405209126.8,1854916146.4,161287192.85,264225828.14,879542854.47,817390234.79,240346988.69,240346988.69,240346988.69,"-",292723735.85,0,68889000,9259141.8273,0,0,1261440444.2,3676915896.6,107103988.8,261312391.28,310908035.03,309773748.15,-4.9187512507,2.892270882,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1220255327.7,474383981.46,169447756.82,430371549.81,60741062.664,2194607761.4,89488933.591,"-",89488933.591,"-",482046719.53,"-",382122000,28214335.986,0,0,729142715.18,2520349916.3,15516624.473,274173944.23,244384209.79,244877834.64,8.2202087153,15.781643427,"-"
"ATOM3<XBSP>","Atompar","ATOM3",691074.78702,0,-1749742.5459,9796877.8318,26836387.474,0,0,"-",0,"-",2100.5312675,"-",88485000,0,0,0,-35942190.519,35441578.778,787699.22533,-1606906.4197,-819207.19434,-962043.32053,1.2213333333,-1.2213333333,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",127628279.81,119730.28225,15146930.97,69378447.236,1287625.667,0,0,"-",0,"-",2100.5312675,"-",2996555,10679100.964,"-",0,56962206.913,252680686.52,12727118.95,15146930.97,-2598357.1779,25200073.617,-2.506686168,1.9800297079,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4492290692.7,1824193776.1,87004005.102,1884268970.4,1166912336.1,4151464790.8,190484577.47,"-",190484577.47,"-",42600874.637,"-",39091735000,63843547.346,"-",0,1441109386.2,"-",549849768.31,18547691.092,386804430.79,389726269.79,-1.2802542057,0.70878682187,"-"
"BTTL3<XBSP>","Battistella","BTTL3",669951844.59,340237753.12,19268173.317,208053420.99,85884421.936,1159762127.7,19595856.195,"-",19595856.195,"-",35694327.829,"-",149732000,8477744.1958,"-","-",344795905.97,"-",54660024.644,26672546.035,63419240.03,65954581.27,-1.7948439465,1.2066328491,"-"
"BALM4<XBSP>","Baumer","BALM4",97523465.689,14193289.774,8553363.3214,32463710.74,12699812.043,113294254.44,1653118.1076,"-",1653118.1076,"-",16266514.136,"-",440000,2543743.365,0,0,44098553.431,25990259.214,2096330.205,10971074.81,12607388.667,11678953.847,43.4375,5.5711422846,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",450952555.17,52981700.161,18873273.439,52668721.002,11416387.439,210485836.2,3780956.2816,"-",3780956.2816,"-",3457474.4664,"-",454750,24834581.176,"-",0,362870977.53,"-",9660343.2994,33240907.309,7274139.7795,8496648.9772,0.32721242517,0.87953903022,"-"
"BIOM3<XBSP>","Biomm","BIOM3",33009848.869,1714033.5143,-8412627.7265,18936289.377,7597621.5947,5900392.3305,2201356.7684,"-",2201356.7684,"-",6515847.9919,"-",8865000,0,0,0,6475937.8978,41195812.916,1711932.983,-8412627.7265,-7635431.1575,-7635431.1575,9.8243243243,-4.4601226994,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1025861661.5,307465264.29,14388639.182,810452180.02,1380559471.9,1362646141.2,21641773.649,"-",21641773.649,"-",30310666.191,"-",40654000,0,0,0,-1165149990.4,631069036.33,240689375.29,72863228.609,123895635.75,124093085.69,-2.4316526034,0.51557359166,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3",54613.812956,0,"-",0,0,"-",0,"-",0,"-",2100.5312675,"-","-",0,"-","-",54613.812956,"-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",13332754627,5346034822.1,1338019512.6,3034585008.9,4362257304.6,6445957015,607255187.32,321381283.93,607255187.32,"-",926785903.21,-331883940.27,87422000,477755334.15,2.0257486236,0.63082573905,5566599007.3,10870091349,"-",1821864286.9,2035005194.7,2144585709.8,-7.8119347483,"-","-"
"AGRO3<XBSP>","Brasilagro","AGRO3",3705221.6267,3360.8500281,"-",2975581.0856,0,"-","-","-","-","-",51872.619652,"-","-","-","-","-",729640.54109,"-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",32748859960,12527896162,1314590186.9,9334964704.5,13447002523,27464614366,2087995296.9,2087995296.9,2087995296.9,"-",4486188649.3,-438469097.85,362057000,695906008.94,0,0,9527518305.3,13465909465,1419448707.8,1626447662.1,3347196574.8,3063673165.9,-2.0560647668,2.1583542605,"-"
"BFRE3<XBSP>","Brazilian Fr","BFRE3",8015.6273169,0,-94946.113824,95431.336547,2246127.4918,0,0,"-",0,"-",8015.6273169,"-",20000,0,"-","-",-2333543.201,"-",0,-94946.113824,-94946.113824,-94946.113824,"-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",7629591680.6,2324712567.6,758216168.46,2373411284.5,2687661264.8,10807603065,246482640.53,246482640.53,246482640.53,"-",1717566607.9,-178935856.56,44508889,227464430.43,0,0,2568519131.3,6892991258.8,197546563.59,956966336.46,1130734886.1,1121372818.2,-6.4532553248,5.6764987347,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",399100.94083,0,0,0,63015.938026,0,0,"-",0,"-",2100.5312675,"-",552667,0,"-","-",336085.00281,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",378095.62816,0,0,0,58814.875491,0,0,"-",0,"-",2100.5312675,"-",549000,0,"-","-",319280.75267,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",35709.031548,0,-126031.87605,31507.969013,651164.69294,0,0,"-",0,0,0,"-",21274333000,0,"-","-",-646963.6304,"-",8402.1250702,-126031.87605,-117629.75098,-117629.75098,14,-14,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",228392865.25,84441356.955,-11907911.755,191761700.48,167700114.81,286312914.42,7732055.5958,"-",7732055.5958,"-",5625222.7345,"-",184800000,0,"-","-",-133221994.58,"-",31237000.48,-12993886.421,745688.59998,2360997.1447,-0.17183916832,0.075583350145,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2636912429.4,2363599703,68095022.631,636629016.57,506167120.07,718329180.22,75018373.689,"-",75018373.689,"-",21024217.457,"-",573654000,0,"-","-",1494116292.7,"-",65282411.264,83806996.512,116608892.78,116655104.47,-3.556352459,1.7869300814,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7193349145.9,4844848061.7,1051301195.6,1216043762.5,3057083799.3,4105181684.8,618858522.04,618858522.04,618858522.04,"-",709017525.11,-645310512.29,100775450,423364177.5,0,0,2885758167.6,15664466795,433184161.18,1632795467.5,1678742488.5,1687041687.5,-36.717107068,3.8945137858,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3231860604,888659160.17,57833927.389,905112621.59,1228476807,1792293007.7,80943972.395,"-",80943972.395,"-",39082484.764,"-",4591730000,0,"-",0,1024233749.7,125845297.61,256504275.2,108929350.47,50263612.701,59451336.465,1.1057587123,0.23177522643,"-"
"CEDO4<XBSP>","Cedro","CEDO4",822210954.05,421423286.61,56582010.754,195273788.76,169122174.47,772724537.92,45947020.946,45947020.946,45947020.946,"-",43735161.521,-21303588.115,1784530000,18866971.845,1.8442545863,0.54116415428,414420115.37,293432530.94,29852750.374,51252962.928,68832309.106,79248843.662,-34.112115732,2.6546580355,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7288091508.2,3838636870.2,85113526.961,2022149943.3,4636357730.2,3944251582.3,256340433.77,"-",256340433.77,"-",174226465.45,"-",3.87229828E11,0,"-",0,629583834.7,"-",372344373.55,90186309.972,71573502.41,95509056.204,9.940752077,0.25650731685,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2982054923,1805236481.4,166696060.86,615905175.08,1623107817.3,2185869551.3,115447298.99,"-",115447298.99,"-",18677924.031,"-",51927546000,76020327.104,0,0,743041930.58,2298830218.5,285655448.14,257056714.93,485279437.15,488444937.77,-2.1402116889,1.7099094064,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7055165696.4,2638513034.2,435814026.33,1780198148.7,3083955895.8,6289956859.4,202005991.47,202005991.47,202005991.47,"-",428882273.14,-103505778.73,771432000,103505778.73,0,0,2191011651.9,2133742141,285229040.29,632541382.72,662719715.44,566584700.92,10.371193478,1.9864201077,"-"
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6629866929.6,2093803265.9,283254540.9,1548089443.6,2758564697.7,3368508565.1,194565909.72,"-",194565909.72,"-",143165909.6,"-",74612390000,348696592.54,5.977355625,1.7641151689,2323212788.3,2199834894.2,649763638.58,232201128.44,621305640.97,617339837.94,-2.3944484728,0.95009908416,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1627911.7323,0,-1732938.2957,644863.09914,10282100.554,0,0,"-",0,"-",4201.0625351,"-",9188948000,0,"-",0,-9299051.9214,"-",1537588.8878,-1732938.2957,-197449.93915,-197449.93915,0.12859097127,-0.12841530055,"-"
"CMIG4<XBSP>","Cemig","CMIG4",41673668628,18691300214,4208202240.9,12014370881,14526326906,17299179418,1248971690.6,1248971690.6,1248971690.6,"-",2823397595.3,-1240619978.3,1.62084691E11,4349042862.4,1.2780499708,0.32851610602,15092012580,30110975247,2256743576.8,3971367340.4,3978072236.3,3867972889.9,2.9145341623,1.7139620689,"-"
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",40906531503,37179703811,-411202101.47,5980941403,20085700087,3864710764.8,1006030545.8,"-",1006030545.8,"-",100457907.87,"-",1.068130161E11,0,"-","-",14839890013,2602604446.8,1790339513.7,-61054041.822,1476627269.4,1342762512.2,-0.87323849386,0.75000439972,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1033047578.9,454723008.8,65055553.887,357779289.74,607889547.76,672789662.34,20394058.077,20394058.077,20394058.077,"-",18654818.187,0,33094000,0,0,0,67290519.156,192898579.01,176337499.38,116804242.19,28636542.77,-27227086.29,-0.30200372787,-0.15440326865,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",45783.179507,0,-59961.765563,9160.4168577,2610.9603656,0,0,"-",0,"-",0,"-",270000,0,"-","-",34011.802284,"-",0,-59961.765563,-68145.435382,-68145.435382,-8.3270020534,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",58054483.172,44424135.777,-458636298.55,3424025606.5,826546450.59,46211.687886,3476379.2478,"-",3476379.2478,"-",60915.406759,"-",102584000,0,"-",0,-4192517573.9,2162566.3091,393309776.13,-455187226.21,-7910600.7536,-65496665.453,0.16659898911,-0.16652691956,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8494628266.1,3359507788.6,1221343402.9,2163700544.4,3906097532.4,5675881247.1,363709089.51,"-",363709089.51,"-",221652260.41,"-",18817734000,1160276757.8,12.526726099,3.4919958174,2424830189.4,5553735142.7,1569932868.3,1427405520.2,2039300781.1,2145547753.1,-5.2273848516,1.3666493622,"-"
"COCE5<XBSP>","Coelce","COCE5",5042134159.4,2592914701.4,397260875.44,1727869713.8,1772644638.3,3322036411.3,219600041.37,"-",219600041.37,"-",320610388.96,"-",1.557106E11,478433805.75,5.4467240706,1.6246240187,1541619807.3,2229035217.8,242203858.34,341647209.6,536295040.04,502199216.51,-42.195905401,2.0734567152,"-"
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5417448684.1,3432480244.8,670222813.13,1717682137.1,1848658663.8,5278437625.4,283830086.46,"-",283830086.46,"-",80664601.736,"-",11982280000,634807855.96,1.7905791455,0.95236521813,1851107883.2,6373081432.8,248707103.14,1016402969.2,1242502054.3,1122383173.8,-4.9641208112,4.5128714042,"-"
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",149379077.34,122744368.17,26368794.51,31883140.702,35819294.736,132972308.63,"-","-","-","-",4799129.9986,"-",86466,"-","-","-",81676641.902,"-",6398421.9925,52856271.138,56466277.783,56750431.351,-15.720312158,8.8694417807,"-"
"CALI4<XBSP>","Const A Lind","CALI4",165217286.85,552439.72336,363391.90928,112922460.41,41288042.595,49988443.105,0,"-",0,"-",926334.28899,"-",69000,0,"-",0,9649840.6431,"-",3085680.432,1293927.2608,2789505.5233,2018610.5481,-1.3497191011,0.65418652144,"-"
"CSMG3<XBSP>","Copasa","CSMG3",7533412554.9,6365101265,606259535.5,781469049.59,2430085718.6,3101602459,442542027.98,"-",442542027.98,"-",132520417.13,"-",19151009,329711990.94,"-","-",4321857786.7,"-",187537532.1,459008092.58,789316634.4,786277165.66,-1318.0387324,4.1926389713,"-"
"CPLE6<XBSP>","Copel","CPLE6",22977724139,12584894078,1055258596.5,4892901915.5,6257541460.9,10195004126,690877337.08,700976691.42,690877337.08,"-",2377309870.5,-209801063,2.7365537627E11,258354843.25,0,0,11525999462,9414157476,997256626.7,1528445275.2,1721595426.9,1670943215.9,-10.13551634,1.6755398472,"-"
"CORR4<XBSP>","Cor Ribeiro","CORR4",12811140.2,4902639.9784,-1573297.9194,3192807.5267,20093682.105,2911336.3368,859117.28842,"-",859117.28842,"-",2600457.7092,"-",23153,0,"-",0,-10475349.431,"-",1279223.5419,-1529186.7628,-583947.69238,-554540.25463,0.58666666667,-0.43349753695,"-"
"CSAN3<XBSP>","Cosan","CSAN3",6318256974.2,2491268946.7,-47769281.872,1992247830.4,3233098168.7,2276408923.3,"-",331394093.77,"-","-",243446131.65,0,62584486,"-","-","-",1084608158.3,8956415427.1,422996397.46,-25025032.915,127230014.45,123081785.63,"-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2534320381.7,676673544.65,245201316.45,595418693.63,1005528518.8,1301604702.6,94815880.886,"-",94815880.886,"-",58224626.205,"-",168074000,232942615.98,"-",0,933373169.26,"-",178858136.9,246335603.34,346360801.77,341540082.51,-26.572479163,1.9095585386,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",6025096670.8,2505643928.9,214075644.13,1765128937.4,550801308.97,2856264608,188995300.8,"-",188995300.8,"-",1107946222.4,"-",6076838000,73043874.297,0,0,3581055022.4,2507593284.9,99111467.328,365032424.2,451483989.58,455979126.5,-5.1471996965,4.6006697186,"-"
"CPFE3<XBSP>","CPFL Energia","CPFE3",29095387022,8823846632.2,2145226371.9,8694691266.2,10326446970,16255826633,898939160.19,898939160.19,898939160.19,"-",2161952902.3,-1174554068.9,479756729,1928256195.6,0,0,10074248784,28216832282,1903224164.5,2605393957.7,3697273216.4,3696517025.1,-5.3447154225,1.9422394346,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6049939654.1,2987675944.7,246161259.24,867882805.4,2858180292.6,826437222.96,0,"-",0,"-",299848737.91,"-",2.05487716E11,116081659.43,"-",0,2323876556.2,"-",259802109.29,388942771.62,597891018.93,597916225.31,-2.8615517623,2.3014294492,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4083018979.4,1316163484.8,488568869.11,2561644092.5,1037122609.6,3893240180.5,123089031.74,"-",123089031.74,"-",230678243.27,"-",53031259000,460400744.81,0,0,484252277.36,4678540342.8,214426432.85,749249000.48,715627897.01,712523311.79,21.192740222,3.3229266668,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1068813324.8,656584063.61,99987388.866,115438896.87,89545647.935,673297990.9,38502738.134,"-",38502738.134,"-",29088156.993,"-",2321291000,107026269.14,3.452384002,0.72518405437,863828780.06,609493040.82,12391033.947,35047364.199,107112390.92,99323620.986,705.74626866,8.015765384,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3",327029612.51,110992072.17,33724029.5,116052252,94311753.381,658819028.88,22528197.844,"-",22528197.844,"-",17835610.993,"-","-",23967061.763,"-","-",116665607.13,"-",12162076.039,42920155.39,62698757.805,62896207.744,-6.4867850953,5.1715025907,"-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",3728840000.3,231283196.28,268449996.52,846724153.95,577167177.44,1446946762.6,6484340.0229,"-",6484340.0229,"-",200506212.14,"-",148709000,124319943.06,0,0,2139985546.3,9995772936.5,106713289.98,339584487.9,324905975.4,324905975.4,22.134802519,3.0446627168,"-"
"DASA3<XBSP>","Dasa","DASA3",1246436349.4,449179706.78,21335096.084,328321439.24,358680417.65,1109668658,161434230.04,161434230.04,161434230.04,"-",110536256.89,0,53608000,0,0,0,558690904.42,4898329688.3,87726587.858,44436738.965,88613012.052,87587952.794,-1.9826922163,0.9984196916,"-"
