"Ativo","Nome","Código","Ativo Tot| < Set 2009| personalizado| consolid:sim*","Imobil| < Set 2009| personalizado| consolid:sim*","Lucro Liquido| < Set 2009| personalizado| no exercício| consolid:sim*","PasCir| < Set 2009| personalizado| consolid:sim*","PasNoCir| < Set 2009| personalizado| consolid:sim*","Receita| < Set 2009| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2009| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2009| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2009| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2009| personalizado| consolid:sim*","DpInCP| < Set 2009| personalizado| consolid:sim*","DivPag| < Set 2009| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set09","Dividendos| < Set 2009| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set09|1 tri","Divid por Ação|30Set09|1 tri","Patrim Liq| < Set 2009| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set09|personalizado","DesFin| < Set 2009| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2009| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2009| personalizado| no exercício| consolid:sim*","EBIT| < Set 2009| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2009| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2009| de 12 meses| consolid:sim*","Fechamento|30Set09|ajus p/prov ed"
"FRRN3B<XBSP>","All Norte","FRRN3B",6387331415,3347357561.1,254824910.18,985286600.8,4750535468.9,1517459581.5,"-",130194853.73,"-","-",1604545092.1,0,707543040,"-","-","-",651509345.35,"-",451289008.68,260569849.95,563624786.98,562804336.1,-1.3281822421,0.98127023808,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",3071826967.7,521933396.96,129731120.63,773080546.87,449289605.54,2566138498.2,"-",83471959.49,114097964.11,"-",451629674.15,-36183667.568,17418000,"-",0.39627773638,0.016143212263,1783972349.6,2315330431.6,85078973.069,164141900.85,234037181.8,206801779.64,-22.062494046,4.6440603192,4.0737116372
"ALTR3<XBSP>","Altere Sec","ALTR3",3201542.036,0,387038.78652,2067179.5096,160522.99902,87395.855022,"-","-","-","-",60642.021852,"-",10367000,"-","-","-",973839.52738,"-",5350.766634,549345.37442,360284.95335,360284.95335,0.56906077348,0.33065810594,"-"
"ALUP11<XBSP>","Alupar","ALUP11",7086525009,5679785274.3,148501609.98,859315285.53,3119364962,866082221.73,"-",96058746.202,"-","-",990257463.01,-263255934.8,163910000,"-","-","-",1580730613.4,"-",146951671.25,514249696.07,643674039.41,643674039.41,-3.1506509895,2.7280958343,"-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",70012573323,11184868018,7482449635.4,14402958191,17197900822,29278342704,"-",1812716668,3353359337.7,"-",6939056097,-2225394544.6,616445000,"-",2.1510221602,0.19412888358,38060529226,1.4859952848E11,1949985235.2,10718382832,12175223578,12176029760,-8.3961731947,5.3333268778,9.0148437208
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8147102247.1,4528437631,213586551.73,2173715056.9,3002548808.5,3491774752.6,"-","-","-","-",825817702.81,"-",3.922515918E12,"-",0,0,2970838381.8,10914002993,289710125.04,328135763.83,476890643.43,476890643.43,-5.5585221177,1.8984390795,84.579727244
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",5667904788.8,3968936501.5,188445082.9,1763015180.3,2264794022.9,1499159959.6,"-",333839681.06,426201047.52,"-",584034394.51,0,68889000,"-",0,0,1640095585.6,3120889217.1,243850487.81,287478855.35,490460187.62,490460187.62,-2.7170471226,2.0934275822,9.0606315002
"ATMP3<XBSP>","Atmasa","ATMP3",1844926499.5,588391702.14,137842882.85,716399875.91,465805638.55,2811328461.3,"-",151938585.75,"-","-",604936272.57,-88014760.362,14777000,"-",0,0,660059870.43,2178164397.7,54372706.946,213390356.95,234830878.85,234830878.85,-10.837341772,3.8412185656,23275.834858
"ATOM3<XBSP>","Atompar","ATOM3",622472.51842,0,-1002376.9494,10118299.704,26452406.65,0,"-","-","-","-",0,"-",88485000,"-",0,0,-35948233.836,52080884.417,478001.8193,-898928.79451,-420926.97521,-524375.13013,1.0346666667,-1.0346666667,5.8716200312
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",3683719236.9,152998037.54,59687801.802,1683451064,1566782948.3,4722957617.6,"-",86666367.171,123959427.02,"-",535044558.8,-32126002.87,110194000,"-",0,0,433485224.5,9787731482.5,492582658.38,87288839.689,430813408.36,430813408.36,-1.2906747426,0.55081732766,76.296015496
"BAHI3<XBSP>","Bahema","BAHI3",224282734.23,39238.955316,82963636.66,45754405.487,51574255.996,0,"-","-","-","-",109346483.34,"-",4955649,"-",0,0,120592011.21,698180006.33,7234236.4891,18991654.373,-3026750.326,101414863.6,-32.770562771,9.5996376812,496.68346447
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4151984444.5,1753913526.2,297529378.68,1813021661.7,928418653.02,2714634757.4,"-",112139583.52,151724555.08,"-",254548453.9,-428516145.88,39091735000,"-","-",0,1410544129.8,"-",93279914.73,456903746.46,472073169.87,465052964.05,-34.230029661,4.7684909451,"-"
"BTTL3<XBSP>","Battistella","BTTL3",1400019171.8,504429255.71,-21479760.858,589583139.51,642703767.06,924583936.93,"-","-","-","-",497785387.14,"-",149678000,"-",0,0,53168784.453,155855409.87,83555788.167,-23932195.565,19999382.089,19999382.089,-0.11140712217,0.09066286096,"-"
"BALM4<XBSP>","Baumer","BALM4",111843507.77,9529715.3751,6069552.9518,44186630.863,2914384.2266,92491568.446,"-",1325206.5363,"-","-",3215810.747,-756241.68427,980000,"-",0,0,64742492.682,61341444.462,1366229.0805,9708074.2629,10091545.871,10091545.871,-6.5173351462,3.7863349131,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",425448373.01,4767533.0709,12383457.579,11625432.306,38284735.266,42586751.64,"-","-","-","-",252588289.72,"-",454750,"-","-",0,355281986.55,"-",231866.55414,16735414.442,-2944705.2376,-1287751.1699,-0.10216204645,41.500000001,"-"
"BIOM3<XBSP>","Biomm","BIOM3",13046952.642,1207489.6704,-12169426.914,26206271.384,11971448.549,-3369199.3905,"-","-","-","-",-123067.63258,"-",8865000,"-",0,0,-25130767.291,55666570.236,6105224.7294,-12169426.914,-9370975.965,-9370975.965,1.9299119111,-0.94434032984,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",910968019.44,352761775.47,536747886.18,386583971.36,1049495800.4,1088119417.6,"-",18124830.178,26109957.585,"-",9745529.6293,0,54065000,"-",0,0,-524473227.52,684651102.09,162629417.48,403248042.25,324700571.65,324700571.65,7.7465274957,1.3420039824,12.663481033
"BBRK3<XBSP>","BR Brokers","BBRK3",837257641.87,53974966.626,52990425.565,98910704.818,6469076.8605,305027586.33,"-",12012471.093,16059434.257,"-",96017723.658,-6900705.369,165107000,"-",0,0,731196529.24,1778677373.6,4186083.0966,89475519.653,86097402.318,86097402.318,4.5279942019,26.388595565,100.60429477
"BRML3<XBSP>","BR Malls Par","BRML3",7181379832.7,3368159558.2,300802264.27,421292610.93,2481314578.4,474204558.58,"-",64535596.372,108900586.12,"-",2052605804.9,0,200487000,"-",0,0,4202770354.2,7473555412.7,472793739.78,313305222.31,297120936.83,298271351.66,-8.320437597,0.73856125696,12.467226605
"BRPR3<XBSP>","BR Propert","BRPR3",2374604239.4,2083215757.2,42419094.285,142119928.98,970233110.67,154968903.25,"-",21923874.488,28952998.257,"-",244824327.34,0,241467000,"-","-","-",1262251199.7,"-",79956505.812,47008268.468,105424371.4,105424371.4,-1.4690935076,1.0584031132,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",10996653018,103448.15492,1455893660.6,302956839.64,1381528705.9,0,"-",41022.544194,64209.199608,"-",496934615.24,-355726100.18,349623000,"-",0,0,9312167472.5,20197629776,179070539.76,1455893660.6,-38398884.954,1595684222.5,-8.0425160013,6.1248947791,58.144997423
"AGRO3<XBSP>","Brasilagro","AGRO3",1193668640.2,178688851.74,1703327.3785,106521278.56,45554643.533,5903679.1862,"-","-","-","-",363679122.99,"-",58422400,"-",0,0,1030391779.9,911763500.08,1994052.3656,2604039.7619,-9387028.2649,-9322819.0653,-0.89251871244,-4.4619354839,15.606402682
"BRKM5<XBSP>","Braskem","BRKM5",39369291073,17941750131,3228905856.6,10737386971,18597757687,19610452698,"-",1158467730.1,1610479092.3,"-",5597376333.8,-1016645.6604,519422000,"-",0,0,10034146414,10306141214,-2823968755.7,4344060914.3,2171879743.9,2127523672.1,-1.2853710711,1.1922480565,20.083210766
"BFRE3<XBSP>","Brazilian Fr","BFRE3",2485655833.7,4491076.7948,36051681.991,994552345.02,614599757.11,267206584.17,"-","-","-","-",365812295.29,"-",413905000,"-","-","-",876503731.55,"-",77700265.881,52972589.676,63281733.391,63281733.391,-3.6928833761,0.87612408963,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",45513974139,12465336794,204581211.48,9932620968.3,12080445449,18905339373,"-",883425839.98,1241124589.5,"-",7356813634.8,-44211601.108,433814927,"-",0,0,23492906542,36520881004,-835734456.97,513548745.64,-6693809.0591,-3668842.322,-1.8142316911,0.84932975604,42.092697521
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",10701.533268,0,-105231.7438,148037.87687,107015.33268,0,"-",0,"-","-",10701.533268,0,650144,"-","-","-",-244351.67629,"-",0,-105231.7438,-105231.7438,-105231.7438,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",10701.533268,0,-103448.15492,142687.11024,107015.33268,0,"-",0,"-","-",10701.533268,0,572692,"-","-","-",-239000.90965,"-",0,-103448.15492,-103448.15492,-103448.15492,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",10701.533268,0,-107015.33268,1783.588878,107015.33268,0,"-",0,"-","-",10701.533268,0,853373,"-","-","-",-98097.38829,"-",0,-107015.33268,-107015.33268,-107015.33268,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",288507986.14,64960090.525,4212836.9298,115166333.85,257519912.97,284914054.55,"-","-","-","-",5691432.1097,"-",9240000,"-","-","-",-84196096.575,49111476.473,28355495.982,3651006.4333,29530881.053,29903651.128,-1.1927687548,"-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2796139418.4,1750355266.4,39716957.135,265876026.86,716021755.07,618473712.16,"-",48904223.446,"-","-",29971427.506,0,702560000,"-","-",0,1814241636.5,"-",27392357.988,27959539.251,48601013.336,48588528.214,-4.5087063747,3.3993125986,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",13263892341,6360921814.5,932547661.27,4773873729.3,5506336606.7,4009452506.5,"-",545134321.08,708405830.56,"-",1271053210.8,-1086845935.1,403101800,"-",3.8420593027,0.51925987511,2913371148.2,21791916660,758339184.79,1533547553.2,1959234927.1,1959234927.1,-4.624998433,2.6154271506,13.515144723
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",685140697.24,806182.17285,22990460.637,29065364.356,19665850.969,60356647.631,"-","-","-","-",9845410.6065,"-",9183000,"-",0,0,636409481.91,538901854.1,2368606.03,752674.50651,-11848380.916,31701508.717,0.13309352518,0.72707423581,67.2413007
"CEDO4<XBSP>","Cedro","CEDO4",619697254.13,288317142.13,-33055252.676,213497372.28,73410734.629,466351416.75,"-",29318633.976,40435743.453,"-",44568318.883,-7571334.7871,3569059,"-",0,0,303406304.04,188638353.93,45376284.645,-8256232.9162,27777613.186,27777613.186,-1.0339911327,0.71416133778,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3438623804,1727389776,-104224016.08,1174846426.8,2311846881.1,2160616380.1,"-",101876813.12,136062861.15,"-",138781050.6,0,3.87229828E11,"-",0,0,-48069503.851,1997161061.1,84090864.831,-104224016.08,-137330992.84,-137330992.84,-2.415604853,-1.517185308,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3508636801.8,1956077974.8,167093740.45,738568102.08,1827504403.3,864175565.22,"-",82954718.715,110479062.28,"-",87226414.078,0,3.87229828E11,"-",0,0,942564296.41,1720820974.8,129536709.44,232118040.17,237190566.94,278186357.3,-6.0264034936,1.7925020082,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3413642858.2,1950787850.2,316239226.01,948450139.71,1201696573.7,2404283158.3,"-","-","-","-",95040316.953,"-",51927546000,"-",0,0,1263496144.8,3713586997.3,155965929.44,479583862.64,581460675.76,581460675.76,-5.2079964588,2.7940475941,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7772127655.8,3477211749.4,181424877.08,1777376637.9,2596051067.3,4789448027.4,"-",207486677.77,261520502.82,"-",534393548.86,-34219936.213,38571000,"-",0,0,3103776395.2,2350030593.9,135782837.69,375033449.79,282543664.93,305828417.73,-19.66156682,1.1364583167,60.927396072
"GPAR3<XBSP>","Celgpar","GPAR3",11838653222,4249582427.9,-10696182.501,7050150497.5,3889067391.6,2455882384.5,"-","-","-","-",129008767.13,0,32780000,"-",0,0,859393763.44,879095425.86,818613787.33,12686667.689,-61837026.4,-81768632.112,0.0082475985977,-0.0014741596336,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6407150654.6,2630732953,580358417.83,1644447542.4,2203106818,3273709609.2,"-",173029524.23,"-","-",234331473.97,-464052370.69,74612000,"-",0,0,2559596294.2,5988471001.4,204980735.39,552691387.16,718841609.09,718841609.09,-19.091650656,3.5510692857,80.26149951
"MAPT4<XBSP>","Cemepe","MAPT4",1396550.0915,21403.066536,-406658.26418,852555.48368,12251472.002,0,"-",5350.766634,"-","-",0,0,9188947,"-",0,0,-11707477.395,25235829.882,165873.76565,-406658.26418,-240784.49853,-240784.49853,1.8923076923,-1.8923076923,"-"
"CMIG4<XBSP>","Cemig","CMIG4",48013279779,21702440146,2545313314.5,11193609387,16896593802,14865325070,"-",951644547.39,1259868325,"-",4939059029.7,-858191624.54,620165000,"-",0,0,19206184443,27374543324,1366286155.4,4084241955.3,4229261999.8,4229261999.8,-20.024364791,2.875425801,23.005605382
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",29846431814,25848446000,1977222420.9,3361323062,10605647529,3517684948.2,"-",642940984.38,856869985.18,"-",404550062.13,0,327503000,"-",0.64883768279,0.25228260907,15879461221,12294470692,-204472412.56,2399214198.7,2253539577.1,2253539577.1,2.1152517685,-1.7288799195,38.88223754
"HGTX3<XBSP>","Cia Hering","HGTX3",1232789878.6,309395595.49,117971919.15,325640522.99,382458530.29,861997803.2,"-",24906035.092,26052882.741,"-",170703724.34,-45952383.853,53927000,"-",1.3857101741,0.16847645619,524681907.42,1966954567.3,41238358.448,159552726.67,138832774.67,138832774.67,-14.027130093,0.88564568944,12.158130851
"CIEL3<XBSP>","Cielo","CIEL3",3658599171.1,472201588.27,1952466207.3,2325548410.9,273786243.54,4417610768.9,"-",195451020.02,"-","-",643331590.35,-2148363124.6,1364784000,"-",1.3737977519,0.21639150648,1059264516.7,42793474442,50252616.637,2981470355.1,2692339896.5,2692339896.5,"-","-",15.751336481
"CMSA3<XBSP>","Cims","CMSA3",12089.165415,0,-89389.907387,86058.163363,0,0,"-",0,"-","-",7223.5349559,0,366243,"-","-","-",-73968.997948,"-",0,-89389.907387,-90504.650436,-90504.650436,-45.648953301,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",12904265.532,9024959.7227,-354704103.76,9397729.7981,5511357409.4,62425.61073,"-","-","-","-",44589.72195,"-",102584000,"-",0,0,-5507850873.6,17577910.485,349599472.39,-352617304.77,-3017832.3816,-5104631.3688,0.15835154682,-0.15835154682,0.16052299902
"CEEB3<XBSP>","Coelba","CEEB3",8152214012.9,4390164903.3,990574941.83,2427778374.6,2381560236,4293904611.5,"-",267775549.02,"-","-",284915838.14,-399379437.97,188177000,"-",0,0,3342875402.3,11572536340,508863257.66,1026380488.5,1206180516.2,1206180516.2,-30.414691022,2.1787228119,59.983055395
"COCE5<XBSP>","Coelce","COCE5",5185012368.8,3207005168.7,450741446.89,1352623864.6,1745650159,2767082972,"-","-","-","-",208048508.26,"-",77855299,"-",0,0,2086738345.2,4241576040.4,174493850.7,522561220.24,594425583.31,594425583.31,-8.3166791886,3.9807605862,54.310281335
"COGN3<XBSP>","Cogna ON","COGN3",1637769785.7,270659612.24,71500510.941,90324507.959,44307914.907,498245553.07,"-",20866206.284,31038013.655,"-",792036529.46,-21494029.569,429979000,"-","-","-",1503363878.6,1729920283.5,22931602.204,86537948.771,82189559.087,82189559.087,9.7905437352,2.4949695765,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6853024687.5,4285653729.4,485244973.74,2461165374.8,2109029639,5218577727.9,"-",262597790.51,"-","-",190576471.61,-267417047.66,119823000,"-",0,0,2282829673.7,6496389492.1,283612034.67,689542594.59,884567336.86,884567336.86,-4.6557919261,3.1528311898,59.890361404
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",185824990.84,124523041.1,30972020.866,42413743.519,38541572.065,131873210.87,"-",14657533.399,"-","-",38657505.342,-20634339.73,86466,"-","-","-",104869675.25,"-",428061.33072,69306696.621,68040348.518,68040348.518,61.653477218,132.52319588,"-"
"CALI4<XBSP>","Const A Lind","CALI4",35138484.485,107015.33268,-2703920.739,28651571.736,56855462.664,13359080.696,"-",249702.44292,"-","-",752674.50651,"-",69000,"-",0,0,-50295422.771,23440202.581,5958970.4414,-2700353.5613,3049936.9814,3049936.9814,0.43377040407,-0.42296151337,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11772615844,8851737570.8,645734084.57,937513172.71,3610235375.1,2908344994.7,"-",329079282.35,"-","-",999912029.6,-342265354.92,114929000,"-",1.2607943496,0.68204247178,7224867296.8,6217227993.2,201354699.2,722399868.9,926779534.84,926779534.84,54.110189266,2.4855507851,53.216765366
"CPLE6<XBSP>","Copel","CPLE6",24545475466,13131603554,1509688484.8,3138064107.8,5379421772.9,7369361182.5,"-",522555869.47,702853518.38,"-",3056951836.4,-477670071.77,273655375,"-",0,0,15573441960,14975648685,284462806.56,2159997474.8,1918602988.9,1967196867.9,12.668220661,4.951295761,55.915511325
"CORR4<XBSP>","Cor Ribeiro","CORR4",18176554.256,8748503.4466,-1555289.5016,782995.51744,19221737.338,1207489.6704,"-","-","-","-",0,0,23153,"-","-",0,-1828178.5999,"-",67776.377364,-1576692.5681,-1211056.8482,-1385848.5582,20.923076923,-20.923076923,"-"
"CSAN3<XBSP>","Cosan","CSAN3",23561501587,8331808927.8,910764690.3,4688983816.7,11290658025,12737391173,"-",735393313.87,"-","-",1691996238.3,0,372467003,"-",0,0,7527586919.1,12994255757,-657965937.09,1361532891,454048220.67,447761069.88,"-","-",31.211942903
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2545894764.4,864521581.46,196481934.39,791210727.81,690270298.85,1074630134.9,"-",56266878.334,"-","-",147160351.15,-91316183.375,168074000,"-",0,0,1064413737.7,2847861712.3,63513599.945,170090169.76,220339219.22,220339219.22,73.373873874,3.7377952003,16.944094341
"CTNM4<XBSP>","Coteminas","CTNM4",5535990555.4,2373227308.8,21313887.092,1027202723,652278072.16,3668876210.2,"-","-","-","-",234119226.89,"-",116675000,"-",0,0,2719377320.3,1176018726.2,127239446.96,46740730.137,-28478563.615,-28478563.615,-0.3576069494,0.12174262371,42.021353966
"CPFE3<XBSP>","CPFL Energia","CPFE3",28326145244,12806467786,1536285362.1,5730963573.6,12966571642,13828337579,"-",768109684.66,1017339476.5,"-",1212355300.9,-2112496935.8,479910938,"-",3.7440554042,1.0081598591,9475913416.6,27339484138,900343180.49,2433776584,2843049589.5,2843049589.5,-8.3690522102,3.1253280253,26.926948196
"CPFG3<XBSP>","CPFL Geracao","CPFG3",8017471007.5,6511057191.9,447234911.16,764612066.87,5067086822.9,1162288177.5,"-",125099140.31,162611581.6,"-",338043600.05,-721142438.74,2.05487716E11,"-","-",0,2185772117.7,"-",249008626.85,579445220.33,863082225.24,863082225.24,-3.1785601804,2.8047342848,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3169271562.4,1291200630.8,223180476.3,1763309472.4,1021138520.8,2565956572.1,"-",78666971.053,103997500.29,"-",211333878.98,-228160256.45,53031259000,"-","-",0,384823569.14,"-",106813787.13,318668474.06,370380066.4,370380066.4,-8.4370719065,3.6538355819,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",1800038918.2,971761646.34,-10822817.311,50625386.713,561170568.68,55235963.963,"-","-","-","-",387443661.2,"-",544984000,"-","-","-",1178943330.4,"-",16380480.255,-5345415.8673,-6440539.4384,-6440539.4384,-3.4138779527,-0.6556710775,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1271818370.5,26011860.197,17555865.326,409165990.15,124519473.92,354474020.79,"-",873958.55022,1145064.0597,"-",64367939.018,0,46136000,"-",0,0,674189461.53,558733187.47,8814496.235,14978579.397,10129001.238,10129001.238,-0.33138661772,-0.36601548102,242.21136963
"CRPG5<XBSP>","Cristal","CRPG5",916436502.94,537282962.84,18502951.02,172863650.47,38734199.663,385230227.4,"-",25111147.813,"-","-",29250857.599,0,2321500000,"-",0,0,704838652.81,446165679.13,-34376892.034,27745508.586,-4063015.4641,-12226501.758,0.63597146175,-2.6343642612,15.695582126
