"Ativo","Nome","Código","Ativo Tot| < Mar 2009| personalizado| consolid:sim*","Imobil| < Mar 2009| personalizado| consolid:sim*","Lucro Liquido| < Mar 2009| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2009| personalizado| consolid:sim*","PasNoCir| < Mar 2009| personalizado| consolid:sim*","Receita| < Mar 2009| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2009| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2009| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2009| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2009| personalizado| consolid:sim*","DpInCP| < Mar 2009| personalizado| consolid:sim*","DivPag| < Mar 2009| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar09","Dividendos| < Mar 2009| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar09|1 tri","Divid por Ação|31Mar09|1 tri","Patrim Liq| < Mar 2009| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar09|personalizado","DesFin| < Mar 2009| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2009| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2009| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2009| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2009| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2009| de 12 meses| consolid:sim*","Fechamento|31Mar09|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",316314391.37,112050062.47,-3436895.3565,77988429.183,75920836.58,16333436.028,"-",1642072.2259,"-","-",62116882.796,0,182155,"-","-",0,162299654.74,"-",1732995.3835,-3436895.3565,-5084422.9719,-5084422.9719,"-","-","-"
"FRRN3B<XBSP>","All Norte","FRRN3B",6390786896.9,3280753018,91070453.096,1249695157.8,4646178807.7,451842631.6,"-",41044531.795,"-","-",1862999132.7,0,707543040,"-","-","-",494912931.34,"-",181113474.51,105649072.18,221803405.99,222698089.86,-1.2145129711,0.97698272298,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",3249735492,591584250.94,37282131.534,856821649.31,546433629.35,829093723.17,"-",27118740.98,106751060.85,"-",354434834.42,-3682387.882,17418000,"-",1.7238709631,0.048187770526,1763758324.6,1593057479.2,31592160.333,38489591.067,64971869.944,56876071.993,-40.762042175,5.1772815698,2.7953235223
"ALTR3<XBSP>","Altere Sec","ALTR3",3035015,0,45461.57879,2318540.5183,72738.526064,32732.336729,"-","-","-","-",138203.19952,"-",10367000,"-","-","-",643735.95567,"-",0,60009.284003,52735.431397,52735.431397,0.033195020747,0.0086346465191,"-"
"ALUP11<XBSP>","Alupar","ALUP11",6031053060.9,5167366713.2,48200184.297,929301953.61,2853119586.4,290470393.06,"-",32945096.918,"-","-",506307421.45,-12672869.703,134667000,"-","-","-",887299091.73,"-",68012340.333,159582870.8,220808706.65,220808706.65,-2.3302400303,2.0495833315,"-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",75776396051,12686484537,2888912396.6,16535412730,19093195716,10284651132,"-",656177880.55,5155595801.2,"-",7756738222.5,-417435490.3,613880000,"-",0.42544757257,0.028718286433,39708412357,1.1167980679E11,788041917.53,4006305267.8,4596829354.7,4596911185.6,-6.052993224,3.497632669,6.7387161453
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8525320765.8,4419896527,68845196.457,2521288248.9,3124023315.9,1329427493.2,"-","-","-","-",841562925,"-",3.922515918E12,"-",0,0,2880009201,5635031020.2,127750673.32,105449041.23,173961458.94,173961458.94,-4.4296722748,1.7340206258,43.669530509
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",5218025459.6,3634373180.9,7170200.2068,2586461968.3,1144358861.3,396277671.54,"-",104738022.14,390969577.6,"-",447574698.58,0,68889000,"-",0,0,1487204630.1,1753809512.7,76202698.368,16588020.869,67317687.409,67317687.409,-2.1156463559,1.6373116392,5.0916968245
"ATMP3<XBSP>","Atmasa","ATMP3",1718333115.1,596750504.76,27835215.462,650513367.83,521302468.6,897153343.55,"-",51018802.181,"-","-",570593730.79,-9092.315758,14777000,"-",0,0,543200401.87,1219141758.2,18884739.829,43979531.322,47811033.182,47811033.182,-62.068051259,3.7294886092,12544.668051
"ATOM3<XBSP>","Atompar","ATOM3",607366.69264,0,-329141.83044,10001547.333,26565928.182,0,"-","-","-","-",0,0,88485000,"-",0,0,-35960108.823,35399476.633,169117.0731,-316412.58838,-147295.51528,-160024.75734,0.84,-0.84,3.9909513523
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",4185633011.5,152539963.01,14585892.939,2604602956.7,1188582066.7,1389100361.5,"-",29419096.867,146615410.06,"-",1303854445.9,0,110196000,"-",0.75918896597,0.29778617935,392447988.14,4322355472.9,172424857.57,23189042.109,135535514.08,135535514.08,-1.4758983492,0.66712182643,33.692435823
"BAHI3<XBSP>","Bahema","BAHI3",119002047.1,161843.22049,3676932.4925,19488469.596,57099742.96,0,"-","-","-","-",3636.9263032,"-",5370056,"-",0,0,42413834.548,953591350.33,2920451.8215,4384314.6585,-667375.97664,4415228.5321,-3.548895899,1.1621900826,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3958939758.1,1751969228,82065423.569,1650522624.2,989740394.92,915647113.8,"-",40000733.946,161023093.61,"-",143185788.56,0,39091735000,"-","-",0,1318676739,"-",29248161.33,127128758.92,131256670.28,128863572.77,-23.360695994,3.9582020709,"-"
"BTTL3<XBSP>","Battistella","BTTL3",917836543.44,442470272.51,-16047937.313,758122743.29,74957051.109,324604764.88,"-",9472374.5567,"-","-",28055249.503,-2513116.0755,149678000,"-",0,0,60060200.971,121584628.47,38636886.582,-15776986.303,-2262168.1606,-2262168.1606,-0.062074648708,0.048809643508,27.920515529
"BALM4<XBSP>","Baumer","BALM4",112637426.07,9568753.1037,2496749.9072,47358235.857,3089568.8946,29337266.025,"-",440068.08269,"-","-",2313085.1288,0,980000,"-","-",0,62189621.322,39284477.574,356418.77771,4157006.7646,4193376.0276,4193376.0276,-4.1830752212,2.7938677503,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",428135327.49,5051690.6352,3596920.1139,30670199.515,34085273.314,13462082.711,"-","-","-","-",268850684.65,"-",454750,"-",0,0,341954721.81,454820365.01,43643.115639,5977288.3793,-1829373.9305,-1829373.9305,-0.072688608574,-0.76656472987,1000.1547333
"BIOM3<XBSP>","Biomm","BIOM3",14925945.548,1687533.8047,-6164590.0839,22930820.342,11925481.348,-4126092.891,"-","-","-","-",29095.410426,"-",8865000,"-","-",0,-19930356.142,34659453.054,2398552.897,-6164590.0839,-5355373.9815,-5355373.9815,1.9574468085,-0.95797046573,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",850318825.08,358269973.2,28280738.934,468303360.04,1246341911.8,359171930.93,"-",5962740.6741,23658205.602,"-",3444169.2091,0,54065000,"-",0,0,-864377363.71,364749430.18,63031569.761,42499302.316,55537683.113,55537683.113,-1.1957062318,0.40354012915,6.7464982925
"BBRK3<XBSP>","BR Brokers","BBRK3",800592950.2,50136847.553,9390543.7149,100790138.64,17389963.119,86873440.142,"-",3987889.6915,26764140.665,"-",84771296.738,0,164515000,"-",0,0,682140078.97,335064201.23,1789367.7412,19723051.342,18666524.251,18666524.251,1.7845238095,3.8379663497,19.019861702
"BRML3<XBSP>","BR Malls Par","BRML3",6457082608,3380177490.8,67181302.673,449525909.54,2717736823.2,148304762.33,"-",21646985.357,164549093.66,"-",1233701774.4,0,169584000,"-",0,0,3218043316.2,4440704473.5,156558766.57,73505917.514,87851773.317,88184552.074,-1.3180237565,0.56117489562,8.7578158472
"BRPR3<XBSP>","BR Propert","BRPR3",2427975630.8,2126570818.8,12758337.471,148542981,1020090544.9,49609493.239,"-","-","-","-",217766417.79,0,241035000,"-","-","-",1259342104.8,"-",28904471.795,14527702.118,35085428.047,35085428.047,-1.1133529052,0.7799955828,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",12117476506,109107.78909,257441646.84,1643428799.4,1324050297.6,0,"-",12729.242061,96378.547035,"-",439191583.45,-29095.410426,349623000,"-",0,0,9149997409.2,13783125470,85465949.662,257441646.84,-3502360.03,324968457.51,-13.049882923,8.8540546674,41.170005752
"AGRO3<XBSP>","Brasilagro","AGRO3",1269250910.6,158719100.8,274587.93589,166036596.52,52319003.335,27395147.379,"-",1863924.7304,6108217.7262,"-",463091644.65,-2051226.435,58422400,"-",0,0,1045672684.5,618310873.08,5668149.6436,7437514.2901,-26069487.741,-25476668.754,-0.22132077991,0.67176732874,10.583455542
"BRKM5<XBSP>","Braskem","BRKM5",40750617233,18493704787,17702738.781,12684533326,21369247843,5736805719.8,"-",388612849.35,2086726472.7,"-",5383007347.5,0,507541000,"-",0,0,6696836063.8,4331670605.9,442261149.25,60782130.842,454224818.32,438491475.14,-0.22718015824,0.18998231032,8.7468077592
"BFRE3<XBSP>","Brazilian Fr","BFRE3",2249455284.7,4868025.8568,-16566199.311,730269343.2,669830901.89,42159249.707,"-","-","-","-",191582366.87,"-",413905000,"-","-","-",849355039.61,"-",24212836.864,-19468466.501,-9052309.5687,-9052309.5687,-1.3777486911,1.2753877295,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",19808153599,5272230209.3,-410910844.52,5677174676.2,7075501919.7,4733548688.3,"-",217830064,1115741706.7,"-",3278990927.2,-45066972.286,206527618,"-",0,0,7053987682.2,10797432314,186134251.27,-213733066.52,-31312117.008,-31312117.008,-0.50904206799,0.29100426124,26.140407804
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",7273.8526064,0,-54553.894548,185483.24146,127292.42061,0,"-",0,"-","-",7273.8526064,0,530544,"-","-","-",-305501.80947,"-",0,-54553.894548,-54553.894548,-54553.894548,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",9092.315758,0,-54553.894548,181846.31516,100015.47333,0,"-",0,"-","-",9092.315758,0,528192,"-","-","-",-272769.47274,"-",0,-54553.894548,-54553.894548,-54553.894548,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",9092.315758,0,-18184.631516,0,110926.25224,0,"-",0,"-","-",9092.315758,0,751373,"-","-","-",-101833.93649,"-",0,-18184.631516,-18184.631516,-18184.631516,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",327076056.3,84929503.033,-6059119.2212,177518372.86,228078922.33,82098155.906,"-","-","-","-",7366594.2271,"-",9240000,"-","-","-",-94856493.377,"-",8757718.5381,-6102762.3368,2558577.6543,2514934.5387,-0.81446694859,"-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2713168843.8,1836593229.2,35069061.879,285218671.48,592751704.29,216098887.08,"-",16367986.828,"-","-",16778959.5,0,702560000,"-","-",0,1835198468,"-",9221426.6418,49891355.027,56443277.763,56443277.763,-4.2170469799,3.078287282,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",12143442341,5864294534.5,283572962.32,4721294065.1,4219703737.1,1301950514.9,"-",180402455.42,668787104.05,"-",1949261569.2,0,403101800,"-",0,0,3153860659.3,15283587297,274382449.56,477792100.77,628560880.67,628560880.67,-4.9549033491,2.8239066044,9.4787391777
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",661607811.52,472800.41942,9832430.2607,21921573.293,4440687.0162,10116110.512,"-","-","-","-",865588.46017,"-",9183000,"-",0,0,635245551.21,289319377.62,529172.77712,9832430.2607,-5355373.9815,10217944.448,8.7638069705,38.210403273,32.732336729
"CEDO4<XBSP>","Cedro","CEDO4",606390177.92,308107667.17,-14380406.602,161894137.46,88991949.713,127359703.74,"-",10954422.025,45537954.243,"-",14622262.202,0,3569059,"-","-",0,328659937.71,208101845.26,8890466.3482,-14795016.201,-7852123.8886,-7852123.8886,-2.9914000964,1.4711067194,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3533797621,1689581394.2,4553431.7316,1379282478.9,2104736531.7,784723222.28,"-",33799774.599,"-","-",103810605.93,0,3.87229828E11,"-","-",0,49778610.312,2116714493.6,32475933.425,4553431.7316,2176700.3925,2176700.3925,-0.71022663209,-0.43671785628,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3560881811.1,1961912617.3,82556408.62,806290195.25,1881401979.7,296220373.54,"-",28111621.861,111391778.81,"-",94107286.559,0,3.87229828E11,"-","-",0,873189636.14,"-",39382456.474,108244019.09,125223009.54,133200607.39,-3.5568115531,1.7597207597,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3381739550.7,1957933819.9,69568944.791,1140641922.6,1205750177.3,755020445.16,"-","-","-","-",91023173.054,"-",51927546000,"-",0,0,1035347450.7,3777133158.2,42592043.937,105812733.86,139797991.71,139797991.71,-3.3287982121,1.6460150273,14.547705212
"CLSC4<XBSP>","Celesc","CLSC4",8092635643.5,3445089351.5,-14931400.937,2108013402.3,2754966219.3,1607217742.7,"-",68896113.425,258876414.26,"-",532118687.42,0,38571000,"-",0,0,2964169494.1,2670038953,48052888.781,-5055327.5615,-11625434.928,-7712102.226,-30.736391129,1.3023950177,56.936081277
"GPAR3<XBSP>","Celgpar","GPAR3",11566802220,4327696808.3,-46792693.817,6251338050.1,4436179046.1,788120111.44,"-","-","-","-",158362682.02,0,32780000,"-","-",0,838460626.87,"-",297005949.63,-42171978.949,9732414.7874,6104580.7999,-0.069224944915,0.026168053985,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6609077032.1,2601724329.5,199821823.41,1723417538.1,2306816886.4,1177454890.7,"-",63253422.265,"-","-",267486837.29,-96378.547035,74612000,"-",7.0261580148,4.2546775459,2578842607.7,4518116449.8,79086780.927,240078960.66,259923849.04,259923849.04,-19.459080307,3.321787951,60.554822948
"MAPT4<XBSP>","Cemepe","MAPT4",1425675.1109,23640.020971,-203667.87298,1200185.6801,11950939.832,0,"-",1818.4631516,"-","-",0,0,9188947,"-",0,0,-11725450.401,12389953.939,65464.673458,-203667.87298,-138203.19952,-138203.19952,6.7814569537,-6.7814569537,"-"
"CMIG4<XBSP>","Cemig","CMIG4",45692318124,20153716152,611443687.02,10351105050,17064294553,4303069361.8,"-",311033574.38,1244930784.4,"-",4920017536.8,0,496089000,"-",0,0,17617045523,27757194082,449073112.22,1039951799.4,1108611512.7,1108611512.7,-59.576290317,2.8127831487,23.969712904
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",30947913389,26503598539,252760922.68,3281436760.2,13094171246,1216910085.7,"-",218228307.43,872625912.56,"-",738897950.86,0,327503000,"-",0,0,14572305382,7465066116.8,280379741.03,289262933.53,569131686.41,569131686.41,1.1169195267,-1.0251933322,23.640020971
"HGTX3<XBSP>","Cia Hering","HGTX3",1249235086.6,304601670.21,58674532.05,357655332.66,391238710.14,249589522.95,"-",8223090.3716,27969781.735,"-",185783287.88,0,53928000,"-",0,0,500331951.53,647236133.54,13722122.942,67763210.881,29684592.487,29684592.487,-4.9979190511,0.57291262889,4.0006189335
"CIEL3<XBSP>","Cielo","CIEL3",3479327375.7,376205475.27,605910103.65,2660120636.7,529960171.66,1438935344.2,"-",63187957.592,"-","-",519845879.61,-987398214.37,1364783000,"-","-","-",289246567.36,"-",23056294.299,947746625.35,871189326.67,871189326.67,"-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",14695.000728,0,-20626.827529,19601.214311,0,0,"-",0,"-","-",9952.4488287,0,366243,"-","-","-",-4906.213583,"-",0,-20626.827529,-21408.766684,-21408.766684,-11.624203821,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",14134914.077,10621643.268,-118047353.95,4611622.5525,5381474383.1,21821.557819,"-","-","-","-",0,"-",102584000,"-","-",0,-5371951091.6,11192713.436,115025068.19,-117339971.78,-2314903.592,-3022285.758,0.15101499505,-0.15101499505,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8028051106.2,4163555050.4,314910537.82,2032761760.2,2714092623,1398021741.7,"-",90048476.804,"-","-",526019562.01,-149113.97843,188177000,"-",5.739814894,2.9694302321,3281196723,9618246879.3,150976084.7,382651927.14,384092149.96,384092149.96,-19.257040253,2.1577418233,"-"
"COCE5<XBSP>","Coelce","COCE5",5144805040.8,3219676296.1,146420834.5,1839488222.6,1491181609,870454667.56,"-","-","-","-",45901646.873,"-",77855299,"-",0,0,1814135209.3,3075164887.9,47740113.119,169948110.76,189196543.22,189196543.22,-9.3592790885,5.5712517949,41.460959857
"COGN3<XBSP>","Cogna ON","COGN3",1037049532.2,254186597.79,45288824.791,153589216.25,49713145.639,195404776.42,"-",6793778.3344,36932986.609,"-",190985910.96,0,213309000,"-","-","-",833892647.43,515345624.94,7819391.5519,57012456.729,58145359.273,58041706.873,5.5962021343,2.1871319922,"-"
"CGAS5<XBSP>","Comgas","CGAS5",7076552991.4,4263165006.4,174217862.24,2883520653.3,2186616472,1781353774.1,"-",96402187.056,"-","-",56786967.298,0,119823000,"-",0,0,2006415866,6022134226.5,106714691.58,265764752.68,333147904.76,303834278.76,-6.1535955653,4.3208742342,54.34735864
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",168402417.08,116783522.05,11845468.969,28675345.438,22499844.575,43763134.207,"-",5109881.456,"-","-",35665517.792,0,86466,"-","-","-",117227227.06,"-",89104.694429,23940067.391,23436353.098,23436353.098,116.72634271,109.18660287,"-"
"CALI4<XBSP>","Const A Lind","CALI4",41459141.393,172753.9994,-2234891.2133,48251101.265,44041359.069,3084113.5051,"-","-","-","-",803760.71301,"-",69000,"-","-",0,-50756943.488,"-",1067437.87,-2209432.7292,-1151087.175,-1151087.175,0.91877033547,-0.86637748625,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11877721232,8285381826.8,241322789.46,1137234122.7,3649250028,978162240.03,"-",110497094.94,"-","-",1685380744.3,-5359010.9078,114821000,"-",0,0,7091237081.4,4054852451.3,81287121.34,280652510.5,345418894.11,345418894.11,10.909975795,2.6940834715,34.740417912
"CPLE6<XBSP>","Copel","CPLE6",23982699441,12948737837,494751088.12,3063792179.4,5343772186.6,2466979846.9,"-",179360476.03,730149324.63,"-",2899024870.2,0,273655375,"-",0,0,15138993054,11069868536,100439175.25,751470805.09,671982143.8,692301651.06,16.015526177,3.942991217,43.824961954
"CORR4<XBSP>","Cor Ribeiro","CORR4",18731988.925,9085041.9054,-714656.01858,803760.71301,18922927.556,410972.67226,"-","-","-","-",23640.020971,0,23153,"-","-",0,-994699.34393,"-",29095.410426,-725566.79749,-594637.45057,-651009.80828,27.784313725,-27.784313725,"-"
"CSAN3<XBSP>","Cosan","CSAN3",19361891831,6353613873.2,-861653305.9,4228345074,8956907536.4,11401925803,"-",1134037264.5,1134037264.5,"-",1308122378.9,0,327942000,"-",0,0,6120486897.1,5748818269.2,2853390537.4,-1289401300.7,171630189.18,197045030.18,-0.13256114673,0.069056453227,15.683346471
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2433494666.4,841355620.21,58829101.418,625704075.06,745837206.24,330351108.44,"-",18921109.092,"-","-",90735855.876,-54708463.916,168074000,"-",5.9628047705,0.81703499098,1061953385.1,2368199009.7,2540393.0228,63249785.339,69419830.813,69419830.813,13.527383951,3.2930901573,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",6051905377.8,2513879830,7088369.365,1261627913,1091614337.6,1253944906.2,"-","-","-","-",530058368.67,"-",116675000,"-",0,0,2646218485.9,693029600.04,10743480.299,12561943.451,1854832.4146,1854832.4146,-0.37780337261,0.27221387625,22.18525045
"CPFE3<XBSP>","CPFL Energia","CPFE3",29974619175,12319176802,514084988.35,8327599267.4,11851493538,4349211045.8,"-",260072963.02,1024782179.8,"-",1580044447.8,-52735.431397,479910938,"-",4.0173919006,1.0877190284,9640258711.8,27490061239,325324876.29,825069464.22,939559904.25,939559904.25,-6.371779322,2.7633408294,27.075253182
"CPFG3<XBSP>","CPFL Geracao","CPFG3",7871737832.2,6189708515.5,127339700.65,1117232846.5,4553982726,382375520.74,"-",42357462.19,156649689.73,"-",275351690.42,-14547705.212,2.05487716E11,"-","-",0,2200522259.8,"-",97258683.201,194400984.76,280874363.01,280874363.01,-2.4513002,2.2196210301,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3305364098.3,1286077150.1,120036752.63,1688370297.7,1077732189.9,890786904.06,"-",26455001.93,102457669.35,"-",149557683.44,0,53031259000,"-","-",0,539261610.68,"-",40224404.914,181793579.73,194199135.35,194199135.35,-10.628015104,4.1470426093,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",1385659829.2,685231466.33,-3756944.8712,82194534.453,386094277.89,12452835.662,"-","-","-","-",248600278.99,"-",494952000,"-","-","-",910784543.33,"-",7350228.0588,-3296873.6939,-6510098.0827,-6248239.3889,-1.5340462812,-4.3881783616,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1164016448,30279229.937,2338543.613,272436693.98,174737942.7,93981812.601,"-",320049.51468,1132902.5435,"-",70900059.818,0,46136000,"-",0,0,677701210.42,259240543.32,2987734.9581,-1045616.3121,-2005764.8562,-2005764.8562,1.4441475495,9.4696581196,112.38102276
"CRPG5<XBSP>","Cristal","CRPG5",1038798893.8,560108472.25,8506770.6232,242210199.48,95867558.89,107494812.28,"-",8270370.4135,"-","-",26642303.634,0,2321500000,"-",0,0,700721135.45,275782031.04,94560.083884,12429195.641,14871391.653,11289019.245,-0.27225066557,0.24357799846,7.2738526064
