"Ativo","Nome","Código","Ativo Tot| < Mar 2008| personalizado| consolid:sim*","Imobil| < Mar 2008| personalizado| consolid:sim*","Lucro Liquido| < Mar 2008| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2008| personalizado| consolid:sim*","PasNoCir| < Mar 2008| personalizado| consolid:sim*","Receita| < Mar 2008| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2008| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2008| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2008| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2008| personalizado| consolid:sim*","DpInCP| < Mar 2008| personalizado| consolid:sim*","DivPag| < Mar 2008| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar08","Dividendos| < Mar 2008| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar08|1 tri","Divid por Ação|31Mar08|1 tri","Patrim Liq| < Mar 2008| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar08|personalizado","DesFin| < Mar 2008| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2008| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2008| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2008| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2008| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2008| de 12 meses| consolid:sim*","Fechamento|31Mar08|ajus p/prov ed"
"CEEB3<XBSP>","Coelba","CEEB3",8546460458.6,4100612823.9,319888053.94,2503181397,2753023060.7,1478454542,"-","-","-","-",789431057.03,"-",188177000,"-",0,0,3290256000.8,11428544489,173690004.5,500207623.85,558969157.1,555865629.38,-9.2695233824,2.9136616336,59.754625243
"COCE5<XBSP>","Coelce","COCE5",5107780549,3041900804,93061660.193,2131570441.7,1249838242.4,814933374.25,"-","-","-","-",57232815.391,"-",77855000,"-",0,0,1726371864.9,3599933525.3,40524466.883,138477640.14,154821093.68,153469061.8,-17.090997037,2.7580863914,46.476095851
"COGN3<XBSP>","Cogna ON","COGN3",1058341363.5,97528742.794,44517186.026,124621233.87,49030360.623,136326680.33,"-",5698122.9913,"-","-",584200683.85,0,220153000,"-","-","-",884674405.03,1383172427.4,2995979.7326,56566401.95,43255417.639,44008253.571,"-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",6239999700,4227594352.1,230248724.45,2102465266.8,2454892349.4,1618530038,"-","-","-","-",7662794.316,"-",119823000,"-",0,0,1682642083.8,9318656374,60806865.572,350283804.73,403143642.01,375411624.49,-6.0744899127,5.2467652252,84.514255862
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",158664013.84,125375990.3,7468823.8333,29356760.379,25010669.267,40751085.862,"-","-","-","-",10411029.57,"-",86466,"-","-","-",104296584.19,"-",376417.9664,14749438.683,14945329.665,15020229.159,-2323.3333333,31.50994575,"-"
"CALI4<XBSP>","Const A Lind","CALI4",97334772.311,2020365.8196,-3833317.6578,64715082.723,47280785.279,4200133.1251,"-","-","-","-",1204153.3925,"-",69000,"-","-",0,-9807992.6245,"-",3362795.1998,-4626484.087,-1411567.374,-1613219.856,1.9429115129,-1.6501010101,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11219627216,7624207633.4,166950970.6,959848529.82,3338504718,897507184.88,"-",113455447.87,"-","-",1853324585.6,-11522.998971,114795000,"-",0.93469767198,0.46313237345,6921273968.2,5687965467.7,65293153.171,260310308.26,253477169.87,253477169.87,"-","-",48.743340202
"CPLE6<XBSP>","Copel","CPLE6",24112716527,13115702127,490710752.2,3499000888.7,5638076643.7,2524608413.6,"-",195614430.54,816934535.08,"-",2891735001.9,0,273655375,"-",0,0,14387787440,15674234672,139261204.07,748679971.17,663832288.74,681558502.16,16.967781923,4.4441022436,55.099140081
"CORR4<XBSP>","Cor Ribeiro","CORR4",21983961.538,10088385.599,-1038990.4072,910316.91874,19141621.791,435953.46108,"-","-","-","-",34568.996914,"-",23153,"-",0,0,1932022.8275,2233938.3005,17284.498457,-1000580.4106,-917998.91805,-983295.91222,154,-133.46666667,"-"
"CSAN3<XBSP>","Cosan","CSAN3",14110264693,4447018180.9,-82424584.359,931683831.4,6683678748.4,3671152785.6,"-",917256377.98,1290303007.6,"-",2808261146.4,0,272548000,"-",0,0,6459523825.9,13609138069,131658269.15,-121846049.49,-671613470.1,-658981691.67,-0.65477296269,-3.7683042878,43.704145142
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2552828238.1,745273004.47,100192476.05,611790584.39,827864099.6,388906976.78,"-","-","-","-",219265385.93,"-",168074000,"-",0,0,1113173554.1,2840316629.4,29802316.34,153127212.83,147592332.32,146574467.42,-53.483175803,4.1704279123,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",6903664905.2,2853323084.8,10553146.557,1466681878.1,967668805.12,1530094861.9,"-","-","-","-",840456816.97,"-",116638000,"-",0,0,2848155019.8,1975753914.6,33766227.986,24478690.815,31246532.211,28920806.918,2.6555274994,-1.7546484877,66.065194103
"CPFE3<XBSP>","CPFL Energia","CPFE3",30328771435,12093362454,524425126.69,7663418478.4,12453064389,4771451096.1,"-",277318254.74,"-","-",2203289587.3,-1511433.3651,479910938,"-",4.2626869324,1.3663214782,10040182974,32544127946,435707637.11,865830460.71,1092078784,1079720367.6,-5.2741805839,3.0363630582,32.053057142
"CPFG3<XBSP>","CPFL Geracao","CPFG3",7304500106.4,4727859591,77465281.085,998435212.37,4061140791,336452364.97,"-",37878018.119,"-","-",524695917.16,-140196487.48,2.05487716E11,"-","-",0,2244924103.1,"-",93270994.674,120985727.7,204604290.24,204604290.24,-2.8662668647,2.4907587678,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3339426557.9,1438385233.6,62957825.38,1465882950.1,1367837592.9,923456978.56,"-",25776948.699,"-","-",198406837.29,-1920.4998286,53031259000,"-","-",0,505706014.86,"-",33105576.045,97288680.315,106395690.5,104684525.15,"-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",477100169.91,11014066.516,579990.94823,23620227.391,49174398.11,0,"-","-","-","-",312985777.56,"-",210692305,"-","-","-",404305544.41,"-",355292.46828,11522.998971,-7222999.8552,-6347251.9334,"-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3",902684852.42,3647029.1744,8050735.2813,96487831.887,50015577.035,49260820.603,"-",266949.47617,"-","-",342688227.91,0,46136000,"-",0,0,709682301.65,787691161,0,14463284.208,372576.96674,372576.96674,-1.1594309871,-842.87804878,341.46486952
"CRPG5<XBSP>","Cristal","CRPG5",920921918.79,603081117.66,-14102230.241,104801675.64,46650861.336,114313911.29,"-","-","-","-",31670962.673,"-",2321500000,"-",0,0,768034768.44,391245217.1,843099.42474,-19274136.279,-19047517.3,-20992983.626,-16.546426562,32.275521405,13.827598765
"CARD3<XBSP>","Csu Cardsyst","CARD3",580780273.66,103478451.26,3230280.7116,178898400.03,170196615.31,157953428.9,"-",16166767.557,70847238.676,"-",3445376.6924,0,48572000,"-",0,0,231685258.32,446823259.65,9615942.6416,4874228.5649,12665696.369,12665696.369,-0.83868070456,0.72395227635,9.1991941788
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3",1261134622.4,1092282357,14334610.72,62952063.88,452339165.62,45343000.952,"-",4140597.6304,"-","-",105736959.06,0,88566000,"-",0,0,683386818,1641378032.4,11125455.506,23963996.861,32250953.621,32250953.621,"-","-",18.532823346
