"Ativo","Nome","Código","Ativo Tot| < Dez 2004| personalizado| consolid:sim*","Imobil| < Dez 2004| personalizado| consolid:sim*","Lucro Liquido| < Dez 2004| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2004| personalizado| consolid:sim*","PasNoCir| < Dez 2004| personalizado| consolid:sim*","Receita| < Dez 2004| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2004| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2004| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2004| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2004| personalizado| consolid:sim*","DpInCP| < Dez 2004| personalizado| consolid:sim*","DivPag| < Dez 2004| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez04","Dividendos| < Dez 2004| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez04|1 tri","Divid por Ação|30Dez04|1 tri","Patrim Liq| < Dez 2004| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez04|personalizado","DesFin| < Dez 2004| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2004| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2004| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2004| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2004| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2004| de 12 meses| consolid:sim*","Fechamento|30Dez04|ajus p/prov ed"
"ARTR3<XBSP>","Arteris","ARTR3",2126697381.6,1649607304,56029517.675,236337203.17,1036341832.7,595565045.49,175356983.21,"-",175356983.21,"-",99458054.99,"-","-",20415541.823,"-","-",854018345.63,"-",145741571.29,100921065.21,225512259.51,225800865.47,-1.8123340639,1.5493236656,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",892538361.52,396209366.43,-39110548.097,246316309.36,24862293.702,1453277547.4,57659031.344,"-",57659031.344,"-",189041345.95,"-",379803477,3017042.3378,"-","-",621359758.46,"-",33720276.724,28338885.535,60141042.627,-20613125.906,0.64816753927,-0.61129764962,"-"
"ATOM3<XBSP>","Atompar","ATOM3",1041201.5131,0,-1900359.265,9255371.2334,27923736.957,0,0,"-",0,"-",2220.0458703,"-",88485000,0,0,0,-36137906.677,106078009.77,914658.89857,-1782696.8339,-868037.9353,-985700.36642,1.0776699029,-1.0776699029,11.959277842
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",95006863.021,126542.6146,28496508.791,106562.20177,38924064.244,0,0,"-",0,"-",22200.458703,"-",2999067.244,10856024.305,"-",0,55976236.574,86694861.257,2504211.7417,28727393.562,-1696115.0449,30032780.534,-19.549132948,11.992907801,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5400985314.5,1899124919.5,288201914.79,1762989486.7,2085446709.3,4070289819.8,187607196.32,"-",187607196.32,"-",28088020.351,"-",39091735000,197222214.98,11.611771337,0.0041600578292,1552549118.6,1400508789.9,486123444.22,296897834.47,549166086.8,549525734.24,-3.9602105465,1.130424259,"-"
"BTTL3<XBSP>","Battistella","BTTL3",701634397.09,322397281.33,9583938.0222,228316177.44,88788514.538,1080272100.5,60951359.37,"-",60951359.37,"-",24151879.023,"-",149736046.87,0,"-","-",353009493.84,"-",69376433.448,16423899.349,37028145.071,47224815.754,-2.2919943972,0.680704,"-"
"BALM4<XBSP>","Baumer","BALM4",89523349.721,14650082.698,4027163.2088,27435326.865,14152792.423,101353974.16,1600653.0725,"-",1600653.0725,"-",16306236.918,"-",440000000,1585112.7514,0,0,40031867.134,25689633.222,2302187.5675,8407313.7109,10001306.645,6313810.4552,-10.014084507,2.7425265188,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",478248941.52,58684692.536,25579368.518,52031215.063,11386615.268,233675368.17,4722037.5662,"-",4722037.5662,"-",3416650.5944,"-",454750,25237481.454,"-",0,389771233.41,"-",10813843.434,39281491.63,13952988.295,15400458.202,0.60802874923,1.4241428865,"-"
"BIOM3<XBSP>","Biomm","BIOM3",26869215.169,1889259.0356,"-",4153705.8234,6979824.2163,"-",0,"-",0,"-",317466.55946,"-",8865000,0,0,0,15735685.128,10921210.999,"-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",769185952.83,170113234.86,-1073900568.8,519268729.07,1870020118.1,994038858.71,23710089.895,"-",23710089.895,"-",1522951.467,"-",40753902000,0,0,0,-1620102894.4,598043265.43,251604458.62,-847047401.59,-677005208.2,-613993646.26,2.5810810811,-2.4403130597,14.674503202
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",13060607556,4382383868.3,384689548.41,2182036465,5600043507.4,5983349967.3,623777388.41,"-",623777388.41,"-",1128826723.7,"-",43711536,226631162.63,0,0,4974112674.5,8440081366,"-",614750681.91,1447791814.1,1717374204.2,-1.9367676808,"-",24.281751707
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",33062759079,11981971630,1533734229.8,10071606618,13034974907,27066799251,2103857549.7,"-",2103857549.7,"-",3892453045.4,"-",90016319076,465838885.11,0,0,9296357720.2,24063252543,2866110299.2,1829983810.9,4764107435.4,4495841532.5,-1.6454599598,1.5686212543,74.371536656
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",5605100771.9,2039065510.9,656287740.14,2301907841.7,1149482030.5,10841047876,233706448.81,"-",233706448.81,"-",606223485.72,"-",44508889,196886988.06,"-",0.2180418013,2153710899.7,5661914719.9,391129901.48,825668359.86,1084494627.7,1021711730.4,-5.0140653259,2.6122056294,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",359647.43099,0,0,4440.0917406,84361.743072,0,0,"-",0,"-",6660.137611,"-",540000,0,"-","-",270845.59618,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",341887.06403,0,0,4440.0917406,66601.37611,0,0,"-",0,"-",11100.229351,"-",539000,0,"-","-",270845.59618,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",64381.330239,0,-526150.87127,510610.55017,104342.1559,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-550571.37584,"-",1385308.6231,-526150.87127,-6839961.3265,859157.75181,-0.62019230769,0.62019230769,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",224373375.98,89465628.528,-61142283.315,212869098.28,164547579.86,275436651.04,8698139.7199,"-",8698139.7199,"-",3412210.5027,"-",184800000,0,"-","-",-155771738.54,"-",35076724.751,-57949857.353,-26944696.728,-30245904.937,0.97551195761,-0.86227848101,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2706580023,2456247650.7,45772905.754,589453259.21,610044184.66,734262411.24,77230955.737,"-",77230955.737,"-",25539407.692,"-",573654000,0,"-","-",1507082579.2,"-",99127268.156,14305975.588,80783029.129,80927332.111,-1.2173724285,0.81639828895,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",6387189631.4,3855806748.2,583852083.48,1488565176.6,2492216833.9,3248260115.2,488361250.46,"-",488361250.46,"-",1163068711.2,"-",100775450,447647829.25,0,0,2386285125.1,12998487665,502964712.2,869134637.96,1179255065.6,1181397409.9,-3.809479494,2.3488673882,8.0615415666
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2776908856.2,937765135.99,-43417437.086,794443414.7,1370862784.6,1709226635.8,80640946.194,"-",80640946.194,"-",66898862.256,"-",4591730000,0,0,0,608725477.41,118365477.72,292946152.82,-44085670.893,104823905.85,107472420.58,-0.71556324184,0.36686749271,"-"
"CEDO4<XBSP>","Cedro","CEDO4",765407434.76,371842142.96,56229321.804,221569458.04,107206015.07,923052892.01,43643881.765,"-",43643881.765,"-",28216783.012,"-",1784530000,17089913.11,2.0226607364,0.48492988376,396897580.65,239748563.62,28096900.535,85573888.117,102848065.03,99606798.064,-5.7662254209,3.5451169406,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7350600737.2,3983279562.1,3474371.7871,1727095785,4989926061.3,3689682935.8,"-","-","-","-",148148101.02,"-",3.87229828E11,0,0,0,633578890.93,433530561.05,405646781.43,33760237.55,128476274.56,100166249.62,-1.0359324057,0.24692972855,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2661051322.3,1571867957.8,163743923.26,592827728.94,1378739507.4,2159640642.2,92420509.582,"-",92420509.582,"-",103542939.39,"-",51927546000,77777087.021,0,0,689484086.04,1976640232.2,214005761.76,216445592.17,439531341.54,439398138.79,-2.6811931887,2.05320705,"-"
"CLSC4<XBSP>","Celesc","CLSC4",6921770016.8,2566659412,446160398.51,1646363817,3230708432.5,5871266511.4,191980686.68,"-",191980686.68,"-",389902216.11,"-",771432000,105962789.39,0,0,2044697767.3,1879372695.1,263894632.56,425851418.89,415938914.08,448526967.41,3.8879053209,1.6996441461,50.173036669
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6350534454,2120643316.5,170248657.66,1291915733.4,2496317258.6,3103457623.3,172872751.88,"-",172872751.88,"-",35609535.76,"-",71329793000,41754622.729,7.9299881082,1.6196542363,2562301462,1455965587.9,502871470.27,225922967.99,416107637.57,415996635.27,-2.5786395475,0.82724246625,20.424422007
"MAPT4<XBSP>","Cemepe","MAPT4",1720535.5495,0,-1296506.7883,568331.7428,9148809.0316,0,0,"-",0,"-",4440.0917406,"-",9188948000,0,0,0,-7996605.2249,8847389.7533,683774.12806,-1260986.0543,-579431.97215,-614952.70608,0.90228013029,-0.89935064935,"-"
"CMIG4<XBSP>","Cemig","CMIG4",37257402548,18310676373,3074321741.3,8849251582.2,12263362444,15853027873,1295734212.3,"-",1295734212.3,"-",1989656170,"-",1.62084691E11,1537159760.6,1.6299752984,0.30251279162,16098407323,22091422524,1880982704.6,3110641691.7,3734496781.7,3899546092,7.6707105114,2.0731429812,17.990919442
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",44188996268,39510185215,75612542.297,6239916228.4,22096647138,4256018857.4,1059377028.7,"-",1059377028.7,"-",495718482.48,"-",93698262000,0,"-","-",15852432901,2397434084.3,1964356527.3,434547338.57,2129621182,2004461655.9,-1.1825217313,1.0204164204,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1525784245.6,492381753.53,-39385833.785,357307502.65,1166019152.2,741917129.4,23543586.455,"-",23543586.455,"-",17043292.146,"-",33094000,0,0,0,2362128.806,142085906.36,163697302.29,-35640616.402,54610908.364,44216653.599,-0.50159921425,0.2701122925,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",674.89394458,0,-91821.097197,13744.303983,20812.930034,0,0,"-",0,"-",26.640550444,"-",210000,0,"-","-",-33882.340073,"-",0,-91821.097197,-94034.482929,-94034.482929,-42.48445336,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",63391189.781,50625926.027,-434900325.86,3234253845.8,775466462.6,166503.44027,3674175.9154,"-",3674175.9154,"-",4440.0917406,"-",102584000,0,0,0,-3946329118.6,7253372.217,382438421.9,-453086941.63,-23099577.281,-52615087.127,0.13763305981,-0.1375779318,"-"
"CEEB3<XBSP>","Coelba","CEEB3",9124888037.4,3484335352.9,764057646.87,1611637859.5,3751671056.6,4585886593,377558761.07,"-",377558761.07,"-",82801050.825,"-",18817734000,762230549.12,11.48618555,2.2385684134,3761579121.3,3882787072.1,905561150.6,560907909.41,1100263613.5,1287713186.6,-4.3460333873,1.4220057759,"-"
"COCE5<XBSP>","Coelce","COCE5",5298097288.7,3356496231.5,81096055.597,972553254.78,1780647731.5,2962169464,286081770.99,"-",286081770.99,"-",191849703.98,"-",1.557106E11,77040031.792,0,0,2544896302.3,1291896706.5,277512393.93,72504478.079,210005239.1,205622868.56,-2.7700980979,0.7409502172,18.293177971
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",4983507908.6,2792293774,536696089.15,1514888260.4,1369652859.6,4936924686.2,279945564.2,"-",279945564.2,"-",30225924.524,"-",11982280000,340721539.95,0,0,2098966788.6,5493168634.2,276682096.77,818293367.48,1068592439.1,937163503.56,-3.744174908,3.3871490584,58.484796683
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",161978693.74,125901141.23,25818123.351,39629166.353,46640017.93,126973916.24,"-","-","-","-",20866601.863,"-",86466,"-","-","-",75709509.461,"-",8040531.0525,51416191.315,56482842.162,56566464.63,-11.164468668,7.0351652472,"-"
"CALI4<XBSP>","Const A Lind","CALI4",172315520.36,603852.47673,-2182305.0905,100330533.01,48625664.698,32801177.734,0,"-",0,"-",8158668.5734,"-",69000000,0,0,0,9814822.7927,9237459.8363,2739536.604,-5452432.6575,-4315769.1719,-5159386.6026,4.5390625,-1.8833063209,45.12523805
"CSMG3<XBSP>","Copasa","CSMG3",7118630364.3,6048739198.3,561738206.57,753674492.33,2143671852.3,2651640547.9,437202513.43,"-",437202513.43,"-",58942217.857,"-",19108387,311916444.78,"-","-",4221284019.7,"-",248289930.14,341682819.81,597876113.25,611087606.22,10.966494023,2.4611856223,"-"
"CPLE6<XBSP>","Copel","CPLE6",21932456986,11986393961,830625722.29,4990523253.6,5439740655.3,8715398356.5,685794369.8,"-",685794369.8,"-",1152727737.5,"-",2.73655376E11,225407917.35,0,0,11402859344,6467762679.2,929575386.78,1332431570.5,1334920242,1324545967.6,-212.62651461,1.4248935444,25.752532096
"CORR4<XBSP>","Cor Ribeiro","CORR4",13677702.607,6042964.859,-559451.55932,3463271.5577,19622985.448,1494090.8707,919098.99031,"-",919098.99031,"-",1138883.5315,"-",463073000,0,0,0,-9408554.3984,1531784.519,1352007.935,-3112504.3102,-1847078.1641,805876.65093,-0.63684210526,0.5960591133,66.157366936
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2572773418.3,712286177.17,250583237.52,604518490.49,1023230241.8,1207076680.5,76558281.838,"-",76558281.838,"-",8480575.2246,"-",168074000,421799835.18,"-",1.0030360522,945024685.99,940852308.48,184787738.06,246462832.39,379623403.73,353722128.56,-10.635538348,1.9142077947,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",5016524430.8,2534863915.1,390346225.29,839148478.39,543251884.61,3156871926.9,183793157.51,"-",183793157.51,"-",165024889.72,"-",6076838000,123616594.15,0,0,3532781193.9,3816039474.5,152998901.25,605701774.94,703672399.2,710703284.47,-7.4296787969,4.645152865,133.20275222
"CPFE3<XBSP>","CPFL Energia","CPFE3",28012807417,8495813619.5,619212974.11,6654016944.5,11961336303,14954790654,860736204.43,"-",860736204.43,"-",1815384789.3,"-",451628780,643038506.39,0,0,9093267924,18007353479,2462077491.2,1297048479.5,2815191327.1,2805389824.6,-1.8660528511,1.1394401008,18.84628471
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5534365670.4,2490558459.6,157740919.22,567250580.46,2648496962.9,695249545.16,116690051.03,"-",116690051.03,"-",157259169.27,"-",2.05487716E11,149853096.25,0,0,2318618127,3910980952.9,261952092.42,264855912.42,503228897.66,504243458.62,-2.1153548844,1.9249453362,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3928186903.7,1346699805.4,206806153,1349093014.8,1379019233.1,3833624049.9,115784272.32,"-",115784272.32,"-",49635785.569,"-",53031259000,182818557.38,0,0,1200074655.8,1898721690.2,224413336.8,340046646,415577046.6,410113513.72,-7.988065381,1.8274917149,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1154412752.3,701387972,128658318.32,166250355.05,72924066.748,763398293.24,38373492.869,"-",38373492.869,"-",141547904.65,"-",2321291000,74982049.27,0,0,915238330.54,753560279.16,8624878.2062,191401254.71,188242129.44,185835599.71,70.402018503,21.546460746,27.173361453
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1584813045.2,137738305.93,101962266.73,576497071.51,249375532.57,481925337.48,4662096.3277,"-",4662096.3277,"-",162911406.06,"-",79778000,77701605.461,"-","-",715283239.1,798493854.22,47975191.258,129084567.13,131064848.04,131064848.04,-66.184977578,2.7319296622,"-"
"DASA3<XBSP>","Dasa","DASA3",1180178604.7,388252722.03,-41867845.068,247219868.03,390685892.31,994562789.54,163330994.73,"-",163330994.73,"-",280076546.91,"-",53607935,0,"-","-",542272844.38,2844388585.6,76616003.031,-37438853.557,24491546.041,22022855.034,-0.35560653857,0.28744458289,13.261798796
"PNVL3<XBSP>","Dimed","PNVL3",400904763.45,43788184.746,25523867.371,173458843.99,5006203.4376,1286714165.9,10170030.131,"-",10170030.131,"-",6611296.6018,"-",4744000,8880183.4813,2.5687203791,0.040453764508,222439716.02,218857869.41,30614432.552,29275744.892,53909373.869,55800852.951,-3.5421364149,1.822697607,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",666260186.19,168290577.2,34863600.348,108158414.75,25002156.592,559515940.65,33784658.055,"-",33784658.055,"-",113735169.98,"-",414548000,11013647.562,"-",0.17886054672,532549043.47,"-",18675025.861,37598696.86,26680511.27,26960237.049,1.2538977801,1.4436519258,"-"
