"Ativo","Nome","Código","Ativo Tot| < Set 2007| personalizado| consolid:sim*","Imobil| < Set 2007| personalizado| consolid:sim*","Lucro Liquido| < Set 2007| personalizado| no exercício| consolid:sim*","PasCir| < Set 2007| personalizado| consolid:sim*","PasNoCir| < Set 2007| personalizado| consolid:sim*","Receita| < Set 2007| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2007| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2007| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2007| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2007| personalizado| consolid:sim*","DpInCP| < Set 2007| personalizado| consolid:sim*","DivPag| < Set 2007| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set07","Dividendos| < Set 2007| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set07|1 tri","Divid por Ação|30Set07|1 tri","Patrim Liq| < Set 2007| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set07|personalizado","DesFin| < Set 2007| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2007| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2007| personalizado| no exercício| consolid:sim*","EBIT| < Set 2007| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2007| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2007| de 12 meses| consolid:sim*","Fechamento|30Set07|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",265101014.37,42942322.418,-8874799.3651,17933501.658,80869829.509,33972605.413,"-","-","-","-",57640714.504,"-",182155000,"-","-",0,166297683.2,"-",3017589.9802,-8983559.1612,-20304465.214,-12940438.289,-5.0408899579,-2.4605224538,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",3966133598.6,2721340160.2,306601775.12,863786120.56,2566996167.3,743135912.52,"-","-","-","-",43986416.461,"-",707543040,"-","-","-",535351310.72,"-",239783711.28,401479866.38,325701972.78,322035778.92,19.535661873,0.80147873416,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2433733777.9,381438402.12,188077326.74,396753758.87,321169655.45,1739966903,"-",41939754.843,74012029.999,"-",605258152.78,-54921719.6,17739000,"-",0.42401845883,0.041451313478,1715810363.5,6228744713.2,27409446.078,153337470.4,142410077.07,207837992.97,7.2947815398,6.825343719,9.7758275884
"ALTR3<XBSP>","Altere Sec","ALTR3",2011067.5032,0,300572.52752,609054.85839,0,191812.73138,"-","-","-","-",63278.426846,"-",10367412,"-","-","-",1402012.6448,"-",7326455.3582,442948.98792,-88985.287752,-88985.287752,-0.18090452261,-0.019401778496,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",68802582096,11566001197,3330804350.9,15400460299,18844849426,27331874637,"-",4167058423.5,5142892840.9,"-",4015605463.7,-452361653.91,620833000,"-",1.1547465682,0.11965301947,33941978654,1.6300833413E11,2030043121.4,5577097541.2,7447032400.6,7508157383.5,-4.6720469505,4.4495881677,10.344313467
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8629368054.2,4779591617.9,204187618.73,2055164656.9,3472811028,3112185296,"-","-","-","-",198358093.65,"-",3.922515918E12,"-",0,0,3101392369.3,10393820406,524206397.79,347038667.33,744567586.93,709226585.54,-1.5867844812,1.1495123799,80.548493115
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",3629769210.9,3093961109,106697314.91,487611692.57,1734089919.1,888304533.51,"-",309882366.07,383356529.44,"-",87917464.299,-82687106.83,68889000,"-",0,0,1408067599.3,4958575834.7,148993010.91,177264625.55,306912234.91,309888298.42,-2.4969576785,2.1246227048,14.395842107
"ATMP3<XBSP>","Atmasa","ATMP3",1135377128.6,376413699.54,69999782.247,473524332.79,98997121.349,1930498246.2,"-","-","-","-",275476698.92,"-",313635000,"-",0,0,562855674.44,1896474049.1,19199070.195,108071643.24,102487322.08,102613878.93,11.363205514,6.5748711983,21593.763161
"ATOM3<XBSP>","Atompar","ATOM3",156218.61628,0,-1313027.357,10779084.523,26021275.589,0,"-","-","-","-",0,"-",88485000,"-",0,0,-36644141.496,187222969.11,502272.51309,-1267545.9878,-765273.47466,-810754.84396,1.342776204,-1.342776204,21.107593467
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",2472950582.9,69262193.084,76618310.205,1389256109.4,349354262.26,3384019530.5,"-","-","-","-",406583666.99,"-",112753000,"-","-","-",734340211.19,19286343999,246331051,139149260.63,370295466.65,353186561.99,"-","-",146.92630689
"BAHI3<XBSP>","Bahema","BAHI3",130472206.35,118647.05033,66070587.43,5155214.3371,55012682.339,5062274.1476,"-","-","-","-",1977.4508389,"-",2736628,"-",0.66173298962,12.188660034,70304309.676,1168720830.6,8170826.8664,66070587.43,3142169.383,71170433.144,-16.491499227,7.1634776771,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4669216244.4,1701276099.9,266926201.49,1495662739.1,1393816111.1,2937841365.3,"-",135376284.43,"-","-",484483365.34,0,39091735000,"-","-",0,1779737394.2,"-",170418690.75,419638797.43,471699145.67,464044433.47,-10.367395626,4.205483871,"-"
"BTTL3<XBSP>","Battistella","BTTL3",867582826.17,404734750.46,14965347.949,357525089.13,96380953.889,969767598.27,"-","-","-","-",86252450.692,"-",149678000,"-","-","-",371887314.57,522912947.2,46806261.357,14650933.265,15335131.255,24387901.196,-8.9390368853,0.56994937122,97.940638122
"BALM4<XBSP>","Baumer","BALM4",100915248.66,10100818.885,6658076.9747,34913872.012,10027653.204,92655436.509,"-","-","-","-",3535682.1,"-",440000,"-","-",0,55973723.447,"-",1048048.9446,10284721.813,10715806.096,10868069.81,-17.869158879,7.637816245,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",395923229.52,45673182.027,9384981.6815,15281740.083,13165867.685,67729668.684,"-","-","-","-",1093530.3139,"-",454750,"-","-",0,345436932.15,"-",6408918.169,15720734.169,148308.81292,1305117.5537,-0.1862803579,-0.62888377445,"-"
"BIOM3<XBSP>","Biomm","BIOM3",41237759.795,1558231.2611,-6515700.5143,9821998.3169,31829048.703,2675490.9851,"-","-","-","-",1388170.4889,"-",8865000,"-",0,0,-413287.22534,134013250.69,4263384.0087,-6515700.5143,-5483471.1763,-5483471.1763,-43.921348315,-1.7220264317,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",818282999.3,336475124.95,207086561.66,413815204.71,1339570679.7,904406915.69,"-",15871020.433,"-","-",19100197.653,0,54065000,"-",0,0,-942419453.17,1651773089.9,310793970.9,93580883.501,131688338.61,261608836.19,"-","-",30.551615461
"BBRK3<XBSP>","BR Brokers","BBRK3",38003664.655,9140859.4431,0,33340137.536,4121968.5894,0,"-","-","-","-",4578526.394,"-",158677681,"-","-","-",521784.02051,"-",0,0,0,0,"-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3",4675107070.4,1363474105.4,-63563179.766,1314164391.3,1092379437.5,260086199.04,"-","-","-","-",520122961.81,"-",143966139,"-",0,0,2246680770.6,6169144804,169194648.68,-46697501.561,59685398.671,63043110.196,"-","-",14.331558421
"BRPR3<XBSP>","BR Propert","BRPR3",1327806824.6,1150779493.2,-18534646.713,97075039.134,654209948.3,15934298.86,"-","-","-","-",128836854.5,"-",139569000,"-","-","-",576521837.19,"-",26359419.683,-18775895.716,-1797502.8126,-1769818.5008,"-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",7987673392.3,344076.44597,1708015252.3,55540661.713,159918426.79,0,"-",76632152.361,102408224.04,"-",263372722.33,-472867819.11,174845000,"-",0,0,7772214303.8,36314968899,4055751.6706,1708015252.3,-101433340.78,1679128650.5,43.093508016,386.90229237,103.51955141
"AGRO3<XBSP>","Brasilagro","AGRO3",1390954739.7,25380581.518,19774.508389,217903217.74,33235016.25,342098.99513,"-",255091.15822,"-","-",943060147.24,0,584224,"-",0,0,1136638742.2,1426763685.1,3753201.6923,7563749.4589,-8370549.4012,-19386928.025,-0.65257900629,-18.000950119,24.421517861
"BRKM5<XBSP>","Braskem","BRKM5",38638459991,16278254682,1028958634.2,9848658309.1,14037363886,25474646877,"-",1903316207,2421076115,"-",3354328106.1,-73810330.014,432839000,"-",0,0,11869969007,14428755648,230936596.22,2013284225.6,2622097835,2435282121.9,-3.2901168425,3.8035532418,34.150575988
"BFRE3<XBSP>","Brazilian Fr","BFRE3",1614912911.9,3207425.2607,31437513.437,341543331.45,256896570.84,77933315.013,"-","-","-","-",271252863.93,"-",399545000,"-","-","-",819333025.7,"-",26806323.572,42778193.998,29906966.488,30114598.826,"-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",10005764800,4042510659.8,442460557.56,2663230789.9,2725534333.4,9316122888.4,"-",422573334.48,504002782.57,"-",1354626990.3,-149406298.13,165526667,"-",0,0,4530587053.3,13089560652,77911563.054,618070056.76,689323542.84,669074446.25,-4.6309982862,3.4377733282,39.539129524
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",522047.02148,0,0,164128.41963,59323.525168,0,"-","-","-","-","-","-",521169,"-","-","-",298595.07668,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",520069.57064,0,0,166105.87047,75143.131879,0,"-","-","-","-",3954.9016778,"-",515567,"-","-","-",278820.56829,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",1977.4508389,0,-116669.59949,1977.4508389,57346.074329,0,"-","-","-","-",1977.4508389,"-",750000,"-","-","-",-57346.074329,"-",0,-116669.59949,-116669.59949,-116669.59949,-67,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",249714469.39,94814812.825,-14249510.745,161148401.22,167567206.64,206635702.86,"-","-","-","-",4461129.0926,"-",9240000,"-","-","-",-96806105.819,109629874.51,18700752.584,-13486214.721,-5833479.9748,-5612005.4809,-0.41780263311,1.0973072215,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2738646810,1870793073,72619904.609,532958595.21,679788274.9,544969631.6,"-","-","-","-",30915466.416,"-",573654000,"-",0,0,1525899939.9,12545026418,31868597.72,57618962.545,79459907.061,79596351.168,-3.1777517684,2.4201999845,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",8060609689,5029622479.4,885051626.88,1330699835.2,3760193958.4,3399591955.8,"-",472381366.21,643179727.52,"-",1288734373.5,-1061867371,403101800,"-",2.2366854731,0.40801580589,2930267728.6,29413506326,425055035.28,1340810541.3,1646765690,1643562219.7,-5.1912720294,3.7789546094,18.241983989
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",654486791.41,85030.386074,189447700.17,62135460.261,93076633.537,44779374.247,"-","-","-","-",2420399.8268,"-",9183000,"-",0,0,499274697.61,697747644.75,13450620.606,167818342.9,124593245,189920310.92,15.536802625,7.4690105928,77.120582718
"CEDO4<XBSP>","Cedro","CEDO4",747875862.18,382632782.43,-9535267.9453,264509756.57,115475219.19,546278704.06,"-",37358001.249,43049104.763,"-",26592758.882,0,1784530000,"-",0,0,339324631.61,179612581.87,28645352.853,-10033585.556,-573460.74329,1898352.8054,0.92808683853,-0.38082276523,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3689662241.9,1684809866.7,-12052562.863,1377324171.1,2305242977.2,1976604490,"-","-","-","-",47874084.81,"-",3.87229828E11,"-",0,0,7095093.6101,6990194250.2,71664795.854,47322376.026,1469245.9733,7561772.008,-0.95475751995,-0.72631750998,723.74700705
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3408213641.5,2146483336.6,147235057.11,908976804.58,1899661877.8,786111851.6,"-","-","-","-",19382973.123,"-",3.87229828E11,"-",0,0,599574959.07,6474293116.9,133570871.81,199119412.23,234321992.06,241415108.22,-3.7189938024,1.2107674413,668.37838356
"CEGR3<XBSP>","Ceg","CEGR3",3170191838.9,1908097683.1,161166198.27,967972072.91,1263476393.9,1897069439.8,"-","-","-","-",11805381.508,"-",51927546000,"-","-",0,938743372.06,"-",213801984.7,247659897.97,388828135.91,389043678.05,-2.6615450876,1.9151975552,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8317498350.1,3411812602,466581502.9,2525886941.8,2620104564.5,4527162108.5,"-",162465383.48,"-","-",647767413.46,0,38571000,"-",0,0,2851347665.6,3188669315.6,201759309.1,474574359.19,442377504.63,621993319.23,"-","-",78.307053221
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6548783266.8,2288013448.1,429015869.31,1550062411.7,2330085692.1,2891725234.3,"-","-","-","-",45457639.885,"-",74612390000,"-",0.85244956374,0.48884636044,2668635163,3957205840.4,255848521.89,537164633.14,650964951.47,657122733.38,-16.754861497,2.4173986235,57.346074329
"MAPT4<XBSP>","Cemepe","MAPT4",1530546.9493,0,-399445.06946,836461.70487,10474557.093,0,"-","-","-","-",0,"-",9188948000,"-",0,0,-9780471.8493,48862274.393,263000.96158,-399445.06946,-136444.10789,-136444.10789,0.44505494505,-0.44505494505,66.244603104
"CMIG4<XBSP>","Cemig","CMIG4",50336659709,20999956426,2904396739.3,13302578749,18458959782,15066063475,"-",1157390111.3,1538777099.7,"-",4770339125.4,-1345595972.4,486254000,"-",0,0,17779677735,37710416605,2538518897.8,4462904843.5,4782239424.5,4716485229.3,-17.881200369,1.8145176978,28.889383319
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",39194707024,34516204671,249144963.55,3292046314.5,15589385952,3159193257.3,"-",716865478.13,"-","-",1359837573.3,0,327503000,"-",0,0,20313274758,20554751365,640096881.66,839617716.4,1301441472.6,1021167477.9,-1.7960811489,1.3724634891,67.233328523
"HGTX3<XBSP>","Cia Hering","HGTX3",1290470575.3,428222911.52,-6096480.9364,355573345.15,431060553.48,501726736.66,"-",14370135.246,"-","-",371187296.97,0,53927000,"-",0,0,503755601.22,1107968730.5,130300168.12,-17613154.622,431084.28289,280798.01913,-0.718114241,0.11855192903,6.8485714055
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-",674604650.01,"-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",3763.0889465,0,-59258.26929,15453.778306,39549.016778,0,"-","-","-","-",0,"-",296243,"-","-","-",-51239.706138,"-",0,-59258.26929,-60361.686858,-60361.686858,5.4766666667,-4.6551666667,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",40138297.129,36094410.163,-388840000.61,1032229.3379,4849848468.7,63278.426846,"-","-","-","-",0,"-",102584000,"-",0,0,-4810742400.9,64458484.543,381920900.13,-386385984.12,-4467061.4451,-6921077.9362,0.15782032899,-0.15779808385,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8763197972.1,3829990063.3,938231212.29,2338782520.9,2724415096.3,4193332812.8,"-","-","-","-",530629158.12,"-",18817734000,"-",0.35545716713,0.21789871273,3700000354.9,11421383522,731546073.16,1302273979.4,1540003119.2,1533453802.1,-11.419020439,2.1726147936,59.790744399
"COCE5<XBSP>","Coelce","COCE5",5099719156.7,2964042588.9,405037300.44,1731881106.5,1399916546.9,2488936295.5,"-","-","-","-",26697563.776,"-",77855000,"-",0,0,1967921503.3,4318231178.4,130841989.65,562272326.44,536933271.39,566610853.58,61.551628552,3.7084403248,49.238525889
"COGN3<XBSP>","Cogna ON","COGN3",974394833.23,57371781.19,-33705649.549,57970948.794,51631241.404,104876082.69,"-","-","-","-",706996020.99,"-",220153000,"-","-","-",864778800.88,2503214973.6,11328815.856,-33747176.017,-38568201.162,-38554359.006,"-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",6103125171.2,4098982700.9,677269002.53,1715104413.6,2334527046.7,4697503678.6,"-","-","-","-",116833727.91,"-",11982280000,"-",0.94554941224,0.82270209053,2053493710.9,9740459891.3,229985442.37,1021080470,1210160364.4,1128732893.8,-5.846040657,4.901628682,86.823138665
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",146689280.68,112425989.99,25886808.932,23490138.516,25006843.309,110270568.58,"-","-","-","-",15390499.879,"-",86466,"-","-","-",98192298.858,"-",1831119.4768,49414519.014,49912836.625,50057190.537,-66.143129771,25.006493506,"-"
"CALI4<XBSP>","Const A Lind","CALI4",135318938.36,1111327.3715,-6707513.2456,62853274.915,55202517.619,64114888.55,"-","-","-","-",3911397.7594,"-",69000,"-","-",0,11390116.832,"-",16529511.563,-16776692.917,-504249.96393,-462723.49631,-0.045265499565,0.043853073464,"-"
"CSMG3<XBSP>","Copasa","CSMG3",10747478926,7315027669.8,365796765.99,1025468433.5,3051188847.4,2707660155.3,"-","-","-","-",1861799626.6,"-",114795000,"-",0.90162000262,0.53487276917,6670821645.3,6810044071.6,143835819.12,525592590.83,534063990.22,534113426.5,"-","-",58.35905595
"CPLE6<XBSP>","Copel","CPLE6",23748741627,13261064146,1570823668,3545474436.6,5829979886.8,7886485255.4,"-",637265172.06,832890428.65,"-",2704025600.7,-428994117.35,273655375,"-",0,0,13912628265,15912761856,555877250.43,2357085805.9,2362763067.2,2310880689.6,-19.077252366,3.4255214142,57.93930958
"CORR4<XBSP>","Cor Ribeiro","CORR4",24271231.597,10452805.134,-2974086.0617,862168.56577,18501030.049,1220087.1676,"-","-","-","-",3954.9016778,"-",23153,"-","-",0,4908032.9822,"-",39549.016778,-2811935.093,-2610235.1074,-2944424.2992,144.89183632,383.45033722,"-"
"CSAN3<XBSP>","Cosan","CSAN3",12592745071,4133365310.3,27201717.166,1667990508,7612408609.7,1177698812.4,"-",360938743.17,1145031673.8,"-",1624900058.2,0,188886000,"-",1.619121364,0.71611423224,3273413284.9,9337819479,-57956157.325,38074840.813,-262384018,-256269751.87,0.15511739368,0.34984561074,43.207150827
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2480468851,759724747.61,238834534.87,503547968.88,773090337.83,1072187687,"-","-","-","-",37945304.148,"-",168074000,"-",0.54843962046,0.089363820736,1203830544.3,2766214420.3,172156870.04,326846916.81,383038159.85,380311255.15,-20.499216301,2.4084526495,16.294194913
"CTNM4<XBSP>","Coteminas","CTNM4",8009318569.2,3034342943.7,-353574142.35,1525174215.4,1608458512.4,5887213246.5,"-","-","-","-",916908359.89,"-",116675000,"-",0,0,3084506916.6,2857953854.3,334992036.82,-453302920.51,-209423908.55,-302033863.69,1.8995551984,-0.93457741978,97.448777342
"CPFE3<XBSP>","CPFL Energia","CPFE3",29597206724,11953783261,2512972210.4,7927119892.7,11004422955,13409544997,"-",806481572.7,1050362562.1,"-",770436598.8,-3080027990.4,479756730,"-",4.9712105811,1.6518283982,10470040596,33726119629,1314488693.2,3815066241.8,4580424746.8,4551160451.9,-5.7340451409,3.2331361884,33.227890295
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6796154456.9,4533363394.3,416787313.32,1303806503.8,3185074133.9,946150902.9,"-",108342554.01,"-","-",187762912.06,-304179397.85,2.05487716E11,"-","-",0,2307273819.3,"-",254260628.87,389403574.1,694510396.39,693009511.21,-3.3469821305,2.9896011015,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3317278587.2,1436103897.3,512877581.94,1261279446,1412508953.8,2882745630,"-",86507541.85,"-","-",59117870.281,-689624115.37,53031259000,"-","-",0,643490187.3,"-",140151828.21,759835484.86,825726124.26,822135073.54,-13.73142929,5.2461328437,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",233629884.27,804822.49144,-3802637.9633,18156953.603,23290415.981,0,"-","-","-","-",201962986.53,"-",96918460,"-","-","-",190675697.14,"-",769228.37634,-2299775.3257,-3925239.9153,-5437989.807,"-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3",772469418.27,2319549.8341,-23988456.127,34298884.801,0,40336042.212,"-",47458.820134,"-","-",541479430.87,0,46136000,"-",0,0,708773749.29,2284897229.5,174015.67383,-23794665.945,-56703402.806,-56703402.806,"-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1014469851.9,632226627.32,16578947.834,107466543.29,63840022.884,420732327.74,"-","-","-","-",51759775.709,"-",2321500000,"-",0,0,843163285.76,678286433.7,-1364441.0789,21819192.557,19005280.013,19887223.087,"-","-",23.729410067
"CARD3<XBSP>","Csu Cardsyst","CARD3",578242219.42,245704199.09,-20251074.041,174328111.06,169451717.29,471689258.41,"-",48313078.897,57346074.329,"-",6857799.5094,0,48572000,"-",0,0,234462391.07,762627012.66,31973402.615,-28637443.049,-2564753.7381,-2962221.3567,0.8121993726,-0.61776246023,15.700959661
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3",1247662719.6,1087894579,21613537.669,57601165.487,442167894.84,81985111.782,"-","-","-","-",47381699.551,"-",442833000,"-","-","-",683062933.49,2040335535.5,29270227.318,53658128.514,72740529.11,72740529.11,"-","-",23.037302273
"CYRE3<XBSP>","Cyrela Realt","CYRE3",7973825304.1,20286668.157,654101188.5,1343745078.4,2393555931.7,2123012972.6,"-",47476617.192,50403244.433,"-",205134817.68,-118647050.33,355641000,"-",0.67632232966,0.33421480013,3942955897.3,17574532219,165987223.42,796839522.41,740646301.92,740646301.92,8.6781064862,4.6242273781,49.416496465
