"Ativo","Nome","Código","Ativo Tot| < Set 2006| personalizado| consolid:sim*","Imobil| < Set 2006| personalizado| consolid:sim*","Lucro Liquido| < Set 2006| personalizado| no exercício| consolid:sim*","PasCir| < Set 2006| personalizado| consolid:sim*","PasNoCir| < Set 2006| personalizado| consolid:sim*","Receita| < Set 2006| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2006| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2006| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2006| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2006| personalizado| consolid:sim*","DpInCP| < Set 2006| personalizado| consolid:sim*","DivPag| < Set 2006| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set06","Dividendos| < Set 2006| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set06|1 tri","Divid por Ação|30Set06|1 tri","Patrim Liq| < Set 2006| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set06|personalizado","DesFin| < Set 2006| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2006| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2006| personalizado| no exercício| consolid:sim*","EBIT| < Set 2006| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2006| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2006| de 12 meses| consolid:sim*","Fechamento|30Set06|ajus p/prov ed"
"BRAP4<XBSP>","Bradespar","BRAP4",6842113661.9,488087.36128,1183459452.5,57911462.444,143038429.02,0,"-",529204087.73,555260126.95,"-",595340954.9,-230647021.21,87422000,"-",0,0,6641163770.4,13064617100,2844087.1136,1183459452.5,-450895928.13,1144832589.5,35.172671586,441.69291339,37.378842225
"AGRO3<XBSP>","Brasilagro","AGRO3",1182849858.2,20505847.495,27814801.272,9183044.4893,6343076.2563,43248.247202,"-","-","-","-",1145615176.8,"-",584224,"-","-",0,1167323737.4,"-",568405.53466,27814801.272,-5572845.5681,-3939709.3761,"-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",33031697290,13764300423,47758421.553,10468759273,13399466448,20342086977,"-",1561725098.1,2055080507.8,"-",2498758097.5,-704310062.33,359239000,"-",0,0,8903463106.1,9428092350.7,1632118828.4,-77047782.111,1355453612.8,1347164365.4,-0.79131727249,0.63846473127,27.86422784
"BFRE3<XBSP>","Brazilian Fr","BFRE3",12509.040643,0,-96313.846519,1832.9019052,0,0,"-","-","-","-",11355.754051,"-",1182881,"-","-","-",10676.138737,"-",0,-96313.846519,-102333.59064,-102333.59064,-19.519329456,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",8108395567.3,3031982212.8,11403121.179,2536066918.7,2972707400.8,7407755427.6,"-",216177393.36,278724656.02,"-",984350700.73,-127250759.35,133526667,"-",0,0,2529676475.4,6099282744.3,184676193.87,14006253.772,143059023.42,136785968.14,-2.5227294721,1.2753028515,22.839193403
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",453076.87545,0,0,0,123566.42057,0,"-","-","-",0,0,"-",552667,"-","-","-",329510.45487,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",430423.03168,0,0,0,117388.09954,0,"-","-","-","-",2059.440343,"-",549000,"-","-","-",313034.93213,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",18534.963087,0,-6178.3210289,0,0,0,"-","-","-","-",4118.8806859,"-",29000,"-","-","-",18534.963087,"-",0,-6178.3210289,-18534.963087,-18534.963087,-5,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",275155645.9,91117878.534,-26855102.072,224997976.35,184750333.73,210559240.1,"-","-","-","-",25069567.295,"-",184800000,"-","-","-",-136600618.51,7246292.2763,26206378.364,-27394675.442,-1748464.8512,-380996.46345,0.21766527822,-0.11790569858,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2721002602.1,2379495907.2,27874525.042,742102852.06,486137071.28,546567229.26,"-","-","-","-",23199595.463,"-",573654000,"-","-",0,1492762678.8,"-",56809661.861,40286771.989,80011316.764,80062802.773,-1.6112867304,1.1938729339,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7791948142.5,4933420233.2,647747533.31,1204832324.4,3815426270.3,3248618861.3,"-",517144005.08,686831592.14,"-",1044418397.2,-730666779.84,403101800,"-",3.0078031584,0.32520553633,2746510830.2,17433446294,437505447.02,987561368.22,1282100466.6,1278494386.6,-6.0683866357,2.3909954608,10.8120618
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",645502743.34,121506.98023,-258892245.51,58652860.968,205517730.15,136742719.89,"-","-","-","-",4281576.473,"-",4591730000,"-","-",0,381332152.22,298944693.13,17723543.592,-248473536.82,-142898387.08,-245833334.3,-1.4113620407,-2.6337309278,"-"
"CEDO4<XBSP>","Cedro","CEDO4",827357503.94,416313805.89,-26342301.427,206479488.79,205754565.78,469175520.61,"-",35716873.868,47332117.402,"-",20849774.032,-5377198.7355,1784530000,"-",0,0,377791974.27,257394446.93,27104294.354,-37776314.211,-48876697.66,-46302397.231,-15.930865921,-1.5000657549,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7253944066.2,3870769610.6,-26484402.81,2178616036.7,4484544616,3045413882.7,"-","-","-","-",199938706.26,"-",3.87229828E11,"-",0,0,590783413.42,3756043553.1,284093616.99,-12051844.887,34369999.884,8161562.0792,-0.11308964361,0.022730637857,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3073830040.5,1897531262.1,89670091.973,736410558.96,1519242962.7,1686704294.7,"-","-","-","-",11458726.068,"-",51927546000,"-",0,0,818176518.89,2357657741.3,250335270.89,154237665.61,376702530.33,371982293.07,-1.8895811752,1.6079671585,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7541476948.5,2821651570.5,395727640.22,2230437734.1,2870132855.6,4989830363.6,"-",151735445.59,208977589.92,"-",350514686.93,-94707483.052,38571600,"-",4.1108451829,2.7768612556,2440906358.8,2528752445.7,175272789.27,382751106.62,429881398.87,485984672.69,11.428932031,2.5538458986,67.549643249
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6985699902.1,2323104311.8,301870706.03,1686597203.8,2805204880,3046900798.6,"-","-","-","-",298616790.29,"-",74612390000,"-",1.7319723853,0.62598986246,2493897818.3,2696728894.2,394584650.83,319769302.05,501105083.69,495633150.7,-6.686970475,1.0926567498,36.143178019
"MAPT4<XBSP>","Cemepe","MAPT4",1594006.8255,0,-527216.7278,832013.89856,10408411.493,0,"-","-","-","-",0,"-",9188948000,"-","-",0,-9646418.5664,"-",380996.46345,-527216.7278,-146220.26435,-146220.26435,0.12980769231,-0.1296,"-"
"CMIG4<XBSP>","Cemig","CMIG4",50439934387,22185209885,2292706972.3,15431901349,17888278225,14354408340,"-",987273046.57,1296959328.7,"-",4184140231.5,-3203006376.6,1.62084691E11,"-",0.55580562681,0.12577005824,16741303817,26853291572,2119689270.2,2913619997.9,3342152463.4,3315369441.7,4.7394502423,1.2337536464,21.935369851
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",41394499642,36016205284,-188115459.25,5202449044.1,15240367219,3109056767.6,"-","-","-","-",1321610829.6,"-",3.27502671E11,"-","-","-",20951683378,12411016268,1684976424.3,-311379142.09,1151070634.3,1072945764.8,-0.25680444796,0.20462928578,40.365030722
"HGTX3<XBSP>","Cia Hering","HGTX3",1002902139.3,436584877.19,24900693.187,301464996.28,610477841.42,488769036.04,"-",15851512.319,20297844.02,"-",6754964.3249,0,33094000,"-",0,0,90872805.133,245851952.98,112505166.49,23539403.12,60209797.867,57851738.674,-0.99449305975,0.77372969642,2.4713284116
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",29452.056345,0,-72733.254592,14795.019423,0,0,"-","-","-","-",26719.17901,"-",296243,"-","-","-",14657.03692,"-",0,-72733.254592,-76934.512892,-76934.512892,-14.296111665,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",55114742.458,40999338.348,-314663949.44,3644154973.6,836126600.92,24713.284116,"-","-","-","-",6178.3210289,"-",102584000,"-","-",0,-4425166832.1,"-",312390327.3,-312108183.98,164755.22744,-2391010.2382,0.14510585033,-0.14504821203,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8729102648.9,3613623770.5,778536411.17,2327128458.2,3550349525.4,4156696129.5,"-","-","-","-",510702075.69,"-",18817734000,"-",6.5022033056,2.1961075681,2851624665.3,6278628765.8,784622057.38,1023393570.7,1288923392.5,1283667700.7,-7.2400743652,1.1557227407,32.942733679
"COCE5<XBSP>","Coelce","COCE5",5010805763.5,2752647962.4,487051462.79,1290163175.6,1722128728.1,2635852981.7,"-","-","-","-",130405821.95,"-",1.557106E11,"-",0,0,1998513859.9,3392149330.9,159715776.92,718271008.42,725903294.33,730300199.46,156.23033067,3.7120770155,43.248247202
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5811308165.4,3773423984.5,686625648.11,1619315287.8,1856529864.3,4559920132.6,"-","-","-","-",94223514.571,"-",11982280000,"-",0,0,2335463013.2,6438846061.9,208009652.96,1039978243.8,1219266941.8,1126353231.3,-5.7971432657,5.0789838303,61.760976939
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",146179075.54,115235984.39,20617057.273,24492923.999,33593590.874,105954086.76,"-","-","-","-",11423715.582,"-",86466,"-","-","-",88092560.67,"-",3070625.5514,42152624.94,44333572.263,44364463.868,-17.498525921,12.805000873,"-"
"CALI4<XBSP>","Const A Lind","CALI4",304061950.56,881440.46679,11530806.48,128883895.54,113594610.43,67382828.581,"-","-","-","-",11961229.511,"-",69000,"-",0,0,20991875.416,17799974.619,3828499.5976,1377765.5894,5097114.8488,12828253.896,-4.9283837057,3.3308170515,"-"
"CSMG3<XBSP>","Copasa","CSMG3",9856438233.2,7004990679.8,619292246.09,887907109.46,2286973490.4,2583553494.2,"-",296666500.28,"-","-",1733245587,-115242162.71,114795000,"-",1.0698602979,0.44595064406,6681557633.3,4785008312.4,149655410.84,797409122.47,750387980.56,748728071.65,8.6875904801,4.9596464936,41.00539804
"CPLE6<XBSP>","Copel","CPLE6",23359189733,13540875859,1920426060.4,4904042316.7,5053123143.7,8191203604,"-",574256404.67,753089966.29,"-",1870142765,-174004174.02,2.7365537627E11,"-",0,0,12996209494,12732376296,605757604.16,3024702091.1,2382241141.2,2289601336.3,4.5110986956,3.124062833,50.456288403
"CORR4<XBSP>","Cor Ribeiro","CORR4",14100399.028,247297.59638,-1842338.2609,236998.33523,25359458.236,-138876.30009,"-","-","-","-",23685.623384,"-",23153,"-","-",0,-11496057.543,"-",38931.660243,-1843092.0161,-1159003.5984,-1813378.4108,77.93440335,-60.358245831,"-"
"CSAN3<XBSP>","Cosan","CSAN3",12132499725,3165798466.2,11104478.567,1786567717.5,7503955664.1,1949401743,"-",261595333.42,"-","-",1672101563.1,0,187752000,"-",0,0,2809775833.9,13552574716,585382354.17,35056124.417,417910794.55,420954305.41,-0.89565027601,0.42451532964,63.08805861
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2573995631.5,786905976.72,191429098.76,575403512.94,966991678.08,1036168279.1,"-","-","-","-",66066846.202,"-",168074000,"-",4.7387916544,0.52699997034,1031600440.5,1811955461,135111643.14,231470797.35,285652613.33,284824718.31,-37.064125832,1.7574317541,11.120977852
"CTNM4<XBSP>","Coteminas","CTNM4",6565133351.9,2369027772,150069358.35,1321835308.6,1447698005.2,4978371637.5,"-","-","-","-",866353006.83,"-",5833765000,"-",0,0,3663591971.5,2138817221.3,233423146.79,-188578833.32,11201296.025,350943050.52,-2.2513289987,1.6813167177,75.169572518
"CPFE3<XBSP>","CPFL Energia","CPFE3",28373655122,10196493022,2180415987.6,6938822921,10633034651,13426288599,"-",723652326.03,949875669.38,"-",898072507,-2265279345.8,479756730,"-",4.6004488698,1.2449493639,10797301791,27467244135,1431140104.8,3366552712.6,3718154784,3835670568.8,-11.134239336,2.4146994871,27.061475938
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6271591022.6,3415927794.8,241840079.47,885268966.38,3037618901,758265339.88,"-","-","-","-",180431687.33,"-",2.05487716E11,"-","-",0,2348703155.2,"-",252026071.41,381560750.1,591061437.87,589607472.99,-3.0907120517,2.3400659179,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3832676142.6,1366409835.4,483840795.29,1657429350.3,1496401709.8,3187624416.7,"-","-","-","-",80738299.205,"-",53031259000,"-","-",0,678845082.49,"-",224785853.99,761243290.61,791741542.65,785647658.67,42.180736438,3.3713128197,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1052860043.1,657047965.9,31101668.059,113108582.51,69718233.93,425101437.83,"-","-","-","-",22639427.69,"-",2321291000,"-",0,0,870033226.73,561959959.74,5115649.8119,32071664.461,44117331.027,45583652.551,-6.7468123862,4.5295016814,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3",478772512.61,117241879.28,-17480529.631,115971204.59,96814290.523,522212287.76,"-",30216108.712,"-","-",87466490.806,-33109622.394,48451000,"-",0,0,265987017.5,1297165272.7,29081357.083,-23465263.268,-3799667.4328,-3630793.3246,"-","-",26.772724459
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",5711357347.2,297156647.09,332920888.08,955557665.29,537985541.35,1494939507.2,"-",7368677.5471,"-","-",1448911015.5,-18642053.984,177229000,"-",0,0,3974938162.6,13501074518,79306988.167,467587692.11,349987470.2,349987470.2,2.6070188566,3.4975906517,33.866735402
"DASA3<XBSP>","Dasa","DASA3",2079703176.5,526038727.92,30535321.965,329040902.48,786749459.26,1019445623.6,"-",125570256.03,170947964.55,"-",745902519.5,0,57403000,"-",0,0,963912814.76,4846940214.3,98758402.206,62300129.815,84984865.193,84830407.167,-2.1429702187,0.71259602889,21.104528723
"PNVL3<XBSP>","Dimed","PNVL3",429292398.93,36874279.341,22964819.264,170676118.42,17748256.876,1093791420,"-","-","-","-",6246282.5602,"-",4679000,"-",1.5389509092,0.02911363849,240868023.63,259522598.07,27952783.775,29495304.592,31911028.114,33686265.69,1961.2727263,1.2186635034,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B",708414526.93,0,18806809.212,10317796.118,0,0,"-","-","-","-",2032667.6185,"-",334424000,"-","-","-",698096730.82,"-",160636.34675,9413701.8077,-1153286.5921,-1153286.5921,"-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",579748932.07,112947946.16,-6835282.4983,81271694.254,11479320.471,286435200.66,"-","-","-","-",146331474.13,"-",511402000,"-","-",0,486522186.62,"-",14273981.017,-1931755.0417,-15670281.569,-14609669.793,-1.3087203475,-1.3172290102,"-"
