"Ativo","Nome","Código","Ativo Tot| < Dez 2007| personalizado| consolid:sim*","Imobil| < Dez 2007| personalizado| consolid:sim*","Lucro Liquido| < Dez 2007| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2007| personalizado| consolid:sim*","PasNoCir| < Dez 2007| personalizado| consolid:sim*","Receita| < Dez 2007| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2007| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2007| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2007| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2007| personalizado| consolid:sim*","DpInCP| < Dez 2007| personalizado| consolid:sim*","DivPag| < Dez 2007| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez07","Dividendos| < Dez 2007| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez07|1 tri","Divid por Ação|30Dez07|1 tri","Patrim Liq| < Dez 2007| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez07|personalizado","DesFin| < Dez 2007| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2007| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2007| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2007| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2007| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2007| de 12 meses| consolid:sim*","Fechamento|30Dez07|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",314684462.12,124900131.94,7704998.5398,58627786.207,80270799.565,105608390.91,6769168.7576,"-",6769168.7576,"-",62983293.985,"-",182155000,3901240.4044,"-",0,175719588.41,"-",5312783.6591,-15714141.758,-19065582.166,4774681.5344,1.4246655032,0.89871559633,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",3960583710.4,2708049633.5,251034389.42,634517937.69,2849498355.5,903050394.39,186475781.97,"-",186475781.97,"-",32134055.145,"-",707543040,0,"-","-",476567417.27,"-",57194796.853,322225690.45,327476085.46,326754716.67,-47.830194064,5.7130147259,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2609027144.7,435956304.02,234372720.01,496151605.11,396347308.49,2514178846.7,60710007.472,60710007.472,60710007.472,"-",234887426.39,-97148879.615,17739000,92539917.938,0.56091559718,0.042067339533,1716528231.1,5144503118.1,24779992.773,208606206.67,185458067.08,258714042.57,6.417041443,10.440440598,7.4997628423
"ALTR3<XBSP>","Altere Sec","ALTR3",2772395.7296,0,816901.41401,1257521.2698,0,245655.31782,89683.687457,"-",89683.687457,"-",81885.105939,"-",10367412,387979.43052,"-","-",1514874.4599,"-",8434165.9117,1206830.4899,-74086.524421,-74086.524421,-0.057838660578,-0.0087840961627,"-"
"ALUP11<XBSP>","Alupar","ALUP11",5285332652.2,4587499980.8,61045346.478,1206346977.9,2232995141.1,357153587.42,"-","-","-","-",478809509.46,"-","-","-","-","-",834206466.4,"-",91629433.546,179104172.79,251110425.59,250416351.83,-3.4777028674,2.7329248053,"-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",69165132072,10905035335,5490994894.3,16544891504,17987149472,38307061338,5751118530.5,5818221425.2,5751118530.5,"-",4500228004.7,-3806852222.6,620833000,3754627071.8,0.38684160065,0.037710196965,33962725029,1.5326539351E11,2680425108.2,8745339062.5,11180648904,11266885619,-4.6121610977,4.2033950453,9.7317360102
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",9375480046.3,4875760899.1,298941075.68,2190249166.1,4100819752.9,4146303030,258109652.5,"-",258109652.5,"-",905161860.34,"-",3.922515918E12,70998286.14,0,0,3084411127.2,8794642290.9,645198095.08,507841678.81,1012409903,960313428.84,-1.9032380216,1.4884009053,68.155418924
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",3598579405.3,3045679472.1,145985546.73,500240011.47,1703956917.7,1200616970.1,409267608.42,409267608.42,409267608.42,"-",125633198.6,-81524421.544,68889000,34674443.074,0,0,1394382476.1,3020612121.1,212938318.7,235515212.2,425262499.11,428803055.12,-2.2598639596,2.0137430301,8.769504917
"ATMP3<XBSP>","Atmasa","ATMP3",1386802254.9,431179672.84,105249656.16,529755692.87,291103501.26,2662854904,164292716.84,"-",164292716.84,"-",468519281.15,"-",15681728.9,26152543.121,0,0,565943060.76,1757426090.2,29244680.692,158402838.15,155191772.21,155322398.45,48.370977535,5.3111333333,20175.90521
"ATOM3<XBSP>","Atompar","ATOM3",154021.98498,0,-1828767.366,10843927.6,25973175.746,0,0,"-",0,"-",0,"-",88485000,0,0,0,-36663081.362,124210347.41,692124.10972,-1741033.3239,-1048909.2142,-1136643.2562,1.6422535211,-1.6422535211,14.003524942
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",3529421584.4,80212310.203,121275741.18,2662496169.3,238125787.36,4878689266.5,110663821.38,110663821.38,110663821.38,"-",238283708.64,-5320582.2407,112753000,28804060.837,0,0,628799627.8,15607813948,349815122.22,232736967.53,566147773.53,530789004.92,-1.591997006,1.5173415076,118.90270453
"BAHI3<XBSP>","Bahema","BAHI3",135515951.04,116978.72277,69216310.263,8506302.7908,55789102.534,5000840.3984,0,"-",0,"-",3899.290759,"-",2736628,17305052.388,"-",0,71220545.713,1079895917,10030925.477,69216310.263,2341524.1008,73803825.841,-16.087972801,7.3576287658,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4584080302.8,1772865184,451017314.58,1747917521.7,1344623626.8,3885810910.8,175684494.79,175684494.79,175684494.79,"-",471159100.99,-84940200.249,39091735000,451017314.58,"-",0,1491539154.3,"-",189774581.95,493059467.54,633907698.69,622180581.73,-13.485674442,3.2785243173,"-"
"BTTL3<XBSP>","Battistella","BTTL3",833949113.21,408372721.19,3207166.6493,358013381.04,96579583.164,1324384358.1,63634475.541,"-",63634475.541,"-",59834616.697,"-",149678000,1612356.7288,0,0,353611081.77,774527951.28,51113852.914,9732629.7345,6870550.3174,14663282.899,-5.6043219076,0.28687492848,"-"
"BALM4<XBSP>","Baumer","BALM4",103637299.43,16681165.867,3573699.9806,38320279.934,6529362.3759,127317692.21,1914551.7627,"-",1914551.7627,"-",3870046.0783,"-",440000,1971091.4787,"-",0,50897442.277,"-",2187502.1158,5566237.5585,8042287.1904,7560724.7817,-8.9149425287,3.4563279857,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",391878721.28,45259067.84,11150021.925,39497865.743,13351171.558,92278665.457,2234293.6049,"-",2234293.6049,"-",1731285.097,"-",454750,24809237.454,0,0,317665469.91,491239147.84,8215805.6292,19671921.879,-99431.914354,1043060.278,0.052756138448,0.12695775985,"-"
"BIOM3<XBSP>","Biomm","BIOM3",18925207.699,1481730.4884,-10368214.128,12545968.017,10724999.232,3889542.5321,"-","-","-","-",253453.89933,"-",8865000,"-",0,0,-4345759.5509,99467518.751,4788329.0521,-10368214.128,-9691687.1815,-9691687.1815,14.325648415,-2.0240228013,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",835779830.22,329511515.23,180880299.73,430462203.34,1351671594.8,1258693006.7,20863155.206,20863155.206,20863155.206,"-",9262765.198,0,54065000,0,0,0,-952464156.54,1538950630.7,189014220.25,76016673.347,138342936.84,266537969.48,-4.2764952452,1.410147708,28.464822541
"BBRK3<XBSP>","BR Brokers","BBRK3",631451145.51,10124508.455,-17205620.474,51359508.232,3799858.8446,54346364.953,0,382130.49438,0,"-",561065048.02,0,1589439.448,0,"-","-",576034425.25,4028496258.5,2626172.3262,-10543682.212,-18431947.418,-18322767.277,-2.3227879387,-6.9769858946,236.69212245
"BRML3<XBSP>","BR Malls Par","BRML3",5441070325.1,2889286718.4,-137178998.55,365615048.37,1607392931.7,403650680.08,159286027.51,159286027.51,159286027.51,"-",33241453.72,0,170544139,0,0,0,3449686937.3,7980014222.4,315577399.71,-114814616.39,84610710.179,92362500.208,-0.45642769744,0.29267780359,15.64932746
"BRPR3<XBSP>","BR Propert","BRPR3",2466007008.6,1878773820.3,-25645635.322,150945444.57,976165995.42,42642643.74,10619718.382,"-",10619718.382,"-",547803560.15,"-",240803873.36,0,"-","-",1338895568.6,"-",49754950.085,-25103633.906,13130861.63,13280984.325,-0.34735607567,0.26692789969,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",16371683059,10150893006,2114949962.3,2007007845.9,6318837718.2,7148733518.7,937525973.64,937779427.54,937525973.64,"-",846175339.38,-688224818.96,349690000,740857445.63,0.77100875054,0.71552017647,7518608542.2,33385013128,7837574.4256,3076879647.1,2975388907.3,2978810534.9,30.374604879,380.06791045,92.803120064
"AGRO3<XBSP>","Brasilagro","AGRO3",1453595155.9,65547077.659,-2160207.0805,286833777.88,42942889.129,487411.34487,"-",508857.44405,"-","-",864708668.36,0,58422400,"-",0,0,1118472561.3,1139029622.2,14957679.351,9874953.8472,-16020236.083,-32145753.017,-0.73696953521,-4.9636620442,19.496453795
"BRKM5<XBSP>","Braskem","BRKM5",40731993218,16384973791,1067594615.4,11547566316,16745369639,34468529328,2553762496.8,2553762496.8,2553762496.8,"-",4169999019.9,-85466604.501,432839000,590578779.78,0,0,11224145493,12382898211,351127233.56,2439755033.6,3221387362.7,2881183992.2,-5.0327068271,8.2055269908,28.074893465
"BFRE3<XBSP>","Brazilian Fr","BFRE3",2228674726.9,3316346.7905,113373828.46,689860571.44,484633100.21,214923057.7,12526471.563,"-",12526471.563,"-",85528993.153,"-",399545000,19636828.262,"-","-",870549805.92,"-",49600928.1,151774043.86,144692931.84,145149148.86,20.498072687,2.9263393735,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",12757136057,4166232305.1,626434707.95,3784803683,2682817323,12932705523,572491919.59,572491919.59,572491919.59,"-",3458000225.2,-147305456.65,185526667,195354467.03,0,0,6289515051.7,15887095348,226987463.31,786974357.43,992447483.98,953672936.67,-4.6413511718,4.2014343998,43.145652248
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",532253.1886,0,"-",175468.08416,74086.524421,"-",0,"-",0,"-",1949.6453795,"-",521169,0,"-","-",282698.58003,"-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",534202.83398,0,"-",161820.5665,99431.914354,"-",0,"-",0,"-",3899.290759,"-",515567,0,"-","-",272950.35313,"-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",0,0,-122827.6589,1949.6453795,62388.652144,0,7798.581518,"-",7798.581518,0,1949.6453795,"-",750000,0,"-","-",-64338.297523,"-",0,-122827.6589,-122827.6589,-122827.6589,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",262862887.94,93842281.051,-13930216.236,162643316.85,169180477.81,285350097.74,18907660.89,"-",18907660.89,"-",3060943.2458,"-",9240000,0,"-","-",-86515513.715,86203153.376,"-",-11766109.865,887088.64767,-99431.914354,0.0078582434515,"-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2697934873.3,1851521677.2,106121147.65,520007465.97,641540560.35,739537535.71,60828935.84,60828935.84,60828935.84,"-",11424921.923,0,573653972.33,2577431.1917,"-",0,1536386847,20526262740,133381089.34,99890081.019,221698075.39,221846248.44,-1.8212782304,1.6632511365,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",8244465416.3,5073026018.6,1137776000.2,1210612801.9,3841875652.2,4587546772.3,623557031.37,623557031.37,623557031.37,"-",1521458412.3,-1046936173,403101800,1037392658.9,0,0,3154233777.2,21612402951,639431044.05,1745332292,2198043848.4,2189512200.2,-4.8364398239,3.4241568666,13.403811984
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2659688679.9,965121254.34,234546238.44,954918760.07,1046154365.2,1703769751.8,80588591.762,"-",80588591.762,"-",65404753.546,"-",9183000,0,0,0,540018626.15,842966307.64,177571751.52,322980203.21,397554138.98,486259104.46,-3.6082433957,2.738380966,105.28085049
"CEDO4<XBSP>","Cedro","CEDO4",715999467.04,367978018.57,-9543514.1326,247376854.69,106359004.38,686936103.37,49604827.391,49604827.391,49604827.391,"-",31245016.852,0,3565757.84,134525.53119,0,0,334410974.07,218755203.79,19862987.126,-12191132.558,1462234.0346,4088406.3608,-0.29944309582,0.20583038869,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3474281713.8,1669352661.9,12280816.245,1202057758,2241064723.3,2653904082.1,134429998.56,134429998.56,134429998.56,"-",76476789.656,0,3.87229828E11,0,0,0,31159232.455,5718147886.6,100299506.54,49090121.01,3965578.7019,12931997.802,0.2865845755,0.12893381281,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3493050949.9,2127291217.5,148471344.58,827751190.55,2070848983.8,1075176786.4,117510975.95,117510975.95,117510975.95,"-",65254630.852,0,3.87229828E11,0,0,0,594450775.5,4969329943.7,187103567.78,218678074.7,277352652.4,284732060.16,-4.2594277715,1.5217885128,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3215858168.4,1918511492.4,238593702.25,1144925349.8,1174493671.6,2597633417.1,165468353,"-",165468353,"-",16507647.428,"-",51927546000,108798010.75,2.2348188906,0.18961158412,896439146.91,2202877445.1,261562474.47,338676798.16,521773844.69,523425194.33,-2.8587309531,2.0011478917,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8244186617,3413994779.4,674557804.85,2302669618,2872104493.6,6174136987.8,228822079.61,228822079.61,228822079.61,"-",960477199.05,-192248681.94,38571000,192248681.94,4.4750896859,3.7080561198,2833542457.7,3195990307.1,304370838.07,582982961.38,708514778.43,911741913.5,221.10874705,2.9954969382,82.859928629
"GPAR3<XBSP>","Celgpar","GPAR3",10619186128,4651894818,-364209354.05,4421164035.6,4710041041.8,3341567403.2,426521970.03,"-",426521970.03,"-",148200343.88,"-","-",0,"-","-",1444211512.7,"-",1171060346.1,-488797542.74,-2914719.8424,-30439813.31,0.062648465588,-0.025993377208,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6464349501.1,2287056857.8,607365226.49,1752208691.2,2361874499.3,3876296641.4,265301894.31,265301894.31,265301894.31,"-",295012540.24,-611983936.4,74612000,576995600.42,6.6596315624,3.7653367724,2350266310.7,4219186927.6,405335173.69,705576662.84,925040444.63,929770284.32,-11.767266266,2.2938307472,56.539716005
"MAPT4<XBSP>","Cemepe","MAPT4",1509025.5237,0,-499109.21715,668728.36517,10588524.056,0,0,"-",0,"-",0,"-",9188948000,0,0,0,-9748226.8975,62907950.258,339238.29603,-499109.21715,-159870.92112,-159870.92112,0.47126436782,-0.47126436782,77.98581518
"CMIG4<XBSP>","Cemig","CMIG4",47311075451,20594494073,3383510124.2,11427719665,18736298759,19975898889,1517104854.2,1517104854.2,1517104854.2,"-",4028394326.4,-2651704882.1,486254000,1691756036.9,0,0,16357869821,31345496467,3201543872,5728984206.5,6423262674.4,6403072146.8,-9.2226281574,1.9999951282,23.735968381
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",38306238588,33769871957,348189117.97,3810115929,14365930784,4253553022.3,933989316.92,933989316.92,933989316.92,"-",1325185662.3,0,327503000,0,0,0,20130191875,25835373777,887732030.65,1377693511.7,1990420263,1493935268.5,-2.4381753618,1.6828673709,84.673098832
"HGTX3<XBSP>","Cia Hering","HGTX3",1342219714,432322165.03,36444721.079,338109451.36,468320417.32,719892908.86,19420417.625,19420417.625,19420417.625,"-",303298533.11,-9463578.6721,53927000,0,0,0,535709909.86,1103954527,162356718.98,4811724.7966,38682913.975,39182023.192,-1.6053199137,0.24133293305,6.8237588282
"CIEL3<XBSP>","Cielo","CIEL3",3994302827.3,410367208.41,1723363687.8,1966326545.4,836703962.13,4683477123.5,"-",258209084.42,258209084.42,"-",1940333873.2,-1364077188.3,674604650.01,"-","-","-",1191272319.8,"-",102697570.36,2636673116.2,2490155316.3,2490155316.3,16.995582228,24.247460845,"-"
"CMSA3<XBSP>","Cims","CMSA3",3786.211327,0,-66270.396095,23159.837463,38992.90759,0,0,"-",0,"-",0,"-",296243,0,"-","-",-58366.533726,"-",0,-66270.396095,-67434.334386,-67434.334386,-57.936348409,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",38581532.415,34781673.57,-611857209.45,715519.85428,5009448082.8,81885.105939,3226663.1031,"-",3226663.1031,"-",5848.9361385,"-",102584000,0,0,0,-4971582070.2,50145975.675,505041988.04,-608630546.34,-19794749.538,-106817171.05,0.21150238185,-0.21150156538,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8752500110,3958573626.1,1262231613,2871679471,2955993835,5650528526.8,387759120.59,387759120.59,387759120.59,"-",1165250402.9,-719393799.64,188177000,1259862793.9,4.5077890374,3.2517783253,2924826804,13364790806,930409768,1680319417.1,2085149632.7,2071100488.1,-8.4683561458,2.2260089686,70.359690457
"COCE5<XBSP>","Coelce","COCE5",5026012269.9,3006403866,477177656.28,2128320630.3,1239617676.3,3319031452.2,243210462.51,"-",243210462.51,"-",24105415.472,"-",77855000,477177656.28,0,0,1658073963.3,3263477281.9,202690982.59,670824233.95,686101655.14,711554275.57,-46.575548749,3.5105374027,41.917375659
"COGN3<XBSP>","Cogna ON","COGN3",981455383.33,75897744.979,-32330969.328,81233924.382,47304245.843,170673906.17,"-",8718814.1371,8718814.1371,"-",634184548.33,0,220153000,0,"-","-",852905515.23,1716881116.9,14967427.578,-31262563.66,-51024169.227,-51008572.064,-2.581195738,-3.407971864,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6114709847,4212123058,863675356.31,1663256120.8,2352711166,6262089390.2,326793709.58,"-",326793709.58,"-",67026858.502,"-",119823000,677242466.54,1.1401278226,0.8724666395,2098742560.3,9123511776.8,309671923.85,1329798523.3,1591284961.6,1475438982.8,-5.6425067104,4.7645229326,76.361138637
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",150317658.76,119501563.89,33970621.092,27571884.957,22647080.728,150064204.86,"-","-","-","-",11210460.932,"-",86466,"-","-","-",100098693.07,"-",2407812.0437,70062456.358,69980571.252,70122895.364,856.35714286,29.123076923,"-"
"CALI4<XBSP>","Const A Lind","CALI4",102732663.98,2084170.9107,-23908501.289,59341356.416,48752832.36,32701401.95,193014.89257,"-",193014.89257,"-",1440787.9354,"-",69000,0,"-",0,-6065346.7756,"-",9391441.793,-23929947.388,-15870113.389,-16234697.075,2.0142718916,-1.7286692962,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11239641274,7524108491.8,642063065.31,1018738451.9,3374999922.1,3633117373.2,"-",433478304.74,433478304.74,"-",1929967608.7,-157897879.99,114795000,"-",0,0,6845902900.5,6938095781.5,205978084.7,805111908.4,865155137.15,865203878.29,9.1668215901,4.200465693,59.456402285
"CPLE6<XBSP>","Copel","CPLE6",24097650035,13320716148,2157497073.4,3537879146.1,5999242099.4,10571222903,822845882.77,838263678.43,822845882.77,"-",3004152025.6,-570873713.93,273655375,522017550.36,0,0,14107979053,15065515936,732626042.84,3176214079.2,3133626025.6,3076095889.7,77.941609445,4.1987258299,52.250496171
"CORR4<XBSP>","Cor Ribeiro","CORR4",24354970.081,11339137.527,-4610911.3225,1138592.9016,20188577.905,2255739.7041,508857.44405,"-",508857.44405,"-",3747218.4194,"-",23153,0,"-",0,3027799.2744,"-",931930.4914,-4406198.5577,-4659652.457,-4649904.2301,-18.346153846,-4.989539749,"-"
"CSAN3<XBSP>","Cosan","CSAN3",11591028199,4081643854.5,56957681.672,1519023319.5,6762233231.3,2403700914.1,"-",743269158.54,1293075409.9,"-",279151786.28,0,272547515.15,"-",0,0,3272531300.5,11052516874,-101441453.61,86189649.347,-495999084.63,-485374475.89,-0.32504045804,-3.8184771534,35.493920228
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2537578490.5,744257627.17,329712328.71,673701910.53,863683154.89,1461879199.2,95056910.123,95056910.123,95056910.123,"-",126257085.13,-308775086.98,168074000,329712328.71,5.4283413142,0.92756418507,1000193425,2859112454.2,190718210.31,420386436.02,504412252.58,501866015.72,-20.113611502,2.6314530474,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",7564883375.3,2919642696.9,-502215002.24,1594293264.4,1436332995.8,7358778563.6,360659049.82,"-",360659049.82,"-",1081187543.1,"-",116675000,296346.09768,0,0,2887522289.3,2326016816.4,386164310.67,-703042123.85,-423170529.62,-607690817.27,2.1713200975,-1.5736586745,80.325389635
"CPFE3<XBSP>","CPFL Energia","CPFE3",30406218971,12080092455,3204117403.9,8222699575.3,12351529883,18345256436,1068719560.8,"-",1068719560.8,"-",2156908280.5,"-",479910938,3044556476.4,0,0,9660169214.3,31503542329,1743489877.1,4888074859.3,5890949046.8,5831198264.8,-5.8160805994,3.3445552747,31.02817332
"CPFG3<XBSP>","CPFL Geracao","CPFG3",7492465747.3,4649498703.9,545939699.17,1656414815.1,3635698703.7,1262878895.3,143176107.73,143176107.73,143176107.73,"-",789233996.43,-299902250.86,2.05487716E11,518642714.21,"-",0,2200352228.5,"-",347818685.35,476896907.34,915972643.97,914442172.35,-3.0426264815,2.6290771913,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3276616917,1448510480.8,629907026.37,1423537473.1,1403612097.4,3854341684.8,111777068.89,111777068.89,111777068.89,"-",173690007.57,-705736533.76,53031259000,629907026.37,"-",0,449467346.5,"-",180353895.48,919618480.83,1004792638.5,997707627.21,-17.652224905,5.5319438739,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",230373997.33,1820968.7845,-6993377.9763,21128306.978,22962923.28,0,"-","-","-","-",187867828.77,"-",96918460,0,"-","-",184750345.81,"-",1208780.1353,-6104339.6832,-12142391.423,-13041177.943,-2.1598320956,-10.788709677,"-"
